Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2018-09-05,21:45,Série A,Matchweek 23,Wed,Away,L,0,1,Atlético Mineiro,54.0,20852.0,Hudson,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 São Paulo,16,5,31.3,0.0,0.0,
2018-09-08,19:00,Série A,Matchweek 24,Sat,Home,W,1,0,Bahia,53.0,43555.0,Hudson,4-2-3-1,4-3-2-1,André Luiz de Freitas Castro,Match Report,,2018,brasileirao,24,2018 São Paulo,12,2,16.7,0.08,0.5,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Away,D,0,0,Santos,45.0,13488.0,Hudson,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 São Paulo,6,2,33.3,0.0,0.0,
2018-09-22,16:00,Série A,Matchweek 26,Sat,Home,D,1,1,América (MG),50.0,47846.0,Hudson,4-2-3-1,4-2-4-0,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 São Paulo,12,3,25.0,0.08,0.33,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Away,D,2,2,Botafogo (RJ),60.0,19976.0,Hudson,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 São Paulo,16,7,43.8,0.13,0.29,
2018-10-06,18:00,Série A,Matchweek 28,Sat,Home,L,0,2,Palmeiras,60.0,56694.0,Hudson,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 São Paulo,7,1,14.3,0.0,0.0,
2018-10-14,16:00,Série A,Matchweek 29,Sun,Away,L,1,3,Internacional,43.0,41640.0,Hudson,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 São Paulo,9,1,11.1,0.11,1.0,
2018-10-20,19:00,Série A,Matchweek 30,Sat,Home,D,0,0,Ath Paranaense,32.0,13053.0,Hudson,4-4-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 São Paulo,12,5,41.7,0.0,0.0,
2018-10-26,19:30,Série A,Matchweek 31,Fri,Away,W,1,0,Vitória,39.0,11283.0,Hudson,4-4-2,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 São Paulo,14,6,42.9,0.07,0.17,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Home,D,2,2,Flamengo,38.0,32612.0,Sidão,3-1-4-2,4-2-3-1,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 São Paulo,7,3,42.9,0.29,0.67,
2018-11-10,17:00,Série A,Matchweek 33,Sat,Away,D,1,1,Corinthians,53.0,42845.0,Hudson,3-1-4-2,4-1-4-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 São Paulo,10,2,20.0,0.1,0.5,
2018-11-15,19:00,Série A,Matchweek 34,Thu,Home,D,1,1,Grêmio,58.0,24757.0,Hudson,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 São Paulo,15,5,33.3,0.0,0.0,
2018-11-18,19:00,Série A,Matchweek 35,Sun,Home,W,1,0,Cruzeiro,51.0,14058.0,Hudson,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 São Paulo,8,3,37.5,0.13,0.33,
2018-11-22,20:00,Série A,Matchweek 36,Thu,Away,L,0,2,Vasco da Gama,65.0,1123.0,Hudson,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 São Paulo,10,2,20.0,0.0,0.0,
2018-11-26,20:00,Série A,Matchweek 37,Mon,Home,D,0,0,Sport Recife,69.0,15235.0,Reinaldo,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2018,brasileirao,24,2018 São Paulo,18,7,38.9,0.0,0.0,
2018-12-02,17:00,Série A,Matchweek 38,Sun,Away,L,0,1,Chapecoense,54.0,19992.0,Hudson,4-2-3-1,4-2-2-2,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 São Paulo,7,1,14.3,0.0,0.0,
2018-04-11,19:15,Sudamericana,First stage,Wed,Away,L,0,1,ar San Lorenzo,58.0,,Victor Leandro Bagy,4-1-4-1,4-2-3-1,Leodán González,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Atlético Mineiro,12,2,16.7,0.0,0.0,
2018-04-15,16:00,Série A,Matchweek 1,Sun,Away,L,1,2,Vasco da Gama,34.0,7197.0,Victor Leandro Bagy,4-1-4-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,11,6,54.5,0.09,0.17,
2018-04-22,16:00,Série A,Matchweek 2,Sun,Home,W,2,1,Vitória,60.0,10423.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,11,5,45.5,0.18,0.4,
2018-04-29,16:00,Série A,Matchweek 3,Sun,Home,W,1,0,Corinthians,58.0,19825.0,Victor Leandro Bagy,4-1-4-1,4-2-4-0,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,17,4,23.5,0.06,0.25,
2018-05-05,19:00,Série A,Matchweek 4,Sat,Away,D,2,2,São Paulo,62.0,31976.0,Leonardo Silva,4-2-3-1,3-4-3,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,9,5,55.6,0.22,0.4,
2018-05-08,21:45,Sudamericana,First stage,Tue,Home,D,0,0,ar San Lorenzo,67.0,,Victor Leandro Bagy,4-1-4-1,4-4-1-1,Julio Bascuñán,Match Report,Leg 2 of 2; San Lorenzo won,2018,brasileirao,24,2018 Atlético Mineiro,15,5,33.3,0.0,0.0,
2018-05-13,16:00,Série A,Matchweek 5,Sun,Away,W,2,1,Ath Paranaense,38.0,7505.0,Victor Leandro Bagy,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,23,11,47.8,0.09,0.18,
2018-05-19,16:00,Série A,Matchweek 6,Sat,Home,W,1,0,Cruzeiro,68.0,15384.0,Victor Leandro Bagy,4-2-3-1,4-4-2,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,18,5,27.8,0.06,0.2,
2018-05-26,21:00,Série A,Matchweek 7,Sat,Home,L,0,1,Flamengo,67.0,15797.0,Victor Leandro Bagy,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,18,3,16.7,0.0,0.0,
2018-05-30,19:30,Série A,Matchweek 8,Wed,Away,L,2,3,Sport Recife,60.0,15605.0,Victor Leandro Bagy,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,13,7,53.8,0.15,0.29,
2018-06-02,16:00,Série A,Matchweek 9,Sat,Home,D,3,3,Chapecoense,72.0,10298.0,Victor Leandro Bagy,4-1-4-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,22,5,22.7,0.09,0.4,
2018-06-07,21:00,Série A,Matchweek 10,Thu,Away,W,3,1,América (MG),53.0,7776.0,Leonardo Silva,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,12,4,33.3,0.25,0.75,
2018-06-10,16:00,Série A,Matchweek 11,Sun,Home,W,5,2,Fluminense,50.0,14476.0,Leonardo Silva,4-2-3-1,3-4-3,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,16,9,56.3,0.31,0.56,
2018-06-13,21:45,Série A,Matchweek 12,Wed,Home,W,2,1,Ceará,68.0,22119.0,Victor Leandro Bagy,4-1-4-1,5-4-1,Vinicius Furlan,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,23,7,30.4,0.09,0.29,
2018-07-18,21:45,Série A,Matchweek 13,Wed,Away,L,0,2,Grêmio,40.0,20311.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,4,1,25.0,0.0,0.0,
2018-07-22,16:00,Série A,Matchweek 14,Sun,Away,L,2,3,Palmeiras,56.0,29246.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,14,7,50.0,0.14,0.29,
2018-07-25,21:00,Série A,Matchweek 15,Wed,Home,W,2,0,Paraná,58.0,18948.0,Leonardo Silva,4-3-3,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,6,4,66.7,0.33,0.5,
2018-07-30,20:00,Série A,Matchweek 16,Mon,Away,D,2,2,Bahia,43.0,15993.0,Victor Leandro Bagy,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,5,2,40.0,0.4,1.0,
2018-08-06,20:00,Série A,Matchweek 17,Mon,Home,L,0,1,Internacional,64.0,22035.0,Leonardo Silva,4-3-3,4-3-3,Jailson Macêdo Freitas,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,12,3,25.0,0.0,0.0,
2018-08-12,11:00,Série A,Matchweek 18,Sun,Home,W,3,1,Santos,48.0,22062.0,Leonardo Silva,4-2-3-1,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,14,6,42.9,0.21,0.5,
2018-08-19,16:00,Série A,Matchweek 19,Sun,Away,W,3,0,Botafogo (RJ),54.0,8470.0,Leonardo Silva,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,20,8,40.0,0.15,0.38,
2018-08-23,20:00,Série A,Matchweek 20,Thu,Home,D,0,0,Vasco da Gama,74.0,22452.0,Leonardo Silva,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,21,4,19.0,0.0,0.0,
2018-08-26,16:00,Série A,Matchweek 21,Sun,Away,L,0,1,Vitória,63.0,5954.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,17,4,23.5,0.0,0.0,
2018-09-01,21:00,Série A,Matchweek 22,Sat,Away,D,1,1,Corinthians,44.0,29371.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,10,2,20.0,0.0,0.0,
2018-09-05,21:45,Série A,Matchweek 23,Wed,Home,W,1,0,São Paulo,46.0,20852.0,Leonardo Silva,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,10,3,30.0,0.0,0.0,
2018-09-10,20:00,Série A,Matchweek 24,Mon,Home,W,3,1,Ath Paranaense,53.0,20922.0,Leonardo Silva,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,12,5,41.7,0.25,0.6,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Away,D,0,0,Cruzeiro,60.0,24999.0,Leonardo Silva,4-3-3,4-2-3-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,8,2,25.0,0.0,0.0,
2018-09-23,16:00,Série A,Matchweek 26,Sun,Away,L,1,2,Flamengo,49.0,39462.0,Leonardo Silva,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,15,3,20.0,0.07,0.33,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Home,W,5,2,Sport Recife,62.0,21654.0,Leonardo Silva,4-3-3,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,22,8,36.4,0.18,0.5,
2018-10-06,16:00,Série A,Matchweek 28,Sat,Away,L,0,1,Chapecoense,63.0,10074.0,Leonardo Silva,4-3-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,17,2,11.8,0.0,0.0,
2018-10-14,19:00,Série A,Matchweek 29,Sun,Home,D,0,0,América (MG),59.0,20526.0,Leonardo Silva,4-1-4-1,4-2-4-0,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,10,2,20.0,0.0,0.0,
2018-10-21,17:00,Série A,Matchweek 30,Sun,Away,L,0,1,Fluminense,46.0,4762.0,Victor Leandro Bagy,4-2-3-1,3-4-3,Jean Pierre Goncalves Lima,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,12,2,16.7,0.0,0.0,
2018-10-29,20:00,Série A,Matchweek 31,Mon,Away,L,1,2,Ceará,63.0,37394.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,14,3,21.4,0.07,0.33,
2018-11-03,18:00,Série A,Matchweek 32,Sat,Home,L,0,1,Grêmio,56.0,16758.0,Leonardo Silva,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,17,2,11.8,0.0,0.0,
2018-11-11,17:00,Série A,Matchweek 33,Sun,Home,D,1,1,Palmeiras,55.0,20488.0,Leonardo Silva,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,18,8,44.4,0.06,0.13,
2018-11-14,21:00,Série A,Matchweek 34,Wed,Away,W,1,0,Paraná,76.0,1140.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,11,4,36.4,0.0,0.0,
2018-11-17,21:00,Série A,Matchweek 35,Sat,Home,W,1,0,Bahia,50.0,17313.0,Leonardo Silva,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,12,4,33.3,0.08,0.25,
2018-11-21,19:30,Série A,Matchweek 36,Wed,Away,W,2,1,Internacional,46.0,23085.0,Leonardo Silva,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,12,2,16.7,0.17,1.0,
2018-11-24,20:00,Série A,Matchweek 37,Sat,Away,L,2,3,Santos,59.0,4591.0,Leonardo Silva,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,16,4,25.0,0.13,0.5,
2018-12-01,19:00,Série A,Matchweek 38,Sat,Home,W,1,0,Botafogo (RJ),49.0,19171.0,Leonardo Silva,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Atlético Mineiro,13,4,30.8,0.08,0.25,
2018-04-12,19:15,Sudamericana,First stage,Thu,Home,W,3,0,ar Newell's OB,66.0,,Thiago Heleno,3-4-3,4-2-3-1,Gery Vargas,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Athletico Paranaense,24,8,33.3,0.13,0.38,
2018-04-15,19:00,Série A,Matchweek 1,Sun,Home,W,5,1,Chapecoense,70.0,8395.0,Santos,3-4-3,5-4-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,18,8,44.4,0.28,0.63,
2018-04-22,19:00,Série A,Matchweek 2,Sun,Away,D,0,0,Grêmio,51.0,22049.0,Thiago Heleno,3-4-3,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,7,1,14.3,0.0,0.0,
2018-04-29,16:00,Série A,Matchweek 3,Sun,Away,D,0,0,Bahia,65.0,16235.0,Paulo André,3-4-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,9,2,22.2,0.0,0.0,
2018-05-06,16:00,Série A,Matchweek 4,Sun,Home,L,1,3,Palmeiras,62.0,19077.0,Thiago Heleno,3-4-3,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,8,4,50.0,0.13,0.25,
2018-05-10,19:15,Sudamericana,First stage,Thu,Away,L,1,2,ar Newell's OB,42.0,,Thiago Heleno,3-4-3,4-3-3,Carlos Orbe,Match Report,Leg 2 of 2; Ath Paranaense won,2018,brasileirao,24,2018 Athletico Paranaense,8,3,37.5,0.13,0.33,
2018-05-13,16:00,Série A,Matchweek 5,Sun,Home,L,1,2,Atlético Mineiro,62.0,7505.0,Jonathan Moreira,3-4-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,18,8,44.4,0.06,0.13,
2018-05-20,19:00,Série A,Matchweek 6,Sun,Away,L,0,2,Fluminense,68.0,9172.0,Thiago Heleno,3-4-3,5-4-1,Igor Junior Benevenuto,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,18,3,16.7,0.0,0.0,
2018-05-27,11:00,Série A,Matchweek 7,Sun,Away,D,0,0,Paraná,68.0,6446.0,Thiago Heleno,3-4-3,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,6,1,16.7,0.0,0.0,
2018-05-31,21:00,Série A,Matchweek 8,Thu,Home,W,2,0,Santos,42.0,8204.0,Thiago Heleno,3-4-3,4-3-3,Savio Pereira,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,17,9,52.9,0.12,0.22,
2018-06-03,16:00,Série A,Matchweek 9,Sun,Away,L,1,3,América (MG),58.0,4679.0,Thiago Heleno,3-4-3,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,7,2,28.6,0.14,0.5,
2018-06-06,21:00,Série A,Matchweek 10,Wed,Away,L,0,1,Sport Recife,67.0,13349.0,Thiago Heleno,3-4-3,4-2-3-1,Igor Junior Benevenuto,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,10,4,40.0,0.0,0.0,
2018-06-09,16:00,Série A,Matchweek 11,Sat,Home,L,0,1,São Paulo,62.0,8257.0,Thiago Heleno,3-4-3,4-4-1-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,14,5,35.7,0.0,0.0,
2018-06-13,21:00,Série A,Matchweek 12,Wed,Away,L,0,2,Botafogo (RJ),63.0,10965.0,Thiago Heleno,3-4-3,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,20,3,15.0,0.0,0.0,
2018-07-19,21:00,Série A,Matchweek 13,Thu,Home,D,2,2,Internacional,53.0,8184.0,Thiago Heleno,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,20,6,30.0,0.1,0.33,
2018-07-22,19:00,Série A,Matchweek 14,Sun,Away,L,1,2,Cruzeiro,41.0,15023.0,Paulo André,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,7,2,28.6,0.0,0.0,
2018-07-26,19:30,Sudamericana,Second stage,Thu,Home,W,2,0,uy Peñarol,53.0,,Paulo André,4-2-3-1,4-4-2,Fernando Rapallini,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Athletico Paranaense,18,7,38.9,0.11,0.29,
2018-07-29,16:00,Série A,Matchweek 16,Sun,Home,W,4,0,Vitória,49.0,8697.0,Paulo André,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,12,6,50.0,0.33,0.67,
2018-08-04,21:00,Série A,Matchweek 17,Sat,Away,D,0,0,Corinthians,43.0,28455.0,Paulo André,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,16,4,25.0,0.0,0.0,
2018-08-07,19:30,Sudamericana,Second stage,Tue,Away,W,4,1,uy Peñarol,45.0,,Lucho González,4-2-3-1,4-2-3-1,Mauro Vigliano,Match Report,Leg 2 of 2; Ath Paranaense won,2018,brasileirao,24,2018 Athletico Paranaense,11,6,54.5,0.36,0.67,
2018-08-11,16:00,Série A,Matchweek 18,Sat,Away,D,0,0,Ceará,54.0,14772.0,Jonathan Moreira,4-2-3-1,4-2-2-2,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,14,2,14.3,0.0,0.0,
2018-08-19,11:00,Série A,Matchweek 19,Sun,Home,W,3,0,Flamengo,33.0,20146.0,Lucho González,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,14,8,57.1,0.21,0.38,
2018-08-25,19:00,Série A,Matchweek 21,Sat,Home,W,2,1,Grêmio,56.0,12188.0,Lucho González,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,16,5,31.3,0.13,0.4,
2018-08-29,19:30,Série A,Matchweek 15,Wed,Home,W,1,0,Vasco da Gama,55.0,11119.0,Lucho González,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,11,3,27.3,0.09,0.33,
2018-09-02,16:00,Série A,Matchweek 22,Sun,Home,W,2,0,Bahia,60.0,13433.0,Jonathan Moreira,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,24,11,45.8,0.08,0.18,
2018-09-05,21:00,Série A,Matchweek 23,Wed,Away,L,0,2,Palmeiras,53.0,24601.0,Lucho González,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,7,1,14.3,0.0,0.0,
2018-09-10,20:00,Série A,Matchweek 24,Mon,Away,L,1,3,Atlético Mineiro,47.0,20922.0,Lucho González,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,17,6,35.3,0.0,0.0,
2018-09-13,20:00,Série A,Matchweek 20,Thu,Away,L,1,2,Chapecoense,51.0,4146.0,Wellington Martins,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,11,5,45.5,0.09,0.2,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Home,W,3,1,Fluminense,49.0,9872.0,Paulo André,4-2-3-1,4-4-1-1,André Luiz de Freitas Castro,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,14,8,57.1,0.21,0.38,
2018-09-19,18:30,Sudamericana,Round of 16,Wed,Away,W,2,0,ve Caracas,52.0,,Lucho González,4-2-3-1,4-2-3-1,Andrés Rojas,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Athletico Paranaense,15,8,53.3,0.13,0.25,
2018-09-23,16:00,Série A,Matchweek 26,Sun,Home,W,3,0,Paraná,57.0,12956.0,Jonathan Moreira,4-2-3-1,4-4-2,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,15,9,60.0,0.2,0.33,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Away,L,0,1,Santos,38.0,7802.0,Paulo André,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,10,4,40.0,0.0,0.0,
2018-10-03,19:30,Sudamericana,Round of 16,Wed,Home,W,2,1,ve Caracas,62.0,,Lucho González,4-2-3-1,4-2-3-1,Michael Espinoza,Match Report,Leg 2 of 2; Ath Paranaense won,2018,brasileirao,24,2018 Athletico Paranaense,21,4,19.0,0.1,0.5,
2018-10-06,16:00,Série A,Matchweek 28,Sat,Home,W,4,0,América (MG),63.0,11443.0,Paulo André,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,10,4,40.0,0.4,1.0,
2018-10-14,19:00,Série A,Matchweek 29,Sun,Home,W,4,0,Sport Recife,69.0,9139.0,Paulo André,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,28,9,32.1,0.11,0.33,
2018-10-20,19:00,Série A,Matchweek 30,Sat,Away,D,0,0,São Paulo,68.0,13053.0,Paulo André,4-2-3-1,4-4-2,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,10,1,10.0,0.0,0.0,
2018-10-24,21:45,Sudamericana,Quarter-finals,Wed,Away,W,1,0,br Bahia,48.0,,Lucho González,4-2-3-1,4-2-3-1,Fernando Rapallini,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Athletico Paranaense,8,2,25.0,0.13,0.5,
2018-10-27,23:00,Série A,Matchweek 31,Sat,Home,W,2,1,Botafogo (RJ),70.0,7133.0,Thiago Heleno,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,16,7,43.8,0.13,0.29,
2018-10-31,22:45,Sudamericana,Quarter-finals,Wed,Home,L,0 (4),1 (1),br Bahia,67.0,,Lucho González,4-2-3-1,4-2-3-1,Diego Haro,Match Report,Leg 2 of 2; Ath Paranaense won; Ath Paranaense won on penalty kicks following extra time,2018,brasileirao,24,2018 Athletico Paranaense,17,2,11.8,0.0,0.0,
2018-11-04,19:00,Série A,Matchweek 32,Sun,Away,L,1,2,Internacional,37.0,23318.0,Thiago Heleno,4-2-3-1,4-1-4-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,9,4,44.4,0.11,0.25,
2018-11-07,21:45,Sudamericana,Semi-finals,Wed,Home,W,2,0,br Fluminense,,,Lucho González,4-2-3-1,3-4-3,Roddy Zambrano,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Athletico Paranaense,0,0,,,,
2018-11-10,19:00,Série A,Matchweek 33,Sat,Home,W,2,0,Cruzeiro,45.0,7720.0,Thiago Heleno,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,11,4,36.4,0.18,0.5,
2018-11-14,19:30,Série A,Matchweek 34,Wed,Away,D,1,1,Vasco da Gama,54.0,20917.0,Thiago Heleno,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,17,5,29.4,0.06,0.2,
2018-11-17,18:00,Série A,Matchweek 35,Sat,Away,W,2,1,Vitória,48.0,8440.0,Jonathan Moreira,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,17,6,35.3,0.06,0.17,
2018-11-21,21:45,Série A,Matchweek 36,Wed,Home,W,1,0,Corinthians,50.0,14320.0,Thiago Heleno,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,17,7,41.2,0.06,0.14,
2018-11-25,17:00,Série A,Matchweek 37,Sun,Home,D,2,2,Ceará,65.0,9632.0,Marcelo Cirino,4-2-3-1,5-4-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,17,3,17.6,0.12,0.67,
