player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Aymen Barkok,ma MAR,"MF,DF",23.0,5,2,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.02,0.03,Matches,eintracht_frankfurt,2021-2022,JnyaYJ3kIein
Ragnar Ache,de GER,"MF,FW",23.0,13,1,259.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.9,8.0,2.0,29.0,0.0,0.35,0.35,0.0,0.35,0.14,0.16,0.3,0.14,0.3,Matches,eintracht_frankfurt,2021-2022,JnyaYJ3kIein
Jens Grahl,de GER,GK,32.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eintracht_frankfurt,2021-2022,JnyaYJ3kIein
Diant Ramaj,de GER,GK,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eintracht_frankfurt,2021-2022,JnyaYJ3kIein
Matteo Bignetti,at AUT,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,eintracht_frankfurt,2021-2022,JnyaYJ3kIein
Amin Younes,de GER,"FW,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,eintracht_frankfurt,2021-2022,JnyaYJ3kIein
Maximilian Arnold,de GER,MF,27.0,34,34,2994.0,33.3,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,1.7,1.7,4.7,6.4,18.0,171.0,24.0,0.12,0.06,0.18,0.12,0.18,0.05,0.14,0.19,0.05,0.19,Matches,wolfsburg,2021-2022,5osse2B6dwol
John Brooks,us USA,DF,28.0,31,29,2615.0,29.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.4,1.1,22.0,130.0,4.0,0.03,0.03,0.07,0.03,0.07,0.02,0.02,0.04,0.02,0.04,Matches,wolfsburg,2021-2022,5osse2B6dwol
Maxence Lacroix,fr FRA,DF,21.0,29,29,2491.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.5,1.5,0.9,2.3,17.0,117.0,12.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,wolfsburg,2021-2022,5osse2B6dwol
Koen Casteels,be BEL,GK,29.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,wolfsburg,2021-2022,5osse2B6dwol
Ridle Baku,de GER,"DF,FW",23.0,34,28,2446.0,27.2,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,1.8,1.8,5.3,7.1,74.0,104.0,171.0,0.11,0.18,0.29,0.11,0.29,0.07,0.19,0.26,0.07,0.26,Matches,wolfsburg,2021-2022,5osse2B6dwol
Sebastiaan Bornauw,be BEL,DF,22.0,27,23,2007.0,22.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.2,1.3,0.0,35.0,5.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06,Matches,wolfsburg,2021-2022,5osse2B6dwol
Jérôme Roussillon,fr FRA,DF,28.0,26,18,1775.0,19.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.6,2.6,42.0,64.0,91.0,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,Matches,wolfsburg,2021-2022,5osse2B6dwol
Lukas Nmecha,de GER,"FW,MF",22.0,25,18,1627.0,18.1,8.0,0.0,8.0,8.0,0.0,0.0,5.0,0.0,8.8,8.8,2.1,10.8,32.0,25.0,130.0,0.44,0.0,0.44,0.44,0.44,0.49,0.11,0.6,0.49,0.6,Matches,wolfsburg,2021-2022,5osse2B6dwol
Yannick Gerhardt,de GER,"MF,DF",27.0,27,17,1574.0,17.5,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,2.2,2.2,1.5,3.7,42.0,90.0,79.0,0.06,0.17,0.23,0.06,0.23,0.12,0.09,0.21,0.12,0.21,Matches,wolfsburg,2021-2022,5osse2B6dwol
Wout Weghorst,nl NED,FW,28.0,18,17,1553.0,17.3,6.0,1.0,7.0,5.0,1.0,2.0,2.0,0.0,7.9,6.3,1.9,8.1,16.0,33.0,88.0,0.35,0.06,0.41,0.29,0.35,0.46,0.11,0.57,0.36,0.47,Matches,wolfsburg,2021-2022,5osse2B6dwol
Kevin Mbabu,ch SUI,DF,26.0,24,14,1391.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.3,1.7,49.0,69.0,76.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.11,0.02,0.11,Matches,wolfsburg,2021-2022,5osse2B6dwol
Jonas Wind,dk DEN,"FW,MF",22.0,14,14,1180.0,13.1,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,4.5,4.5,2.5,7.0,9.0,57.0,58.0,0.38,0.08,0.46,0.38,0.46,0.34,0.19,0.54,0.34,0.54,Matches,wolfsburg,2021-2022,5osse2B6dwol
Max Kruse,de GER,"MF,FW",33.0,14,14,1128.0,12.5,7.0,1.0,8.0,5.0,2.0,2.0,0.0,0.0,6.1,4.6,1.8,6.4,24.0,49.0,90.0,0.56,0.08,0.64,0.4,0.48,0.49,0.15,0.63,0.36,0.51,Matches,wolfsburg,2021-2022,5osse2B6dwol
Xaver Schlager,at AUT,MF,23.0,14,13,1040.0,11.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,21.0,55.0,29.0,0.0,0.09,0.09,0.0,0.09,0.03,0.05,0.08,0.03,0.08,Matches,wolfsburg,2021-2022,5osse2B6dwol
Renato Steffen,ch SUI,"FW,MF",29.0,20,13,967.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.3,2.3,25.0,24.0,62.0,0.0,0.09,0.09,0.0,0.09,0.1,0.12,0.22,0.1,0.22,Matches,wolfsburg,2021-2022,5osse2B6dwol
Aster Vranckx,be BEL,MF,18.0,24,12,1141.0,12.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,1.8,4.5,17.0,37.0,23.0,0.16,0.0,0.16,0.16,0.16,0.21,0.15,0.35,0.21,0.35,Matches,wolfsburg,2021-2022,5osse2B6dwol
Maximilian Philipp,de GER,MF,27.0,22,12,963.0,10.7,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,1.0,2.2,11.0,32.0,65.0,0.09,0.37,0.47,0.09,0.47,0.11,0.09,0.21,0.11,0.21,Matches,wolfsburg,2021-2022,5osse2B6dwol
Josuha Guilavogui,fr FRA,"MF,DF",30.0,15,10,942.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.1,0.6,3.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,wolfsburg,2021-2022,5osse2B6dwol
Luca Waldschmidt,de GER,"MF,FW",25.0,14,9,717.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.4,2.2,5.0,20.0,43.0,0.13,0.0,0.13,0.13,0.13,0.23,0.05,0.28,0.23,0.28,Matches,wolfsburg,2021-2022,5osse2B6dwol
Dodi Lukebakio,be BEL,"FW,MF",23.0,19,7,882.0,9.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.6,2.6,2.4,5.1,38.0,23.0,80.0,0.1,0.2,0.31,0.1,0.31,0.27,0.25,0.52,0.27,0.52,Matches,wolfsburg,2021-2022,5osse2B6dwol
Pavao Pervan,at AUT,GK,33.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,wolfsburg,2021-2022,5osse2B6dwol
Paulo Otávio,br BRA,"DF,MF",26.0,7,5,362.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,18.0,16.0,28.0,0.0,0.25,0.25,0.0,0.25,0.06,0.15,0.21,0.06,0.21,Matches,wolfsburg,2021-2022,5osse2B6dwol
Micky van de Ven,nl NED,DF,20.0,5,2,189.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,3.0,5.0,3.0,0.0,0.48,0.48,0.0,0.48,0.0,0.42,0.42,0.0,0.42,Matches,wolfsburg,2021-2022,5osse2B6dwol
Felix Nmecha,de GER,"MF,FW",20.0,16,1,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.0,0.8,11.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,wolfsburg,2021-2022,5osse2B6dwol
Bartosz Białek,pl POL,"FW,DF",19.0,12,1,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.24,0.19,0.24,Matches,wolfsburg,2021-2022,5osse2B6dwol
Omar Marmoush,eg EGY,FW,22.0,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.67,0.89,0.22,0.89,Matches,wolfsburg,2021-2022,5osse2B6dwol
Josip Brekalo,hr CRO,FW,23.0,1,0,21.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,3.0,0.0,4.29,4.29,0.0,4.29,0.0,1.5,1.5,0.0,1.5,Matches,wolfsburg,2021-2022,5osse2B6dwol
Kevin Paredes,us USA,"FW,DF",18.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,wolfsburg,2021-2022,5osse2B6dwol
Daniel Ginczek,de GER,"MF,FW",30.0,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.82,0.82,0.82,Matches,wolfsburg,2021-2022,5osse2B6dwol
Admir Mehmedi,ch SUI,DF,30.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,wolfsburg,2021-2022,5osse2B6dwol
Niklas Klinger,de GER,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,wolfsburg,2021-2022,5osse2B6dwol
Jannis Lang,de GER,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,wolfsburg,2021-2022,5osse2B6dwol
Marin Pongračić,hr CRO,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,wolfsburg,2021-2022,5osse2B6dwol
Gil-Linnart Walther,de GER,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,wolfsburg,2021-2022,5osse2B6dwol
Anthony Losilla,fr FRA,MF,35.0,33,33,2935.0,32.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.2,2.2,0.7,2.9,14.0,96.0,25.0,0.06,0.0,0.06,0.06,0.06,0.07,0.02,0.09,0.07,0.09,Matches,bochum,2021-2022,9OOUftVDrboc
Manuel Riemann,de GER,GK,32.0,31,31,2790.0,31.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.8,0.0,0.3,0.3,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,0.03,0.01,0.04,0.0,0.01,Matches,bochum,2021-2022,9OOUftVDrboc
Danilo Soares,br BRA,DF,29.0,30,30,2564.0,28.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.3,1.7,79.0,132.0,66.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,bochum,2021-2022,9OOUftVDrboc
Elvis Rexhbeçaj,xk KVX,MF,23.0,32,30,2542.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1,1.1,1.1,2.2,21.0,93.0,54.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,bochum,2021-2022,9OOUftVDrboc
Sebastian Polter,de GER,FW,30.0,33,27,2341.0,26.0,10.0,1.0,11.0,9.0,1.0,2.0,2.0,0.0,8.7,7.2,2.4,9.6,16.0,49.0,111.0,0.38,0.04,0.42,0.35,0.38,0.35,0.1,0.45,0.29,0.38,Matches,bochum,2021-2022,9OOUftVDrboc
Gerrit Holtmann,ph PHI,"FW,MF",26.0,29,23,1840.0,20.4,5.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,3.7,3.7,4.9,8.6,81.0,43.0,132.0,0.24,0.2,0.44,0.24,0.44,0.19,0.25,0.44,0.19,0.44,Matches,bochum,2021-2022,9OOUftVDrboc
Armel Bella Kotchap,de GER,DF,19.0,22,20,1768.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.1,0.6,9.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,bochum,2021-2022,9OOUftVDrboc
Cristian Gamboa,cr CRC,DF,31.0,23,20,1722.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.1,0.1,0.9,1.0,34.0,74.0,19.0,0.05,0.0,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.05,Matches,bochum,2021-2022,9OOUftVDrboc
Takuma Asano,jp JPN,"FW,MF",26.0,27,20,1608.0,17.9,3.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,3.7,3.7,1.9,5.7,48.0,40.0,109.0,0.17,0.22,0.39,0.17,0.39,0.21,0.11,0.32,0.21,0.32,Matches,bochum,2021-2022,9OOUftVDrboc
Miloš Pantović,rs SRB,"MF,FW",25.0,28,18,1533.0,17.0,4.0,3.0,7.0,3.0,1.0,1.0,2.0,0.0,6.0,5.2,3.9,9.1,21.0,45.0,82.0,0.23,0.18,0.41,0.18,0.35,0.35,0.23,0.58,0.31,0.54,Matches,bochum,2021-2022,9OOUftVDrboc
Erhan Mašović,rs SRB,DF,22.0,20,17,1552.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,0.0,0.2,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,bochum,2021-2022,9OOUftVDrboc
Maxim Leitsch,de GER,DF,23.0,19,17,1538.0,17.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.5,1.6,11.0,43.0,1.0,0.06,0.0,0.06,0.06,0.06,0.06,0.03,0.09,0.06,0.09,Matches,bochum,2021-2022,9OOUftVDrboc
Eduard Löwen,de GER,MF,24.0,26,15,1416.0,15.7,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.9,2.1,4.1,6.2,20.0,67.0,64.0,0.13,0.13,0.25,0.06,0.19,0.2,0.27,0.47,0.14,0.42,Matches,bochum,2021-2022,9OOUftVDrboc
Kostas Stafylidis,gr GRE,"DF,MF",27.0,24,15,1388.0,15.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.6,0.6,0.7,1.3,8.0,40.0,14.0,0.0,0.06,0.06,0.0,0.06,0.04,0.05,0.09,0.04,0.09,Matches,bochum,2021-2022,9OOUftVDrboc
Vassilis Lambropoulos,gr GRE,DF,31.0,13,13,1168.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.3,6.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,bochum,2021-2022,9OOUftVDrboc
Christopher Antwi-Adjei,gh GHA,"FW,MF",27.0,25,12,1130.0,12.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.1,35.0,22.0,85.0,0.08,0.08,0.16,0.08,0.16,0.18,0.09,0.26,0.18,0.26,Matches,bochum,2021-2022,9OOUftVDrboc
Herbert Bockhorn,de GER,DF,26.0,18,7,850.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,31.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,bochum,2021-2022,9OOUftVDrboc
Patrick Osterhage,de GER,MF,21.0,13,6,599.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,2.0,11.0,19.0,0.0,0.15,0.15,0.0,0.15,0.05,0.01,0.07,0.05,0.07,Matches,bochum,2021-2022,9OOUftVDrboc
Simon Zoller,de GER,FW,30.0,10,6,596.0,6.6,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,0.7,2.5,7.0,7.0,30.0,0.45,0.3,0.76,0.45,0.76,0.27,0.11,0.38,0.27,0.38,Matches,bochum,2021-2022,9OOUftVDrboc
Robert Tesche,de GER,MF,34.0,11,5,349.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,bochum,2021-2022,9OOUftVDrboc
Jürgen Locadia,cw CUW,"FW,MF",27.0,11,4,444.0,4.9,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.7,0.9,0.8,1.7,6.0,16.0,25.0,0.41,0.2,0.61,0.2,0.41,0.35,0.16,0.51,0.19,0.35,Matches,bochum,2021-2022,9OOUftVDrboc
Michael Esser,de GER,GK,33.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bochum,2021-2022,9OOUftVDrboc
Danny Blum,de GER,FW,30.0,13,2,346.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,0.8,1.1,1.9,9.0,10.0,34.0,0.52,0.0,0.52,0.52,0.52,0.21,0.29,0.5,0.21,0.5,Matches,bochum,2021-2022,9OOUftVDrboc
Silvère Ganvoula M'Boussy,cg CGO,FW,25.0,9,0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47,Matches,bochum,2021-2022,9OOUftVDrboc
Soma Novothny,hu HUN,"FW,MF",27.0,6,0,80.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,1.0,2.0,6.0,1.13,0.0,1.13,1.13,1.13,0.71,0.0,0.71,0.71,0.71,Matches,bochum,2021-2022,9OOUftVDrboc
Tarsis Bonga,de GER,"MF,FW",24.0,3,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.24,1.24,1.24,Matches,bochum,2021-2022,9OOUftVDrboc
Saulo Decarli,ch SUI,DF,29.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,bochum,2021-2022,9OOUftVDrboc
Luis Hartwig,de GER,FW,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bochum,2021-2022,9OOUftVDrboc
Raman Chibsah,gh GHA,MF,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bochum,2021-2022,9OOUftVDrboc
Tjark Ernst,de GER,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bochum,2021-2022,9OOUftVDrboc
Paul Grave,de GER,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bochum,2021-2022,9OOUftVDrboc
Rafał Gikiewicz,pl POL,GK,33.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,augsburg,2021-2022,PMcfOJRsLaug
Reece Oxford,eng ENG,DF,22.0,30,30,2693.0,29.9,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,2.2,2.2,0.7,2.9,10.0,41.0,2.0,0.07,0.03,0.1,0.07,0.1,0.07,0.02,0.1,0.07,0.1,Matches,augsburg,2021-2022,PMcfOJRsLaug
Jeffrey Gouweleeuw,nl NED,DF,30.0,29,29,2576.0,28.6,2.0,0.0,2.0,1.0,1.0,1.0,9.0,0.0,2.0,1.2,1.1,2.2,19.0,80.0,10.0,0.07,0.0,0.07,0.03,0.03,0.07,0.04,0.1,0.04,0.08,Matches,augsburg,2021-2022,PMcfOJRsLaug
Niklas Dorsch,de GER,MF,23.0,30,27,2324.0,25.8,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.2,0.2,0.5,0.7,11.0,90.0,7.0,0.04,0.0,0.04,0.04,0.04,0.01,0.02,0.03,0.01,0.03,Matches,augsburg,2021-2022,PMcfOJRsLaug
Robert Gumny,pl POL,DF,23.0,28,27,2272.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.5,0.7,34.0,75.0,41.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,augsburg,2021-2022,PMcfOJRsLaug
Iago,br BRA,DF,24.0,28,26,2174.0,24.2,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,0.9,0.9,2.9,3.9,59.0,84.0,102.0,0.08,0.21,0.29,0.08,0.29,0.04,0.12,0.16,0.04,0.16,Matches,augsburg,2021-2022,PMcfOJRsLaug
Ruben Vargas,ch SUI,"MF,FW",22.0,29,26,1984.0,22.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,3.6,3.6,2.7,6.4,76.0,60.0,118.0,0.05,0.14,0.18,0.05,0.18,0.16,0.12,0.29,0.16,0.29,Matches,augsburg,2021-2022,PMcfOJRsLaug
André Hahn,de GER,"MF,FW",30.0,32,25,2101.0,23.3,5.0,2.0,7.0,5.0,0.0,0.0,5.0,0.0,2.9,2.9,2.1,5.0,25.0,31.0,95.0,0.21,0.09,0.3,0.21,0.3,0.12,0.09,0.21,0.12,0.21,Matches,augsburg,2021-2022,PMcfOJRsLaug
Daniel Caligiuri,it ITA,"DF,MF",33.0,28,24,2004.0,22.3,4.0,2.0,6.0,1.0,3.0,3.0,4.0,0.0,4.3,1.9,2.4,4.3,52.0,77.0,90.0,0.18,0.09,0.27,0.04,0.13,0.19,0.11,0.3,0.08,0.19,Matches,augsburg,2021-2022,PMcfOJRsLaug
Arne Maier,de GER,MF,22.0,29,21,1864.0,20.7,1.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,3.5,5.0,26.0,83.0,51.0,0.05,0.29,0.34,0.05,0.34,0.07,0.17,0.24,0.07,0.24,Matches,augsburg,2021-2022,PMcfOJRsLaug
Michael Gregoritsch,at AUT,"FW,MF",27.0,25,15,1392.0,15.5,9.0,0.0,9.0,8.0,1.0,1.0,3.0,0.0,5.1,4.4,0.9,5.3,13.0,36.0,67.0,0.58,0.0,0.58,0.52,0.52,0.33,0.06,0.39,0.28,0.34,Matches,augsburg,2021-2022,PMcfOJRsLaug
Mads Pedersen,dk DEN,"MF,DF",24.0,29,15,1391.0,15.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.1,1.1,1.7,2.8,25.0,34.0,46.0,0.13,0.06,0.19,0.13,0.19,0.07,0.11,0.18,0.07,0.18,Matches,augsburg,2021-2022,PMcfOJRsLaug
Florian Niederlechner,de GER,FW,30.0,26,13,1165.0,12.9,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,0.7,5.7,15.0,19.0,49.0,0.39,0.23,0.62,0.39,0.62,0.39,0.06,0.45,0.39,0.45,Matches,augsburg,2021-2022,PMcfOJRsLaug
Andi Zeqiri,ch SUI,"FW,MF",22.0,22,11,1016.0,11.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.9,2.9,0.7,3.6,10.0,19.0,44.0,0.18,0.09,0.27,0.18,0.27,0.25,0.06,0.32,0.25,0.32,Matches,augsburg,2021-2022,PMcfOJRsLaug
Carlos Gruezo,ec ECU,MF,26.0,17,9,970.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.1,0.5,3.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches,augsburg,2021-2022,PMcfOJRsLaug
Raphael Framberger,de GER,DF,25.0,23,9,848.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6,0.6,20.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,augsburg,2021-2022,PMcfOJRsLaug
Ohis Felix Uduokhai,de GER,DF,23.0,13,8,787.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,7.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,augsburg,2021-2022,PMcfOJRsLaug
Jan Morávek,cz CZE,MF,31.0,17,5,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,1.4,2.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.27,0.19,0.27,Matches,augsburg,2021-2022,PMcfOJRsLaug
