Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2020-08-30,19:00,Série B,Matchweek 6,Sun,Home,W,2,1,Brasil de Pelotas,50,,Marcelo,4-4-2,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,operario,2020,14,8,
2020-09-02,16:30,Série B,Matchweek 7,Wed,Away,L,0,2,Avaí,63,,Julinho,3-4-3,4-1-4-1,Douglas Schwengber da Silva,Match Report,,operario,2020,14,4,
2020-09-05,19:00,Série B,Matchweek 8,Sat,Home,L,1,2,Guarani,54,,Roger,4-4-2,4-3-3,Rodrigo da Fonseca Silva,Match Report,,operario,2020,14,6,
2020-09-12,16:30,Série B,Matchweek 9,Sat,Away,W,1,0,Sampaio Corrêa,51,,Roger,4-1-4-1,4-4-2,Leo Simão Holanda,Match Report,,operario,2020,13,5,
2020-09-19,19:00,Série B,Matchweek 10,Sat,Away,D,1,1,Ponte Preta,48,,Roger,4-2-3-1,4-2-2-2,Alisson Sidnei Furtado,Match Report,,operario,2020,8,3,
2020-09-22,20:00,Série B,Matchweek 11,Tue,Home,D,1,1,Cuiabá,46,,Roger,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,operario,2020,11,4,
2020-09-29,19:15,Série B,Matchweek 12,Tue,Away,L,0,1,Juventude,47,,Juan Sosa,4-2-3-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,,operario,2020,9,2,
2020-10-02,19:15,Série B,Matchweek 13,Fri,Home,D,1,1,Vitória,52,,Marcelo,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,operario,2020,19,4,
2020-10-05,20:00,Série B,Matchweek 14,Mon,Away,W,1,0,Oeste,35,,Marcelo,4-2-3-1,4-2-3-1,Luiz Paulo de Moura Pinheiro,Match Report,,operario,2020,8,3,
2020-10-09,16:30,Série B,Matchweek 15,Fri,Home,D,1,1,Confiança,61,,Marcelo,4-2-3-1,3-4-3,Ronei Candido Alves,Match Report,,operario,2020,14,6,
2020-10-17,18:30,Série B,Matchweek 16,Sat,Away,L,1,4,CRB,57,,Marcelo,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,operario,2020,12,3,
2020-10-20,21:30,Série B,Matchweek 17,Tue,Home,L,0,1,Cruzeiro,44,,Marcelo,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,operario,2020,9,3,
2020-10-23,21:30,Série B,Matchweek 18,Fri,Away,L,0,1,Chapecoense,47,,Marcelo,4-2-2-2,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,operario,2020,10,1,
2020-10-31,19:00,Série B,Matchweek 19,Sat,Home,D,0,0,Botafogo (SP),70,,Marcelo,4-5-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,operario,2020,19,5,
2020-11-07,16:30,Série B,Matchweek 20,Sat,Away,W,1,0,Figueirense,48,,Marcelo,4-2-2-2,4-4-2,Alexandre Vargas Tavares de Jesus,Match Report,,operario,2020,15,3,
2020-11-13,16:30,Série B,Matchweek 21,Fri,Home,W,3,1,Náutico,50,,Marcelo,4-2-2-2,4-4-2,Grazianni Maciel Rocha,Match Report,,operario,2020,22,8,
2020-11-21,16:30,Série B,Matchweek 22,Sat,Home,L,0,1,América (MG),62,,Marcelo,4-2-2-2,4-3-3,Douglas Marques das Flores,Match Report,,operario,2020,8,1,
2020-11-24,19:15,Série B,Matchweek 23,Tue,Away,L,0,1,CSA,61,,Leandro Vilela,4-1-4-1,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,operario,2020,14,4,
2020-11-27,19:15,Série B,Matchweek 24,Fri,Home,W,1,0,Paraná,49,,Marcelo,4-1-4-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,operario,2020,11,2,
2020-11-30,17:00,Série B,Matchweek 25,Mon,Away,D,0,0,Brasil de Pelotas,47,,Bonfim,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,operario,2020,9,0,
2020-12-03,21:30,Série B,Matchweek 26,Thu,Home,D,1,1,Avaí,51,,Bonfim,4-1-4-1,4-3-3,Thiago Duarte Peixoto,Match Report,,operario,2020,18,5,
2020-12-08,16:30,Série B,Matchweek 27,Tue,Away,L,0,3,Guarani,52,,Bonfim,4-1-4-1,4-1-4-1,Diego da Silva Castro,Match Report,,operario,2020,10,1,
2020-12-11,16:00,Série B,Matchweek 28,Fri,Home,D,1,1,Sampaio Corrêa,50,,Bonfim,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,operario,2020,10,2,
2020-12-14,20:00,Série B,Matchweek 29,Mon,Home,W,1,0,Ponte Preta,30,,Ricardo Bueno,4-2-3-1,4-2-3-1,Roger Goulart,Match Report,,operario,2020,11,5,
2020-12-18,21:30,Série B,Matchweek 30,Fri,Away,L,0,2,Cuiabá,61,,Ricardo Bueno,4-2-3-1,4-3-3,Andrey Da Silva e Silva,Match Report,,operario,2020,12,2,
2020-12-22,16:00,Série B,Matchweek 31,Tue,Home,W,3,0,Juventude,38,,Marcelo,4-2-3-1,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,operario,2020,10,5,
2021-01-03,18:15,Série B,Matchweek 32,Sun,Away,D,1,1,Vitória,37,,Marcelo,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,operario,2020,8,3,
2021-01-08,19:15,Série B,Matchweek 33,Fri,Home,W,2,0,Oeste,60,,Marcelo,4-2-3-1,4-2-3-1,Rafael Martins de Sá,Match Report,,operario,2020,14,5,
2021-01-11,21:00,Série B,Matchweek 34,Mon,Away,W,2,1,Confiança,59,,Marcelo,4-4-2,4-2-3-1,Jonathan Antero Silva,Match Report,,operario,2020,11,2,
2021-01-14,19:15,Série B,Matchweek 35,Thu,Home,W,3,2,CRB,58,,Marcelo,4-4-2,4-2-3-1,Leandro Bizzio Marinho,Match Report,,operario,2020,20,7,
2021-01-20,21:30,Série B,Matchweek 36,Wed,Away,L,1,2,Cruzeiro,55,,Marcelo,4-4-2,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,operario,2020,13,5,
2021-01-25,17:00,Série B,Matchweek 37,Mon,Home,W,2,0,Chapecoense,45,,Marcelo,5-4-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,operario,2020,12,5,
2021-01-29,19:15,Série B,Matchweek 38,Fri,Away,W,1,0,Botafogo (SP),42,,Marcelo,4-2-3-1,4-2-3-1,Thayslane de Melo Costa,Match Report,,operario,2020,11,7,
2020-08-08,19:00,Série B,Matchweek 1,Sat,Home,W,3,1,Náutico,41,,Bruno Silva,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,avai,2020,18,6,
2020-08-11,20:30,Série B,Matchweek 2,Tue,Away,L,0,1,Paraná,42,,Betão,5-3-2,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,avai,2020,9,3,
2020-08-18,19:15,Série B,Matchweek 4,Tue,Home,L,0,1,Botafogo (SP),46,,Bruno Silva,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,avai,2020,4,0,
2020-08-22,11:00,Série B,Matchweek 5,Sat,Home,L,0,2,Cuiabá,59,,Bruno Silva,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,avai,2020,16,4,
2020-08-28,19:15,Série B,Matchweek 6,Fri,Away,W,2,0,Oeste,40,,Betão,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,avai,2020,10,4,
2020-09-02,16:30,Série B,Matchweek 7,Wed,Home,W,2,0,Operário,37,,Betão,4-1-4-1,3-4-3,Douglas Schwengber da Silva,Match Report,,avai,2020,9,4,
2020-09-06,11:00,Série B,Matchweek 8,Sun,Away,L,0,1,Chapecoense,50,,Betão,4-1-4-1,4-4-2,Ramon Abatti Abel,Match Report,,avai,2020,11,4,
2020-09-11,19:15,Série B,Matchweek 9,Fri,Home,L,0,1,Ponte Preta,44,,Betão,4-1-4-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,avai,2020,12,4,
2020-09-15,20:15,Série B,Matchweek 3,Tue,Away,D,2,2,Confiança,47,,Rafael Pereira,4-1-4-1,4-2-3-1,Lucas Canetto Bellote,Match Report,,avai,2020,11,4,
2020-09-20,11:00,Série B,Matchweek 10,Sun,Home,L,2,5,Sampaio Corrêa,66,,Rafael Pereira,4-2-3-1,4-3-3,Emerson De Almeida Ferreira,Match Report,,avai,2020,16,8,
2020-09-25,21:30,Série B,Matchweek 11,Fri,Away,W,1,0,Cruzeiro,28,,Rafael Pereira,4-1-4-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,avai,2020,4,2,
2020-09-29,19:15,Série B,Matchweek 12,Tue,Home,W,1,0,Figueirense,35,,Rafael Pereira,4-1-4-1,4-1-4-1,Rafael Traci,Match Report,,avai,2020,16,2,
2020-10-02,19:15,Série B,Matchweek 13,Fri,Away,L,1,3,CRB,47,,Rafael Pereira,4-4-2,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,avai,2020,14,3,
2020-10-06,19:15,Série B,Matchweek 14,Tue,Home,W,2,1,Brasil de Pelotas,37,,Rafael Pereira,4-1-4-1,4-4-2,Antonio Dib Moraes de Sousa,Match Report,,avai,2020,8,4,
2020-10-10,16:00,Série B,Matchweek 15,Sat,Away,W,2,1,Vitória,30,,Rafael Pereira,4-2-3-1,4-2-3-1,Marcos Mateus Pereira,Match Report,,avai,2020,7,3,
2020-10-13,19:15,Série B,Matchweek 16,Tue,Home,D,1,1,CSA,46,,Rafael Pereira,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,avai,2020,14,3,
2020-10-20,19:15,Série B,Matchweek 17,Tue,Away,L,0,3,Juventude,57,,Betão,3-5-2,4-2-3-1,Grazianni Maciel Rocha,Match Report,,avai,2020,14,3,
2020-10-25,18:15,Série B,Matchweek 18,Sun,Away,L,1,2,Guarani,48,,Betão,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,avai,2020,16,7,
2020-10-31,19:00,Série B,Matchweek 19,Sat,Home,W,1,0,América (MG),42,,Betão,4-3-3,4-4-2,Edina Alves Batista,Match Report,,avai,2020,9,3,
2020-11-06,19:15,Série B,Matchweek 20,Fri,Away,D,2,2,Náutico,38,,Betão,4-3-3,4-2-3-1,Leonardo Ferreira Lima,Match Report,,avai,2020,12,4,
2020-11-13,18:30,Série B,Matchweek 21,Fri,Home,W,2,1,Paraná,51,,Betão,4-3-3,4-2-3-1,Andrey Da Silva e Silva,Match Report,,avai,2020,6,1,
2020-11-20,16:30,Série B,Matchweek 22,Fri,Home,W,1,0,Confiança,47,,Betão,4-3-3,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,avai,2020,9,6,
2020-11-23,20:00,Série B,Matchweek 23,Mon,Away,W,1,0,Botafogo (SP),39,,Ralf,4-3-3,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,avai,2020,7,3,
2020-11-27,21:30,Série B,Matchweek 24,Fri,Away,L,1,2,Cuiabá,47,,Ralf,4-3-3,4-2-3-1,Lucas Paulo Torezin,Match Report,,avai,2020,13,5,
2020-11-30,20:00,Série B,Matchweek 25,Mon,Home,L,0,3,Oeste,49,,Ralf,4-3-3,4-2-3-1,Leonardo Sígari Zanon,Match Report,,avai,2020,23,10,
2020-12-03,21:30,Série B,Matchweek 26,Thu,Away,D,1,1,Operário,49,,Betão,4-3-3,4-1-4-1,Thiago Duarte Peixoto,Match Report,,avai,2020,17,5,
2020-12-08,21:30,Série B,Matchweek 27,Tue,Home,L,0,2,Chapecoense,50,,Edílson Mendes,4-3-3,4-2-3-1,Savio Pereira,Match Report,,avai,2020,15,4,
2020-12-11,19:15,Série B,Matchweek 28,Fri,Away,W,2,1,Ponte Preta,41,,Betão,4-3-3,4-2-3-1,Wanderson Alves de Souza,Match Report,,avai,2020,8,5,
2020-12-15,19:15,Série B,Matchweek 29,Tue,Away,W,1,0,Sampaio Corrêa,38,,Betão,4-3-3,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,avai,2020,10,2,
2020-12-18,20:15,Série B,Matchweek 30,Fri,Home,D,1,1,Cruzeiro,53,,Betão,4-3-3,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,avai,2020,12,6,
2020-12-26,16:00,Série B,Matchweek 31,Sat,Away,L,0,2,Figueirense,61,,Betão,4-2-3-1,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,avai,2020,14,2,
2020-12-29,19:15,Série B,Matchweek 32,Tue,Home,L,0,1,CRB,57,,Alemão,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,avai,2020,10,4,
2021-01-08,16:00,Série B,Matchweek 33,Fri,Away,W,1,0,Brasil de Pelotas,55,,Betão,5-3-2,4-2-3-1,Rodrigo Batista Raposo,Match Report,,avai,2020,17,3,
2021-01-13,19:00,Série B,Matchweek 34,Wed,Home,D,2,2,Vitória,47,,Betão,3-5-2,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,avai,2020,16,8,
2021-01-16,16:30,Série B,Matchweek 35,Sat,Away,D,1,1,CSA,45,,Betão,5-4-1,4-4-2,Ronei Candido Alves,Match Report,,avai,2020,21,4,
2021-01-19,19:15,Série B,Matchweek 36,Tue,Home,W,5,2,Juventude,38,,Betão,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,avai,2020,17,6,
2021-01-23,18:30,Série B,Matchweek 37,Sat,Home,W,2,1,Guarani,41,,Betão,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,,avai,2020,21,9,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Away,L,1,2,América (MG),56,,Betão,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,,avai,2020,14,5,
2020-08-08,11:00,Série B,Matchweek 1,Sat,Away,L,1,2,Juventude,48,,Léo Gamalho,4-2-3-1,4-3-3,Paulo Henrique de Melo Salmazio,Match Report,,crb,2020,8,2,
2020-08-12,17:00,Série B,Matchweek 2,Wed,Home,W,1,0,Oeste,53,,Gum,4-2-3-1,4-3-3,Tiago Nascimento dos Santos,Match Report,,crb,2020,11,6,
2020-08-15,19:00,Série B,Matchweek 3,Sat,Away,D,1,1,Náutico,64,,Gum,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,crb,2020,20,4,
2020-08-18,21:30,Série B,Matchweek 4,Tue,Home,W,1,0,Brasil de Pelotas,66,,Gum,4-2-3-1,3-4-1-2,Diego Pombo Lopez,Match Report,,crb,2020,20,6,
2020-08-22,19:00,Série B,Matchweek 5,Sat,Home,D,2,2,Vitória,46,,Gum,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,crb,2020,12,4,
2020-08-30,19:00,Série B,Matchweek 6,Sun,Away,W,2,0,CSA,49,,Gum,4-2-3-1,4-1-4-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,crb,2020,9,3,
2020-09-02,19:00,Série B,Matchweek 7,Wed,Home,D,2,2,Sampaio Corrêa,65,,Léo Gamalho,4-2-3-1,4-4-2,Alisson Sidnei Furtado,Match Report,,crb,2020,19,5,
2020-09-07,20:00,Série B,Matchweek 8,Mon,Away,D,1,1,Cruzeiro,52,,Gum,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,crb,2020,4,2,
2020-09-14,20:00,Série B,Matchweek 10,Mon,Away,L,0,2,Paraná,53,,Gum,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,crb,2020,8,2,
2020-09-25,19:15,Série B,Matchweek 11,Fri,Away,W,2,1,Botafogo (SP),28,,Gum,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,crb,2020,6,4,
2020-09-28,20:00,Série B,Matchweek 12,Mon,Home,D,0,0,América (MG),48,,Gum,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,crb,2020,14,5,
2020-10-02,19:15,Série B,Matchweek 13,Fri,Home,W,3,1,Avaí,53,,Gum,4-2-3-1,4-4-2,Dewson Fernando Freitas da Silva,Match Report,,crb,2020,12,3,
2020-10-06,18:00,Série B,Matchweek 14,Tue,Away,L,0,1,Confiança,41,,Reginaldo,4-2-3-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,crb,2020,8,1,
2020-10-10,16:30,Série B,Matchweek 15,Sat,Away,L,1,3,Guarani,55,,Claudinei,4-2-3-1,4-2-3-1,Charly Wendy Straub Deretti,Match Report,,crb,2020,16,7,
2020-10-14,19:15,Série B,Matchweek 9,Wed,Home,L,0,1,Chapecoense,54,,Gum,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,crb,2020,21,4,
2020-10-17,18:30,Série B,Matchweek 16,Sat,Home,W,4,1,Operário,44,,Gum,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,crb,2020,18,8,
2020-10-21,16:30,Série B,Matchweek 17,Wed,Away,L,0,2,Figueirense,55,,Gum,4-2-3-1,3-5-2,Fabio Augusto de Sá Junior,Match Report,,crb,2020,11,1,
2020-10-24,16:00,Série B,Matchweek 18,Sat,Home,W,1,0,Ponte Preta,40,,Gum,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,crb,2020,5,2,
2020-10-31,21:00,Série B,Matchweek 19,Sat,Away,L,0,3,Cuiabá,31,,Claudinei,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,crb,2020,10,2,
2020-11-08,18:15,Série B,Matchweek 20,Sun,Home,L,0,1,Juventude,51,,Gum,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,crb,2020,13,4,
2020-11-13,19:15,Série B,Matchweek 21,Fri,Away,W,2,1,Oeste,47,,Gum,4-2-3-1,4-3-3,Lucas Paulo Torezin,Match Report,,crb,2020,9,5,
2020-11-21,19:00,Série B,Matchweek 22,Sat,Home,W,2,1,Náutico,48,,Gum,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,crb,2020,17,4,
2020-11-24,21:30,Série B,Matchweek 23,Tue,Away,L,1,2,Brasil de Pelotas,60,,Gum,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,crb,2020,19,5,
2020-11-28,18:30,Série B,Matchweek 24,Sat,Away,L,1,2,Vitória,50,,Gum,4-2-3-1,4-4-2,Jefferson Ferreira de Moraes,Match Report,,crb,2020,10,2,
2020-12-01,19:15,Série B,Matchweek 25,Tue,Home,D,0,0,CSA,36,,Gum,4-3-3,4-2-3-1,Daniel Nobre Bins,Match Report,,crb,2020,10,7,
2020-12-05,19:00,Série B,Matchweek 26,Sat,Away,L,0,3,Sampaio Corrêa,59,,Gum,4-2-3-1,4-2-3-1,Salim Fende Chavez,Match Report,,crb,2020,15,2,
2020-12-08,21:30,Série B,Matchweek 27,Tue,Home,D,0,0,Cruzeiro,56,,Gum,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,crb,2020,15,3,
2020-12-12,21:00,Série B,Matchweek 28,Sat,Away,L,2,3,Chapecoense,55,,Claudinei,4-2-3-1,4-4-2,Douglas Marques das Flores,Match Report,,crb,2020,16,4,
2020-12-17,21:30,Série B,Matchweek 29,Thu,Home,L,0,2,Paraná,62,,Gum,4-2-3-1,4-1-4-1,Ronei Candido Alves,Match Report,,crb,2020,15,3,
2020-12-20,18:15,Série B,Matchweek 30,Sun,Home,W,1,0,Botafogo (SP),46,,Gum,4-2-3-1,4-2-3-1,Alinor Silva da Paixao,Match Report,,crb,2020,16,5,
2020-12-26,18:30,Série B,Matchweek 31,Sat,Away,L,0,1,América (MG),52,,Gum,4-2-3-1,4-3-3,Paulo Henrique Schleinch Vollkopf,Match Report,,crb,2020,8,2,
2020-12-29,19:15,Série B,Matchweek 32,Tue,Away,W,1,0,Avaí,43,,Gum,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,crb,2020,17,6,
2021-01-08,19:15,Série B,Matchweek 33,Fri,Home,W,2,0,Confiança,44,,Gum,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,crb,2020,14,4,
2021-01-11,20:00,Série B,Matchweek 34,Mon,Home,W,2,0,Guarani,45,,Gum,4-2-3-1,4-1-4-1,Antonio Dib Moraes de Sousa,Match Report,,crb,2020,17,6,
2021-01-14,19:15,Série B,Matchweek 35,Thu,Away,L,2,3,Operário,42,,Gum,4-2-3-1,4-4-2,Leandro Bizzio Marinho,Match Report,,crb,2020,8,3,
2021-01-19,19:15,Série B,Matchweek 36,Tue,Home,W,5,1,Figueirense,41,,Gum,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,crb,2020,22,9,
2021-01-24,18:15,Série B,Matchweek 37,Sun,Away,L,1,3,Ponte Preta,35,,Igor Cariús,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,crb,2020,12,3,
2021-01-29,19:15,Série B,Matchweek 38,Fri,Home,W,4,1,Cuiabá,48,,Gum,4-2-3-1,4-3-3,Rodrigo José Pereira de Lima,Match Report,,crb,2020,17,8,
2020-08-08,19:00,Série B,Matchweek 1,Sat,Home,W,2,1,Botafogo (SP),55,,Léo,4-2-3-1,4-4-1-1,Alisson Sidnei Furtado,Match Report,,cruzeiro,2020,15,4,
2020-08-11,20:30,Série B,Matchweek 2,Tue,Away,W,3,2,Guarani,33,,Léo,4-5-1,4-3-3,Ivan da Silva Guimarães Jr.,Match Report,,cruzeiro,2020,12,4,
2020-08-16,16:00,Série B,Matchweek 3,Sun,Away,W,1,0,Figueirense,45,,Marcelo Martins Moreno,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,cruzeiro,2020,7,2,
2020-08-20,21:00,Série B,Matchweek 4,Thu,Home,L,0,1,Chapecoense,69,,Léo,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,cruzeiro,2020,15,1,
2020-08-23,19:00,Série B,Matchweek 5,Sun,Away,D,1,1,Confiança,61,,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,cruzeiro,2020,9,6,
2020-08-29,19:00,Série B,Matchweek 6,Sat,Home,L,1,2,América (MG),60,,Léo,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,cruzeiro,2020,12,4,
2020-09-02,21:30,Série B,Matchweek 7,Wed,Away,L,0,1,Brasil de Pelotas,58,,Léo,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,cruzeiro,2020,22,5,
2020-09-07,20:00,Série B,Matchweek 8,Mon,Home,D,1,1,CRB,48,,Léo,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,cruzeiro,2020,8,2,
2020-09-11,21:30,Série B,Matchweek 9,Fri,Home,W,1,0,Vitória,53,,Léo,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,,cruzeiro,2020,18,4,
2020-09-19,21:00,Série B,Matchweek 10,Sat,Away,L,1,3,CSA,70,,Léo,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,cruzeiro,2020,14,5,
2020-09-25,21:30,Série B,Matchweek 11,Fri,Home,L,0,1,Avaí,72,,Manoel,4-2-3-1,4-1-4-1,Alexandre Vargas Tavares de Jesus,Match Report,,cruzeiro,2020,26,6,
2020-09-30,19:15,Série B,Matchweek 12,Wed,Home,W,3,0,Ponte Preta,50,,Manoel,4-2-3-1,4-2-2-2,Francisco Carlos do Nascimento,Match Report,,cruzeiro,2020,16,9,
2020-10-03,21:00,Série B,Matchweek 13,Sat,Away,L,0,1,Cuiabá,53,,Manoel,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,cruzeiro,2020,7,2,
2020-10-08,18:30,Série B,Matchweek 14,Thu,Home,L,1,2,Sampaio Corrêa,65,,Manoel,4-2-3-1,4-4-2,Gilberto Rodrigues Castro Junior,Match Report,,cruzeiro,2020,17,3,
2020-10-11,16:00,Série B,Matchweek 15,Sun,Away,D,0,0,Oeste,42,,Manoel,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,cruzeiro,2020,14,2,
2020-10-16,21:30,Série B,Matchweek 16,Fri,Home,D,0,0,Juventude,56,,Manoel,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,cruzeiro,2020,21,4,
2020-10-20,21:30,Série B,Matchweek 17,Tue,Away,W,1,0,Operário,56,,Fábio,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,cruzeiro,2020,11,3,
2020-10-25,16:00,Série B,Matchweek 18,Sun,Away,D,1,1,Náutico,51,,Fábio,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,cruzeiro,2020,18,3,
2020-10-30,21:30,Série B,Matchweek 19,Fri,Home,W,2,0,Paraná,41,,Fábio,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,cruzeiro,2020,8,6,
2020-11-06,19:15,Série B,Matchweek 20,Fri,Away,W,1,0,Botafogo (SP),55,,Fábio,4-3-3,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,cruzeiro,2020,10,3,
2020-11-09,20:00,Série B,Matchweek 21,Mon,Home,D,3,3,Guarani,44,,Fábio,4-2-3-1,4-1-4-1,Rodrigo Carvalhaes de Miranda,Match Report,,cruzeiro,2020,13,4,
2020-11-20,21:30,Série B,Matchweek 22,Fri,Home,D,1,1,Figueirense,49,,Fábio,4-2-3-1,4-4-2,Marielson Alves Silva,Match Report,,cruzeiro,2020,8,5,
2020-11-24,21:30,Série B,Matchweek 23,Tue,Away,W,1,0,Chapecoense,44,,Fábio,4-2-3-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,cruzeiro,2020,17,6,
2020-11-27,21:30,Série B,Matchweek 24,Fri,Home,L,1,2,Confiança,62,,Fábio,4-2-3-1,4-3-3,Andrey Da Silva e Silva,Match Report,,cruzeiro,2020,17,7,
2020-12-02,21:30,Série B,Matchweek 25,Wed,Away,W,2,1,América (MG),33,,Fábio,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,cruzeiro,2020,15,5,
2020-12-05,21:00,Série B,Matchweek 26,Sat,Home,W,4,1,Brasil de Pelotas,57,,Fábio,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,cruzeiro,2020,10,4,
2020-12-08,21:30,Série B,Matchweek 27,Tue,Away,D,0,0,CRB,44,,Fábio,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,cruzeiro,2020,8,2,
2020-12-11,21:30,Série B,Matchweek 28,Fri,Away,W,1,0,Vitória,46,,Fábio,4-2-3-1,4-4-2,Douglas Schwengber da Silva,Match Report,,cruzeiro,2020,7,3,
2020-12-15,21:30,Série B,Matchweek 29,Tue,Home,D,1,1,CSA,58,,Fábio,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,cruzeiro,2020,19,7,
2020-12-18,20:15,Série B,Matchweek 30,Fri,Away,D,1,1,Avaí,47,,Fábio,4-2-3-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,,cruzeiro,2020,12,3,
2020-12-22,21:30,Série B,Matchweek 31,Tue,Away,L,1,2,Ponte Preta,38,,Manoel,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,cruzeiro,2020,7,4,
