Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2022-09-07,19:00,Série B,Matchweek 29,Wed,Away,L,0,1,Ponte Preta,63.0,4661.0,José Sabino,4-3-3,4-2-3-1,Ramon Abatti Abel,Match Report,,sport_recife,2022,18,4,
2022-09-12,20:00,Série B,Matchweek 30,Mon,Home,W,1,0,Bahia,55.0,19589.0,José Sabino,4-4-2,4-4-2,Edina Alves Batista,Match Report,,sport_recife,2022,8,2,
2022-09-20,19:00,Série B,Matchweek 31,Tue,Away,L,0,3,Grêmio,61.0,24668.0,Rafael Thyere,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,sport_recife,2022,6,1,
2022-09-28,21:45,Série B,Matchweek 32,Wed,Home,W,2,1,Náutico,47.0,19521.0,Rafael Thyere,4-4-2,4-2-3-1,Anderson Daronco,Match Report,,sport_recife,2022,17,3,
2022-10-04,19:00,Série B,Matchweek 33,Tue,Away,W,1,0,Brusque,45.0,2731.0,Rafael Thyere,4-4-2,4-2-3-1,Raphael Claus,Match Report,,sport_recife,2022,15,4,
2022-10-09,16:00,Série B,Matchweek 34,Sun,Home,W,3,1,Cruzeiro,32.0,19600.0,Rafael Thyere,4-4-2,3-4-3,Savio Pereira,Match Report,,sport_recife,2022,12,6,
2022-10-16,16:00,Série B,Matchweek 35,Sun,Home,D,1,1,Vasco da Gama,63.0,19598.0,Rafael Thyere,4-4-2,4-4-2,Raphael Claus,Match Report,,sport_recife,2022,20,3,
2022-10-22,16:30,Série B,Matchweek 36,Sat,Away,L,1,2,Londrina,43.0,2342.0,Rafael Thyere,4-3-3,4-3-3,Leandro Pedro Vuaden,Match Report,,sport_recife,2022,8,3,
2022-10-28,19:00,Série B,Matchweek 37,Fri,Home,W,5,1,Operário,56.0,,Rafael Thyere,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,sport_recife,2022,25,11,
2022-11-06,18:30,Série B,Matchweek 38,Sun,Away,D,0,0,Vila Nova,54.0,4035.0,Rafael Thyere,4-3-3,4-3-3,Paulo Roberto Alves Júnior,Match Report,,sport_recife,2022,8,0,
2022-04-14,20:00,Série B,Matchweek 2,Thu,Home,W,1,0,Londrina,42.0,8852.0,Gustavo,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,criciuma,2022,10,2,
2022-04-23,11:00,Série B,Matchweek 3,Sat,Home,D,1,1,Sport Recife,46.0,11018.0,Gustavo,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,,criciuma,2022,17,5,
2022-04-27,21:00,Série B,Matchweek 4,Wed,Away,L,0,1,Guarani,60.0,2221.0,Gustavo,4-3-3,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,criciuma,2022,19,7,
2022-05-01,11:00,Série B,Matchweek 5,Sun,Home,D,1,1,Novorizontino,45.0,7746.0,Gustavo,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,criciuma,2022,14,4,
2022-05-04,21:00,Série B,Matchweek 1,Wed,Away,D,1,1,CSA,46.0,4740.0,Gustavo,4-3-3,4-3-3,Thiago Luis Scarascati,Match Report,,criciuma,2022,21,3,
2022-05-07,16:30,Série B,Matchweek 6,Sat,Away,L,0,2,Operário,56.0,3347.0,Gustavo,4-3-3,4-2-3-1,Marielson Alves Silva,Match Report,,criciuma,2022,20,6,
2022-05-14,11:00,Série B,Matchweek 7,Sat,Home,W,3,0,CRB,38.0,9847.0,Gustavo,4-3-3,4-3-3,Jean Pierre Goncalves Lima,Match Report,,criciuma,2022,17,9,
2022-05-19,19:00,Série B,Matchweek 8,Thu,Away,D,0,0,Grêmio,39.0,9798.0,Gustavo,4-3-3,4-4-2,Wilton Sampaio,Match Report,,criciuma,2022,12,1,
2022-05-27,21:30,Série B,Matchweek 9,Fri,Home,L,0,1,Cruzeiro,31.0,15230.0,Gustavo,4-3-3,3-4-3,Paulo Roberto Alves Júnior,Match Report,,criciuma,2022,6,4,
2022-06-04,16:30,Série B,Matchweek 10,Sat,Away,L,1,2,Bahia,57.0,32811.0,Gustavo,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,,criciuma,2022,16,7,
2022-06-07,20:30,Série B,Matchweek 11,Tue,Home,W,3,1,Sampaio Corrêa,50.0,8879.0,Marquinhos Gabriel,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,criciuma,2022,13,4,
2022-06-10,21:30,Série B,Matchweek 12,Fri,Away,W,3,2,Chapecoense,47.0,2326.0,Marcelo Hermes,4-3-3,4-2-3-1,Rodolpho Toski Marques,Match Report,,criciuma,2022,14,5,
2022-06-17,19:00,Série B,Matchweek 13,Fri,Home,L,0,1,Brusque,50.0,11506.0,Marcelo Hermes,4-3-3,4-3-3,Jefferson Ferreira de Moraes,Match Report,,criciuma,2022,9,1,
2022-06-25,11:00,Série B,Matchweek 14,Sat,Home,W,1,0,Vila Nova,40.0,9205.0,Marcelo Hermes,4-1-4-1,4-3-3,Paulo Henrique Schleinch Vollkopf,Match Report,,criciuma,2022,16,3,
2022-06-29,19:00,Série B,Matchweek 15,Wed,Away,D,1,1,Náutico,55.0,4089.0,Rodrigo Fagundes,4-3-3,3-5-2,André Luiz de Freitas Castro,Match Report,,criciuma,2022,19,3,
2022-07-02,16:00,Série B,Matchweek 16,Sat,Away,W,2,1,Ituano,48.0,1578.0,Rodrigo Fagundes,4-3-3,3-5-2,Diego Pombo Lopez,Match Report,,criciuma,2022,14,4,
2022-07-09,16:30,Série B,Matchweek 17,Sat,Home,L,0,1,Vasco da Gama,60.0,19219.0,Rodrigo Fagundes,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,,criciuma,2022,26,4,
2022-07-15,19:00,Série B,Matchweek 18,Fri,Home,D,1,1,Ponte Preta,56.0,11004.0,Rodrigo Fagundes,4-3-3,3-4-1-2,Caio Max Augusto Vieira,Match Report,,criciuma,2022,20,4,
2022-07-19,19:00,Série B,Matchweek 19,Tue,Away,L,0,1,Tombense Futebol Clube,61.0,988.0,Rodrigo Fagundes,4-3-3,4-2-3-1,Douglas Marques das Flores,Match Report,,criciuma,2022,19,4,
2022-07-25,19:00,Série B,Matchweek 20,Mon,Home,W,2,1,CSA,75.0,11915.0,Rodrigo Fagundes,4-3-3,4-2-3-1,Maguielson Lima Barbosa,Match Report,,criciuma,2022,32,8,
2022-07-30,16:00,Série B,Matchweek 21,Sat,Away,D,1,1,Londrina,56.0,3595.0,Rodrigo Fagundes,4-3-3,4-4-2,Marielson Alves Silva,Match Report,,criciuma,2022,4,1,
2022-08-02,21:30,Série B,Matchweek 22,Tue,Away,D,1,1,Sport Recife,40.0,17189.0,Rodrigo Fagundes,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,criciuma,2022,6,3,
2022-08-10,21:30,Série B,Matchweek 23,Wed,Home,D,0,0,Guarani,49.0,7215.0,Rodrigo Fagundes,4-2-3-1,4-3-3,Rodolpho Toski Marques,Match Report,,criciuma,2022,18,2,
2022-08-14,11:00,Série B,Matchweek 24,Sun,Away,L,1,3,Novorizontino,48.0,1211.0,Rodrigo Fagundes,4-2-3-1,4-3-3,Felipe Fernandes de Lima,Match Report,,criciuma,2022,12,7,
2022-08-17,19:00,Série B,Matchweek 25,Wed,Home,W,2,0,Operário,51.0,10285.0,Rodrigo Fagundes,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,criciuma,2022,19,7,
2022-08-27,16:00,Série B,Matchweek 26,Sat,Away,D,0,0,CRB,44.0,14090.0,Gustavo,4-3-1-2,4-1-4-1,Edina Alves Batista,Match Report,,criciuma,2022,13,3,
2022-08-30,21:30,Série B,Matchweek 27,Tue,Home,W,2,0,Grêmio,42.0,17682.0,Rodrigo Fagundes,4-4-2,4-3-3,Marcelo de Lima Henrique,Match Report,,criciuma,2022,16,6,
2022-09-04,16:00,Série B,Matchweek 28,Sun,Away,D,1,1,Cruzeiro,25.0,58702.0,Rodrigo Fagundes,5-4-1,3-5-2,Marielson Alves Silva,Match Report,,criciuma,2022,6,1,
2022-09-08,19:00,Série B,Matchweek 29,Thu,Home,D,0,0,Bahia,49.0,14023.0,Hélder,4-3-3,4-3-3,Luiz Flávio de Oliveira,Match Report,,criciuma,2022,12,2,
2022-09-17,19:00,Série B,Matchweek 30,Sat,Away,D,1,1,Sampaio Corrêa,61.0,5379.0,Rodrigo Fagundes,4-3-3,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,criciuma,2022,9,1,
2022-09-25,18:30,Série B,Matchweek 31,Sun,Home,W,2,0,Chapecoense,47.0,12994.0,Rodrigo Fagundes,4-3-3,4-3-3,Rafael Rodrigo Klein,Match Report,,criciuma,2022,11,4,
2022-10-01,11:00,Série B,Matchweek 32,Sat,Away,W,2,0,Brusque,38.0,4462.0,Rodrigo Fagundes,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,,criciuma,2022,11,7,
2022-10-04,19:00,Série B,Matchweek 33,Tue,Away,L,0,1,Vila Nova,54.0,5568.0,Rodrigo Fagundes,4-3-3,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,criciuma,2022,13,1,
2022-10-07,19:00,Série B,Matchweek 34,Fri,Home,W,2,1,Náutico,66.0,9799.0,Rodrigo Fagundes,4-3-3,4-2-3-1,Diego Pombo Lopez,Match Report,,criciuma,2022,17,5,
2022-10-15,19:00,Série B,Matchweek 35,Sat,Home,W,3,0,Ituano,52.0,8761.0,Rodrigo Fagundes,4-3-3,4-3-3,André Luiz de Freitas Castro,Match Report,,criciuma,2022,20,5,
2022-10-22,16:30,Série B,Matchweek 36,Sat,Away,L,1,2,Vasco da Gama,48.0,20342.0,Rodrigo Fagundes,4-3-3,4-4-2,Wilton Sampaio,Match Report,,criciuma,2022,12,5,
2022-10-28,21:30,Série B,Matchweek 37,Fri,Away,D,1,1,Ponte Preta,53.0,1122.0,Rodrigo Fagundes,4-4-2,4-2-3-1,Maguielson Lima Barbosa,Match Report,,criciuma,2022,7,2,
2022-11-05,16:00,Série B,Matchweek 38,Sat,Home,W,2,0,Tombense Futebol Clube,47.0,8905.0,Rodrigo Fagundes,4-3-3,4-3-3,João Vitor Gobi,Match Report,,criciuma,2022,21,6,
2022-04-10,11:00,Série B,Matchweek 1,Sun,Home,W,2,0,Náutico,44.0,1159.0,João Paulo,5-3-2,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,londrina,2022,13,8,
2022-04-14,20:00,Série B,Matchweek 2,Thu,Away,L,0,1,Criciúma,58.0,8852.0,João Paulo,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,londrina,2022,14,4,
2022-04-21,19:00,Série B,Matchweek 3,Thu,Home,D,1,1,Novorizontino,57.0,1201.0,João Paulo,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,londrina,2022,17,5,
2022-04-26,21:30,Série B,Matchweek 4,Tue,Away,L,0,1,Cruzeiro,37.0,14074.0,João Paulo,4-3-3,3-4-3,Douglas Schwengber da Silva,Match Report,,londrina,2022,9,1,
2022-04-29,19:00,Série B,Matchweek 5,Fri,Home,D,2,2,Vila Nova,37.0,575.0,João Paulo,4-3-3,4-2-3-1,Diego Pombo Lopez,Match Report,,londrina,2022,16,5,
2022-05-03,19:00,Série B,Matchweek 6,Tue,Away,L,0,4,Bahia,,13440.0,João Paulo,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,londrina,2022,0,0,
2022-05-14,11:00,Série B,Matchweek 7,Sat,Home,W,2,1,Brusque,38.0,2344.0,João Paulo,4-4-2,4-4-2,Paulo Henrique Schleinch Vollkopf,Match Report,,londrina,2022,14,5,
2022-05-18,21:30,Série B,Matchweek 8,Wed,Away,L,0,1,CRB,54.0,2617.0,João Paulo,4-2-3-1,4-2-3-1,Diego Da Costa Cidral,Match Report,,londrina,2022,13,4,
2022-05-25,19:00,Série B,Matchweek 9,Wed,Home,W,2,1,Operário,42.0,960.0,João Paulo,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,,londrina,2022,23,9,
2022-06-07,19:00,Série B,Matchweek 11,Tue,Home,D,1,1,Tombense Futebol Clube,54.0,884.0,João Paulo,4-4-2,4-3-3,Zandick Gondim Alves Junior,Match Report,,londrina,2022,13,5,
2022-06-11,16:30,Série B,Matchweek 12,Sat,Away,W,2,1,Ponte Preta,32.0,2846.0,João Paulo,4-4-2,4-3-3,Paulo Henrique Schleinch Vollkopf,Match Report,,londrina,2022,14,6,
2022-06-18,16:00,Série B,Matchweek 13,Sat,Home,L,0,1,Vasco da Gama,46.0,6120.0,Saimon Tormen,4-5-1,4-4-2,Jean Pierre Goncalves Lima,Match Report,,londrina,2022,15,2,
2022-06-24,19:00,Série B,Matchweek 14,Fri,Home,W,3,1,Guarani,36.0,2961.0,João Paulo,4-4-2,3-4-3,Denis Ribeiro Serafim,Match Report,,londrina,2022,10,3,
2022-06-28,19:00,Série B,Matchweek 15,Tue,Away,L,0,1,Grêmio,54.0,10621.0,João Paulo,4-3-3,4-2-3-1,Marielson Alves Silva,Match Report,,londrina,2022,14,4,
2022-07-02,11:00,Série B,Matchweek 16,Sat,Home,D,0,0,CSA,54.0,1249.0,João Paulo,4-4-2,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,londrina,2022,18,3,
2022-07-05,19:00,Série B,Matchweek 10,Tue,Away,W,3,0,Chapecoense,38.0,4699.0,João Paulo,4-3-3,4-2-3-1,Rafael Rodrigo Klein,Match Report,,londrina,2022,15,4,
2022-07-09,16:00,Série B,Matchweek 17,Sat,Away,L,0,2,Sport Recife,51.0,16891.0,João Paulo,4-3-3,4-2-3-1,Douglas Marques das Flores,Match Report,,londrina,2022,13,0,
2022-07-16,11:00,Série B,Matchweek 18,Sat,Away,D,0,0,Ituano,43.0,1666.0,João Paulo,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,londrina,2022,10,1,
2022-07-19,19:00,Série B,Matchweek 19,Tue,Home,W,1,0,Sampaio Corrêa,37.0,772.0,João Paulo,4-4-2,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,londrina,2022,10,4,
2022-07-23,18:30,Série B,Matchweek 20,Sat,Away,W,2,1,Náutico,45.0,10251.0,João Paulo,4-2-3-1,4-4-2,Antonio Dib Moraes de Sousa,Match Report,,londrina,2022,7,2,
2022-07-30,16:00,Série B,Matchweek 21,Sat,Home,D,1,1,Criciúma,44.0,3595.0,João Paulo,4-4-2,4-3-3,Marielson Alves Silva,Match Report,,londrina,2022,14,2,
2022-08-06,19:00,Série B,Matchweek 22,Sat,Away,W,1,0,Novorizontino,32.0,1524.0,João Paulo,4-4-2,3-4-3,Leandro Pedro Vuaden,Match Report,,londrina,2022,17,3,
2022-08-09,21:00,Série B,Matchweek 23,Tue,Home,L,1,2,Cruzeiro,24.0,1564.0,João Paulo,4-5-1,3-4-3,Marcelo de Lima Henrique,Match Report,,londrina,2022,5,2,
2022-08-12,19:00,Série B,Matchweek 24,Fri,Away,D,0,0,Vila Nova,46.0,3026.0,Saimon Tormen,4-4-2,4-4-1-1,Dyorgines José Padovani Andrade,Match Report,,londrina,2022,2,2,
2022-08-16,20:30,Série B,Matchweek 25,Tue,Home,D,1,1,Bahia,67.0,627.0,João Paulo,4-4-2,4-2-3-1,André Luiz de Freitas Castro,Match Report,,londrina,2022,20,3,
2022-08-26,19:00,Série B,Matchweek 26,Fri,Away,W,1,0,Brusque,27.0,2716.0,João Paulo,4-3-3,4-3-3,Luiz Flávio de Oliveira,Match Report,,londrina,2022,7,2,
2022-08-30,19:00,Série B,Matchweek 27,Tue,Home,W,1,0,CRB,41.0,2354.0,Saimon Tormen,4-2-3-1,3-4-3,Alisson Sidnei Furtado,Match Report,,londrina,2022,17,6,
2022-09-03,20:30,Série B,Matchweek 28,Sat,Away,L,0,1,Operário,41.0,5207.0,João Paulo,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,londrina,2022,4,2,
2022-09-10,18:30,Série B,Matchweek 29,Sat,Home,W,2,1,Chapecoense,28.0,3488.0,Alan Ruschel,4-2-3-1,4-3-3,Marielson Alves Silva,Match Report,,londrina,2022,8,4,
2022-09-16,21:30,Série B,Matchweek 30,Fri,Away,D,1,1,Tombense Futebol Clube,34.0,239.0,João Paulo,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,londrina,2022,11,2,
2022-09-23,21:30,Série B,Matchweek 31,Fri,Home,L,0,2,Ponte Preta,39.0,5469.0,João Paulo,4-3-3,4-3-1-2,Jefferson Ferreira de Moraes,Match Report,,londrina,2022,5,1,
2022-09-29,21:30,Série B,Matchweek 32,Thu,Away,D,1,1,Vasco da Gama,53.0,19803.0,João Paulo,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,,londrina,2022,9,3,
2022-10-03,20:00,Série B,Matchweek 33,Mon,Away,L,0,1,Guarani,51.0,4066.0,João Paulo,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,londrina,2022,5,0,
2022-10-08,16:30,Série B,Matchweek 34,Sat,Home,D,1,1,Grêmio,55.0,6205.0,João Paulo,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,londrina,2022,11,3,
2022-10-14,19:00,Série B,Matchweek 35,Fri,Away,W,1,0,CSA,51.0,8068.0,João Paulo,4-2-3-1,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,londrina,2022,12,4,
2022-10-22,16:30,Série B,Matchweek 36,Sat,Home,W,2,1,Sport Recife,57.0,2342.0,João Paulo,4-3-3,4-3-3,Leandro Pedro Vuaden,Match Report,,londrina,2022,18,6,
2022-10-28,19:00,Série B,Matchweek 37,Fri,Home,L,0,2,Ituano,64.0,2968.0,João Paulo,4-2-3-1,4-4-2,Braulio da Silva Machado,Match Report,,londrina,2022,14,5,
2022-11-05,18:00,Série B,Matchweek 38,Sat,Away,L,1,2,Sampaio Corrêa,56.0,3547.0,Samuel Santos,4-2-3-1,4-2-3-1,Felipe da Silva Gonçalves Paludo,Match Report,,londrina,2022,18,11,
2022-04-08,19:00,Série B,Matchweek 1,Fri,Away,L,0,1,Brusque,56.0,216.0,Giovanni Augusto,4-2-3-1,4-4-2,Jefferson Ferreira de Moraes,Match Report,,guarani,2022,13,6,
2022-04-16,18:30,Série B,Matchweek 2,Sat,Home,D,0,0,Sport Recife,56.0,3213.0,Giovanni Augusto,4-4-2,4-4-2,Alisson Sidnei Furtado,Match Report,,guarani,2022,15,6,
2022-04-21,16:30,Série B,Matchweek 3,Thu,Away,L,1,3,Grêmio,61.0,21313.0,Giovanni Augusto,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,,guarani,2022,14,7,
2022-04-27,21:00,Série B,Matchweek 4,Wed,Home,W,1,0,Criciúma,40.0,2221.0,Ronaldo Alves,4-2-3-1,4-3-3,Emerson Ricardo de Almeida Andrade,Match Report,,guarani,2022,12,6,
2022-05-03,21:30,Série B,Matchweek 5,Tue,Away,D,1,1,Náutico,38.0,4294.0,Ronaldo Alves,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,guarani,2022,12,6,
2022-05-08,16:00,Série B,Matchweek 6,Sun,Home,D,0,0,Ponte Preta,52.0,6544.0,Giovanni Augusto,4-3-3,4-3-3,Luiz Flávio de Oliveira,Match Report,,guarani,2022,9,4,
2022-05-14,16:00,Série B,Matchweek 7,Sat,Away,D,1,1,Tombense Futebol Clube,51.0,481.0,Giovanni Augusto,4-2-3-1,4-2-3-1,Luiz Augusto Silveira Tisne,Match Report,,guarani,2022,16,7,
2022-05-19,21:30,Série B,Matchweek 8,Thu,Home,D,0,0,Vasco da Gama,43.0,33048.0,Giovanni Augusto,4-2-3-1,4-4-2,Paulo Roberto Alves Júnior,Match Report,,guarani,2022,18,4,
2022-05-28,19:00,Série B,Matchweek 9,Sat,Away,L,1,2,Sampaio Corrêa,68.0,2904.0,Giovanni Augusto,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,guarani,2022,18,5,
2022-06-02,21:30,Série B,Matchweek 10,Thu,Home,D,1,1,Vila Nova,37.0,1785.0,Giovanni Augusto,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,guarani,2022,13,3,
2022-06-06,20:00,Série B,Matchweek 11,Mon,Home,L,0,3,Operário,57.0,2206.0,Giovanni Augusto,4-2-3-1,3-4-3,Maguielson Lima Barbosa,Match Report,,guarani,2022,21,5,
2022-06-12,11:00,Série B,Matchweek 12,Sun,Away,W,2,1,Novorizontino,40.0,1614.0,Giovanni Augusto,3-4-1-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,guarani,2022,8,5,
2022-06-19,11:00,Série B,Matchweek 13,Sun,Home,D,0,0,CSA,50.0,3524.0,Giovanni Augusto,3-4-1-2,4-2-3-1,Leonardo Willers Lorenzatto,Match Report,,guarani,2022,16,3,
2022-06-24,19:00,Série B,Matchweek 14,Fri,Away,L,1,3,Londrina,64.0,2961.0,Giovanni Augusto,3-4-3,4-4-2,Denis Ribeiro Serafim,Match Report,,guarani,2022,15,2,
2022-06-28,21:30,Série B,Matchweek 15,Tue,Home,L,0,2,Ituano,65.0,1665.0,Leandro Castán,4-3-3,5-3-2,Braulio da Silva Machado,Match Report,,guarani,2022,10,4,
2022-07-02,20:30,Série B,Matchweek 16,Sat,Away,D,1,1,CRB,46.0,3541.0,Giovanni Augusto,4-3-3,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,guarani,2022,9,3,
2022-07-09,11:00,Série B,Matchweek 17,Sat,Home,W,1,0,Cruzeiro,34.0,6795.0,Giovanni Augusto,4-3-3,3-4-3,Jean Pierre Goncalves Lima,Match Report,,guarani,2022,9,4,
2022-07-16,18:30,Série B,Matchweek 18,Sat,Home,L,0,2,Bahia,64.0,3906.0,Leandro Vilela,4-3-3,5-3-2,Bruno Arleu de Araujo,Match Report,,guarani,2022,13,1,
2022-07-20,19:00,Série B,Matchweek 19,Wed,Away,D,0,0,Chapecoense,44.0,4193.0,Leandro Vilela,4-3-3,4-2-3-1,Savio Pereira,Match Report,,guarani,2022,7,4,
2022-07-24,11:00,Série B,Matchweek 20,Sun,Home,D,1,1,Brusque,52.0,3667.0,Leandro Vilela,4-3-3,4-4-2,Rodolpho Toski Marques,Match Report,,guarani,2022,15,4,
2022-07-28,21:30,Série B,Matchweek 21,Thu,Away,L,1,2,Sport Recife,60.0,15011.0,Leandro Vilela,4-2-3-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,,guarani,2022,7,3,
2022-08-05,21:30,Série B,Matchweek 22,Fri,Home,L,1,2,Grêmio,64.0,5329.0,Leandro Vilela,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,guarani,2022,12,3,
2022-08-10,21:30,Série B,Matchweek 23,Wed,Away,D,0,0,Criciúma,51.0,7215.0,Maurício Kozlinski,4-3-3,4-2-3-1,Rodolpho Toski Marques,Match Report,,guarani,2022,11,2,
2022-08-13,18:30,Série B,Matchweek 24,Sat,Home,W,1,0,Náutico,48.0,5191.0,Maurício Kozlinski,4-2-3-1,3-4-3,Diego Pombo Lopez,Match Report,,guarani,2022,10,4,
2022-08-20,11:00,Série B,Matchweek 25,Sat,Away,L,0,1,Ponte Preta,43.0,16850.0,Maurício Kozlinski,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,guarani,2022,13,5,
2022-08-27,11:00,Série B,Matchweek 26,Sat,Home,W,2,1,Tombense Futebol Clube,49.0,3277.0,Maurício Kozlinski,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,guarani,2022,17,8,
2022-08-31,19:00,Série B,Matchweek 27,Wed,Away,L,1,2,Vasco da Gama,64.0,19368.0,Maurício Kozlinski,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,guarani,2022,14,5,
2022-09-03,16:30,Série B,Matchweek 28,Sat,Home,W,3,0,Sampaio Corrêa,49.0,3970.0,Maurício Kozlinski,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,guarani,2022,12,6,
2022-09-06,21:30,Série B,Matchweek 29,Tue,Away,L,1,2,Vila Nova,45.0,4547.0,Maurício Kozlinski,4-3-3,4-3-3,Leandro Pedro Vuaden,Match Report,,guarani,2022,12,5,
2022-09-13,19:00,Série B,Matchweek 30,Tue,Away,W,1,0,Operário,37.0,2716.0,Maurício Kozlinski,4-3-3,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,guarani,2022,13,1,
2022-09-20,21:30,Série B,Matchweek 31,Tue,Home,W,2,0,Novorizontino,49.0,3386.0,Maurício Kozlinski,4-4-2,4-2-3-1,Diego Pombo Lopez,Match Report,,guarani,2022,13,2,
2022-09-30,19:00,Série B,Matchweek 32,Fri,Away,W,2,1,CSA,40.0,14998.0,Maurício Kozlinski,4-3-3,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,guarani,2022,6,2,
2022-10-03,20:00,Série B,Matchweek 33,Mon,Home,W,1,0,Londrina,49.0,4066.0,Maurício Kozlinski,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,guarani,2022,15,5,
2022-10-08,18:30,Série B,Matchweek 34,Sat,Away,L,1,2,Ituano,49.0,3286.0,Maurício Kozlinski,4-2-3-1,4-3-1-2,Vinicius Gonçalves Dias Araujo,Match Report,,guarani,2022,15,3,
2022-10-11,19:00,Série B,Matchweek 35,Tue,Home,W,1,0,CRB,50.0,5157.0,Maurício Kozlinski,4-2-3-1,4-3-3,Rodrigo José Pereira de Lima,Match Report,,guarani,2022,24,5,
2022-10-18,21:30,Série B,Matchweek 36,Tue,Away,W,1,0,Cruzeiro,57.0,21491.0,Maurício Kozlinski,4-2-3-1,3-4-1-2,Wagner do Nascimento Magalhães,Match Report,,guarani,2022,21,2,
2022-10-28,19:00,Série B,Matchweek 37,Fri,Away,D,1,1,Bahia,59.0,48866.0,Maurício Kozlinski,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,guarani,2022,10,4,
2022-11-06,16:00,Série B,Matchweek 38,Sun,Home,W,1,0,Chapecoense,50.0,13844.0,Ronaldo Alves,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,guarani,2022,10,3,
2022-04-16,19:00,Série B,Matchweek 2,Sat,Home,D,1,1,Vasco da Gama,45.0,8999.0,Maycon Douglas,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,,crb,2022,12,2,
2022-04-23,16:00,Série B,Matchweek 3,Sat,Away,L,0,1,Ponte Preta,56.0,2862.0,Gum,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,,crb,2022,7,2,
2022-04-27,19:00,Série B,Matchweek 4,Wed,Home,L,1,2,Náutico,69.0,3674.0,Gum,4-2-3-1,4-1-4-1,Zandick Gondim Alves Junior,Match Report,,crb,2022,14,3,
2022-04-30,16:30,Série B,Matchweek 5,Sat,Away,L,0,2,Grêmio,50.0,16394.0,Iago Mendonça,4-2-3-1,4-3-3,Felipe Fernandes de Lima,Match Report,,crb,2022,10,1,
2022-05-04,19:00,Série B,Matchweek 1,Wed,Away,L,1,3,Novorizontino,47.0,1192.0,Gum,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,crb,2022,10,2,
2022-05-09,20:00,Série B,Matchweek 6,Mon,Home,W,2,1,Sampaio Corrêa,39.0,4909.0,Gum,4-3-3,4-2-3-1,Heber Roberto Lopes,Match Report,,crb,2022,7,3,
