Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Denner,br BRA,"MF,FW",22.0,18,7,520.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.17,0.17,0.35,0.17,0.35,Matches,sport_recife,2022
Blas Cáceres,py PAR,MF,32.0,12,5,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Everton Felipe,br BRA,"MF,FW",24.0,8,5,446.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Jáderson,br BRA,"MF,FW",21.0,9,5,411.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Carlos Eduardo,br BRA,GK,29.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Bill,br BRA,"MF,FW",22.0,9,4,349.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,sport_recife,2022
Chico,br BRA,DF,23.0,12,3,341.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,sport_recife,2022
Ray Vanegas,co COL,FW,28.0,19,2,514.0,5.7,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.35,0.18,0.53,0.35,0.53,Matches,sport_recife,2022
Alan,br BRA,MF,21.0,9,1,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Denis,br BRA,GK,34.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Wanderson,bg BUL,"FW,MF",34.0,16,0,438.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.21,0.21,0.41,0.21,0.41,Matches,sport_recife,2022
Rodrigão,br BRA,FW,28.0,2,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Paulinho,br BRA,FW,19.0,2,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Flávio Souza,br BRA,FW,20.0,1,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Denival,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,sport_recife,2022
João Igor,br BRA,MF,25.0,0,0,,,,,,,,,,,,,,,,Matches,sport_recife,2022
Helber Italo,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,sport_recife,2022
Renzo,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,sport_recife,2022
Nicólas Watson,ar ARG,MF,23.0,0,0,,,,,,,,,,,,,,,,Matches,sport_recife,2022
Squad Total,,,27.8,38,418,3420.0,38.0,37.0,23.0,60.0,36.0,1.0,1.0,82.0,10.0,0.97,0.61,1.58,0.95,1.55,,sport_recife,2022
Opponent Total,,,28.0,38,418,3420.0,38.0,30.0,19.0,49.0,26.0,4.0,5.0,93.0,3.0,0.79,0.5,1.29,0.68,1.18,,sport_recife,2022
Gustavo,br BRA,GK,28.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Rodrigo Fagundes,br BRA,DF,34.0,35,35,3150.0,35.0,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,criciuma,2022
Arilson,br BRA,MF,28.0,33,32,2664.0,29.6,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,criciuma,2022
Fellipe Mateus,br BRA,MF,30.0,36,32,2664.0,29.6,1.0,5.0,6.0,0.0,1.0,1.0,3.0,0.0,0.03,0.17,0.2,0.0,0.17,Matches,criciuma,2022
Marcelo Hermes,br BRA,DF,26.0,31,26,2217.0,24.6,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.16,0.08,0.24,0.16,0.24,Matches,criciuma,2022
Cristovam da Silva,br BRA,DF,31.0,33,19,1768.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Marquinhos Gabriel,br BRA,"MF,FW",31.0,19,19,1575.0,17.5,6.0,1.0,7.0,5.0,1.0,1.0,4.0,0.0,0.34,0.06,0.4,0.29,0.34,Matches,criciuma,2022
Thiago Alagoano,br BRA,"FW,MF",32.0,32,18,1515.0,16.8,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.12,0.06,0.18,0.12,0.18,Matches,criciuma,2022
Rayan,br BRA,DF,32.0,20,17,1519.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Caio Dantas,br BRA,FW,28.0,25,17,1315.0,14.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,criciuma,2022
Hygor,br BRA,"FW,MF",29.0,31,16,1604.0,17.8,10.0,1.0,11.0,10.0,0.0,0.0,4.0,0.0,0.56,0.06,0.62,0.56,0.62,Matches,criciuma,2022
Léo Costa,br BRA,MF,26.0,23,16,1385.0,15.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.13,0.0,0.13,0.13,0.13,Matches,criciuma,2022
Marcos Serrato,br BRA,MF,27.0,26,15,1441.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Claudinho,br BRA,DF,21.0,20,15,1178.0,13.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.08,0.15,0.23,0.08,0.23,Matches,criciuma,2022
Romulo,br BRA,MF,26.0,26,14,1390.0,15.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,criciuma,2022
Hélder,br BRA,DF,33.0,20,13,1274.0,14.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,criciuma,2022
Rafael Bilu,br BRA,"FW,MF",22.0,19,13,1196.0,13.3,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.08,0.0,0.08,0.0,0.0,Matches,criciuma,2022
Lohan,br BRA,FW,26.0,17,12,1092.0,12.1,4.0,3.0,7.0,4.0,0.0,1.0,5.0,0.0,0.33,0.25,0.58,0.33,0.58,Matches,criciuma,2022
Zé Marcos,br BRA,DF,23.0,16,12,1072.0,11.9,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.17,0.08,0.25,0.17,0.25,Matches,criciuma,2022
Oswaldo Henríquez,co COL,DF,32.0,9,6,614.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Italo Melo,br BRA,"FW,MF",28.0,11,6,534.0,5.9,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67,0.67,0.0,0.67,Matches,criciuma,2022
Kadu,br BRA,DF,24.0,6,6,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Gustavo Cazonatti,br BRA,MF,25.0,7,6,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Lucas da Silva Xavier,br BRA,FW,27.0,15,5,510.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,criciuma,2022
Renan Areias,br BRA,"DF,MF",24.0,10,3,316.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,criciuma,2022
Gedeilson,br BRA,"MF,DF",29.0,5,2,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Negueba,br BRA,FW,29.0,6,2,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Tiago Marques,br BRA,FW,33.0,3,2,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Fernando Viana,br BRA,FW,29.0,10,1,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Alisson,br BRA,GK,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Lucas Poletto,br BRA,FW,26.0,7,0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Renan Bardini Bressan,by BLR,MF,33.0,6,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Tim Wellington,br BRA,DF,20.0,1,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Jaja Jackson Henrique,br BRA,DF,18.0,1,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Eduardo Melo,br BRA,FW,20.0,5,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Antonio de Moura Carvalho,br BRA,"FW,MF",35.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Alexandre Tam,br BRA,FW,22.0,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Gui Azevedo,br BRA,FW,20.0,2,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,criciuma,2022
Alan Dias,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Eliédson,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Eliel,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Adriano Filho,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Guilherme,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Kauã Moroso,br BRA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Rodrigo Souza,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Raul Steffens,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Vinicius Tsumita,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,Matches,criciuma,2022
Squad Total,,,29.1,38,418,3420.0,38.0,40.0,26.0,66.0,37.0,3.0,4.0,87.0,3.0,1.05,0.68,1.74,0.97,1.66,,criciuma,2022
Opponent Total,,,27.7,38,418,3420.0,38.0,30.0,20.0,50.0,27.0,3.0,5.0,92.0,5.0,0.79,0.53,1.32,0.71,1.24,,criciuma,2022
Caprini,br BRA,"MF,FW",24.0,37,37,3058.0,34.0,4.0,5.0,9.0,4.0,0.0,1.0,4.0,1.0,0.12,0.15,0.26,0.12,0.26,Matches,londrina,2022
João Paulo,br BRA,MF,36.0,34,34,3017.0,33.5,5.0,2.0,7.0,1.0,4.0,5.0,8.0,1.0,0.15,0.06,0.21,0.03,0.09,Matches,londrina,2022
Gustavo Vilar,br BRA,DF,21.0,32,32,2868.0,31.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,londrina,2022
Saimon Tormen,br BRA,DF,30.0,32,32,2837.0,31.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,londrina,2022
Douglas Coutinho,br BRA,"FW,MF",27.0,34,31,2404.0,26.7,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,0.26,0.11,0.37,0.26,0.37,Matches,londrina,2022
Gegê,br BRA,MF,28.0,30,30,2457.0,27.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,londrina,2022
Matheus Nogueira da Silva,br BRA,GK,35.0,29,29,2564.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Alan Ruschel,br BRA,DF,32.0,27,21,1765.0,19.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,londrina,2022
Gabriel Santos,br BRA,FW,22.0,28,19,1439.0,16.0,4.0,1.0,5.0,4.0,0.0,0.0,5.0,1.0,0.25,0.06,0.31,0.25,0.31,Matches,londrina,2022
Luis Mandaca,br BRA,MF,20.0,31,18,1693.0,18.8,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches,londrina,2022
Samuel Santos,br BRA,DF,31.0,25,18,1577.0,17.5,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,londrina,2022
Jeferson,br BRA,DF,25.0,16,15,1246.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Jhonny Lucas,br BRA,MF,21.0,15,15,1192.0,13.2,2.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,0.15,0.0,0.15,0.15,0.15,Matches,londrina,2022
Felipe,br BRA,DF,22.0,17,12,1093.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Eltinho,br BRA,"DF,MF",34.0,20,11,949.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,londrina,2022
Augusto Silva,br BRA,DF,24.0,12,8,772.0,8.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,londrina,2022
Mossoro,br BRA,"MF,FW",25.0,16,7,630.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches,londrina,2022
Leandrinho,br BRA,"FW,MF",23.0,8,7,479.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Matheus Albino,br BRA,GK,26.0,7,6,586.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
MIRANDINHA,br BRA,"MF,FW",22.0,20,5,695.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,londrina,2022
Denilson,br BRA,DF,26.0,15,5,574.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,londrina,2022
Matheus Lucas,br BRA,FW,23.0,25,4,670.0,7.4,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.4,0.27,0.67,0.4,0.67,Matches,londrina,2022
Marcinho,br BRA,MF,22.0,10,4,496.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Peu,br BRA,"MF,FW",19.0,14,3,435.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,londrina,2022
Emerson Souza,br BRA,MF,24.0,8,3,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Victor Souza,br BRA,GK,29.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Gabriel Knesowitsch,br BRA,DF,18.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Pedro Cacho,br BRA,MF,22.0,3,2,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Luan Marchiori,br BRA,DF,22.0,6,1,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Jean Henrique,br BRA,MF,28.0,4,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Watson,br BRA,DF,27.0,5,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Thiago Ribeiro,br BRA,MF,35.0,2,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Samuel Chukwuemeka,ng NGA,DF,19.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Gustavo Lopes,br BRA,DF,21.0,3,0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Salatiel,br BRA,FW,29.0,6,0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Nádson,br BRA,"FW,MF",32.0,7,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Dudu,br BRA,DF,19.0,5,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Cirilo,br BRA,FW,19.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Marcelinho,br BRA,MF,25.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Victor Hugo,br BRA,MF,17.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Vitinho,br BRA,MF,21.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Gabriel Honorio,br BRA,MF,25.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,londrina,2022
Léo Assunpção,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,londrina,2022
Jorge Luiz,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,londrina,2022
Matheus Moraes,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches,londrina,2022
Neneca,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,londrina,2022
Mateusinho Sales,br BRA,FW,23.0,0,0,,,,,,,,,,,,,,,,Matches,londrina,2022
Tamarana,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,londrina,2022
Squad Total,,,27.5,38,418,3420.0,38.0,35.0,23.0,58.0,31.0,4.0,6.0,81.0,6.0,0.92,0.61,1.53,0.82,1.42,,londrina,2022
Opponent Total,,,28.0,38,418,3420.0,38.0,35.0,24.0,59.0,32.0,3.0,5.0,93.0,5.0,0.92,0.63,1.55,0.84,1.47,,londrina,2022
Maurício Kozlinski,br BRA,GK,30.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
João Victor,br BRA,DF,24.0,31,31,2772.0,30.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,guarani,2022
Bruno José,br BRA,"MF,FW",23.0,35,29,2298.0,25.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,guarani,2022
Leandro Vilela,br BRA,MF,26.0,29,27,2082.0,23.1,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,guarani,2022
Giovanni Augusto,br BRA,"MF,FW",32.0,27,26,2125.0,23.6,2.0,4.0,6.0,0.0,2.0,3.0,11.0,1.0,0.08,0.17,0.25,0.0,0.17,Matches,guarani,2022
Derlan,br BRA,DF,25.0,26,22,1925.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Rodrigo Andrade,br BRA,MF,24.0,25,21,1751.0,19.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,guarani,2022
Diogo Mateus,br BRA,DF,28.0,24,19,1616.0,18.0,2.0,3.0,5.0,1.0,1.0,2.0,6.0,1.0,0.11,0.17,0.28,0.06,0.22,Matches,guarani,2022
Jamerson,br BRA,DF,23.0,19,18,1561.0,17.3,0.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0.4,0.0,0.4,Matches,guarani,2022
Isaque,br BRA,"MF,FW",24.0,18,18,1246.0,13.8,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.22,0.07,0.29,0.22,0.29,Matches,guarani,2022
Matheus Pereira,br BRA,"DF,MF",21.0,15,15,1330.0,14.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.14,0.07,0.2,0.14,0.2,Matches,guarani,2022
Júlio César,br BRA,"MF,FW",27.0,22,15,1132.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Ronaldo Alves,br BRA,DF,32.0,14,13,1179.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Madison,br BRA,MF,23.0,26,12,1218.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,guarani,2022
Lucas Ramon,br BRA,"DF,MF",27.0,19,12,1144.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,guarani,2022
Lucão,br BRA,FW,30.0,16,11,1042.0,11.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,guarani,2022
Yuri Jonathan,br BRA,FW,23.0,17,11,1035.0,11.5,7.0,2.0,9.0,6.0,1.0,1.0,2.0,0.0,0.61,0.17,0.78,0.52,0.7,Matches,guarani,2022
Yago César,br BRA,"MF,FW",24.0,30,10,1115.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Eduardo Person,br BRA,MF,25.0,19,10,935.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,guarani,2022
Nicolas Careca,br BRA,FW,24.0,15,9,849.0,9.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,guarani,2022
Silas Araújo da Silva,br BRA,MF,25.0,13,7,615.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,guarani,2022
Leandro Castán,br BRA,DF,35.0,8,6,603.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Ernando,br BRA,DF,33.0,8,6,516.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Iván Alvariño,ar ARG,DF,20.0,6,6,477.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Richard Ríos,co COL,MF,21.0,9,5,551.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.16,0.0,0.16,0.16,0.16,Matches,guarani,2022
Jenison,br BRA,FW,30.0,10,5,495.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,guarani,2022
Edson Carioca,br BRA,MF,24.0,12,3,396.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,guarani,2022
Maxwell,br BRA,FW,26.0,11,2,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Bruno Reis Índio,br BRA,MF,29.0,10,2,294.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Mateus Ludke,br BRA,DF,21.0,5,2,281.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,guarani,2022
Mayk,br BRA,DF,22.0,7,2,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Eliel,br BRA,DF,20.0,4,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Rafael Martins,br BRA,GK,30.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
Ronald,br BRA,MF,20.0,9,1,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2022
