Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2019-08-31,16:30,Série B,Matchweek 20,Sat,Away,W,1,0,Londrina,50.0,1200.0,Ewerton Páscoa,4-4-1-1,4-2-3-1,Vinicius Furlan,Match Report,,crb,2019,13.0,4.0,
2019-09-05,19:15,Série B,Matchweek 21,Thu,Home,L,1,2,Paraná,51.0,4071.0,Victor Ramos Ferreira,4-4-1-1,4-2-3-1,Willian Machado Steffens,Match Report,,crb,2019,15.0,3.0,
2019-09-10,18:45,Série B,Matchweek 22,Tue,Home,W,3,1,Brasil de Pelotas,47.0,3263.0,Victor Ramos Ferreira,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,crb,2019,16.0,6.0,
2019-09-21,19:00,Série B,Matchweek 23,Sat,Away,W,2,0,Coritiba,34.0,7220.0,Ewerton Páscoa,4-2-3-1,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,,crb,2019,6.0,3.0,
2019-09-24,20:30,Série B,Matchweek 24,Tue,Away,D,2,2,Vila Nova,48.0,3382.0,Lucas,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,,crb,2019,9.0,5.0,
2019-09-28,21:00,Série B,Matchweek 25,Sat,Home,D,1,1,São Bento,58.0,5642.0,Victor Ramos Ferreira,4-2-3-1,4-3-1-2,Adriano Milczvski,Match Report,,crb,2019,16.0,3.0,
2019-10-03,19:15,Série B,Matchweek 26,Thu,Away,L,0,1,América (MG),46.0,2752.0,Wellington Carvalho,4-2-3-1,4-1-4-1,Alexandre Vargas Tavares de Jesus,Match Report,,crb,2019,10.0,1.0,
2019-10-07,20:00,Série B,Matchweek 27,Mon,Home,D,1,1,Sport Recife,52.0,7003.0,Lucas,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,crb,2019,10.0,5.0,
2019-10-11,21:30,Série B,Matchweek 28,Fri,Away,L,0,1,Guarani,34.0,3606.0,Lucas,4-2-3-1,4-3-3,Luis César De Oliveira Magalhães,Match Report,,crb,2019,11.0,3.0,
2019-10-15,20:30,Série B,Matchweek 29,Tue,Home,D,0,0,Operário,52.0,4164.0,Lucas,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,crb,2019,14.0,3.0,
2019-10-18,19:15,Série B,Matchweek 30,Fri,Away,W,1,0,Criciúma,34.0,6257.0,Lucas,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,crb,2019,9.0,6.0,
2019-10-24,19:15,Série B,Matchweek 31,Thu,Home,W,1,0,Botafogo (SP),45.0,4569.0,Lucas,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,crb,2019,13.0,2.0,
2019-11-02,17:30,Série B,Matchweek 32,Sat,Away,D,3,3,Oeste,6.0,1357.0,Lucas,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,crb,2019,8.0,5.0,
2019-11-05,20:30,Série B,Matchweek 33,Tue,Away,L,1,5,Cuiabá,56.0,4879.0,Lucas,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,crb,2019,14.0,5.0,
2019-11-09,19:00,Série B,Matchweek 34,Sat,Home,W,2,1,Atl Goianiense,47.0,2717.0,Lucas,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,crb,2019,7.0,4.0,
2019-11-12,19:15,Série B,Matchweek 35,Tue,Away,D,2,2,Vitória,40.0,6105.0,Lucas,4-2-3-1,4-1-4-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,crb,2019,7.0,3.0,
2019-11-16,16:30,Série B,Matchweek 36,Sat,Home,W,2,0,Ponte Preta,41.0,2136.0,Lucas,4-2-3-1,4-4-2,Pablo Ramón Goncalves Pinheiro,Match Report,,crb,2019,11.0,5.0,
2019-11-22,19:15,Série B,Matchweek 37,Fri,Home,D,0,0,Figueirense,64.0,2575.0,Lucas,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,crb,2019,14.0,3.0,
2019-11-30,16:30,Série B,Matchweek 38,Sat,Away,L,0,2,Bragantino,43.0,6931.0,Lucas,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,crb,2019,9.0,3.0,
2019-04-27,16:30,Série B,Matchweek 1,Sat,Away,W,1,0,Criciúma,46.0,3443.0,Ale,4-4-2,4-3-3,Edina Alves Batista,Match Report,,cuiaba,2019,19.0,7.0,
2019-05-04,18:00,Série B,Matchweek 2,Sat,Home,W,2,1,Operário,47.0,5300.0,Marino da Silva,4-4-2,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,cuiaba,2019,16.0,6.0,
2019-05-11,18:00,Série B,Matchweek 3,Sat,Home,D,1,1,Paraná,67.0,5241.0,Edson Borges,4-4-2,4-2-3-1,Leo Simão Holanda,Match Report,,cuiaba,2019,20.0,6.0,
2019-05-14,19:15,Série B,Matchweek 4,Tue,Away,D,1,1,Oeste,39.0,1007.0,Eduardo Ramos,4-3-3,4-2-3-1,Willian Machado Steffens,Match Report,,cuiaba,2019,11.0,4.0,
2019-05-25,11:00,Série B,Matchweek 5,Sat,Away,L,1,2,Coritiba,54.0,39252.0,Edson Borges,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,cuiaba,2019,12.0,2.0,
2019-06-01,18:00,Série B,Matchweek 6,Sat,Home,L,1,3,Ponte Preta,40.0,6671.0,Jean Patrick,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,cuiaba,2019,17.0,2.0,
2019-06-07,19:15,Série B,Matchweek 7,Fri,Away,L,0,1,Londrina,58.0,7571.0,Ednei,4-3-2-1,4-2-3-1,Rafael Martins Diniz,Match Report,,cuiaba,2019,14.0,4.0,
2019-06-11,19:30,Série B,Matchweek 8,Tue,Home,L,0,1,Atl Goianiense,59.0,3962.0,Ale,4-3-2-1,4-2-3-1,Adriano Milczvski,Match Report,,cuiaba,2019,16.0,4.0,
2019-07-09,19:15,Série B,Matchweek 9,Tue,Away,W,1,0,Vitória,35.0,3994.0,Jonata Escobar,4-2-3-1,4-2-3-1,Jose Henrique de Azevedo Junior,Match Report,,cuiaba,2019,5.0,1.0,
2019-07-15,19:00,Série B,Matchweek 10,Mon,Home,D,1,1,Sport Recife,50.0,7802.0,Jonata Escobar,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,cuiaba,2019,19.0,5.0,
2019-07-23,19:15,Série B,Matchweek 11,Tue,Away,W,1,0,Guarani,37.0,2662.0,Jonata Escobar,4-4-2,4-2-3-1,Wanderson Alves de Souza,Match Report,,cuiaba,2019,14.0,3.0,
2019-07-27,18:00,Série B,Matchweek 12,Sat,Home,D,1,1,Brasil de Pelotas,54.0,5201.0,Ale,4-4-2,4-2-3-1,Leandro Bizzio Marinho,Match Report,,cuiaba,2019,17.0,6.0,
2019-07-30,21:30,Série B,Matchweek 13,Tue,Away,D,2,2,Bragantino,29.0,4289.0,Jonata Escobar,4-2-3-1,4-3-3,Emerson De Almeida Ferreira,Match Report,,cuiaba,2019,10.0,3.0,
2019-08-03,19:00,Série B,Matchweek 14,Sat,Away,W,1,0,CRB,39.0,4763.0,Anderson Conceição,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,cuiaba,2019,14.0,3.0,
2019-08-10,18:00,Série B,Matchweek 15,Sat,Home,W,3,2,São Bento,47.0,5117.0,Jonata Escobar,4-2-3-1,4-1-4-1,Rodrigo Batista Raposo,Match Report,,cuiaba,2019,22.0,6.0,
2019-08-17,19:00,Série B,Matchweek 16,Sat,Away,L,1,2,América (MG),63.0,2286.0,Jonata Escobar,4-3-3,4-1-4-1,Felipe Gomes da Silva,Match Report,,cuiaba,2019,14.0,4.0,
2019-08-20,20:30,Série B,Matchweek 17,Tue,Home,W,3,0,Figueirense,,,,,,,Match Report,Match awarded to Cuiabá,cuiaba,2019,,,
2019-08-23,20:30,Série B,Matchweek 18,Fri,Home,W,2,0,Botafogo (SP),50.0,6208.0,Jonata Escobar,4-2-3-1,4-2-3-1,José Woshington da Silva,Match Report,,cuiaba,2019,15.0,5.0,
2019-08-27,19:15,Série B,Matchweek 19,Tue,Away,D,0,0,Vila Nova,44.0,2412.0,Jonata Escobar,4-2-3-1,4-2-3-1,Lucas Canetto Bellote,Match Report,,cuiaba,2019,11.0,2.0,
2019-08-30,20:30,Série B,Matchweek 20,Fri,Home,D,0,0,Criciúma,58.0,6321.0,Jonata Escobar,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,cuiaba,2019,15.0,5.0,
2019-09-07,16:30,Série B,Matchweek 21,Sat,Away,L,1,2,Operário,60.0,5129.0,Jonata Escobar,3-5-2,4-2-3-1,Douglas Marques das Flores,Match Report,,cuiaba,2019,10.0,4.0,
2019-09-14,19:00,Série B,Matchweek 22,Sat,Away,D,0,0,Paraná,40.0,4762.0,Paulo César Elias,4-2-3-1,4-2-3-1,Luis César De Oliveira Magalhães,Match Report,,cuiaba,2019,17.0,6.0,
2019-09-21,18:00,Série B,Matchweek 23,Sat,Home,W,2,0,Oeste,41.0,2946.0,Jonata Escobar,4-4-1-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,cuiaba,2019,8.0,5.0,
2019-09-28,16:30,Série B,Matchweek 25,Sat,Away,L,0,3,Ponte Preta,56.0,4077.0,Jonata Escobar,4-2-2-2,4-2-3-1,Ivan da Silva Guimarães Junior,Match Report,,cuiaba,2019,9.0,1.0,
2019-10-05,18:00,Série B,Matchweek 26,Sat,Home,L,0,1,Londrina,69.0,3655.0,Ednei,4-4-2,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,cuiaba,2019,24.0,2.0,
2019-10-08,20:30,Série B,Matchweek 27,Tue,Away,D,1,1,Atl Goianiense,43.0,3581.0,Jonata Escobar,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,cuiaba,2019,12.0,4.0,
2019-10-11,20:30,Série B,Matchweek 28,Fri,Home,L,1,3,Vitória,57.0,3130.0,Paulo César Elias,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,cuiaba,2019,19.0,9.0,
2019-10-14,20:00,Série B,Matchweek 29,Mon,Away,L,0,2,Sport Recife,59.0,12626.0,Paulo César Elias,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,cuiaba,2019,22.0,8.0,
2019-10-17,20:30,Série B,Matchweek 30,Thu,Home,W,2,1,Guarani,36.0,1762.0,Jonata Escobar,4-2-3-1,4-3-3,Paulo Henrique de Melo Salmazio,Match Report,,cuiaba,2019,13.0,3.0,
2019-10-26,17:30,Série B,Matchweek 31,Sat,Away,D,0,0,Brasil de Pelotas,58.0,3340.0,Anderson Conceição,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,cuiaba,2019,17.0,3.0,
2019-10-29,21:30,Série B,Matchweek 24,Tue,Home,D,3,3,Coritiba,52.0,3195.0,Paulo César Elias,4-2-3-1,4-2-2-2,Rodrigo D'Alonso Ferreira,Match Report,,cuiaba,2019,16.0,5.0,
2019-11-01,21:30,Série B,Matchweek 32,Fri,Home,W,2,0,Bragantino,29.0,3200.0,Ednei,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,cuiaba,2019,12.0,4.0,
2019-11-05,20:30,Série B,Matchweek 33,Tue,Home,W,5,1,CRB,44.0,4879.0,Anderson Conceição,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,cuiaba,2019,22.0,8.0,
2019-11-08,21:30,Série B,Matchweek 34,Fri,Away,W,2,1,São Bento,36.0,1263.0,Paulo César Elias,4-2-3-1,4-3-3,Douglas Schwengber da Silva,Match Report,,cuiaba,2019,12.0,5.0,
2019-11-11,21:00,Série B,Matchweek 35,Mon,Home,L,0,2,América (MG),46.0,6309.0,Ednei,4-2-3-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,,cuiaba,2019,17.0,4.0,
2019-11-17,18:30,Série B,Matchweek 36,Sun,Away,D,0,0,Figueirense,50.0,10483.0,Victor Souza,4-1-4-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,cuiaba,2019,15.0,5.0,
2019-11-23,17:00,Série B,Matchweek 37,Sat,Away,D,0,0,Botafogo (SP),44.0,979.0,Ednei,4-2-3-1,4-2-3-1,Deborah Cecilia Cruz Correia,Match Report,,cuiaba,2019,10.0,1.0,
2019-11-30,15:30,Série B,Matchweek 38,Sat,Home,L,1,2,Vila Nova,56.0,1412.0,Anderson Conceição,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,,cuiaba,2019,27.0,9.0,
2019-04-27,11:00,Série B,Matchweek 1,Sat,Home,W,3,1,Vitória,60.0,4179.0,Marlon Freitas,4-2-3-1,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,botafogo_sp,2019,15.0,5.0,
2019-04-30,21:30,Série B,Matchweek 2,Tue,Away,W,1,0,América (MG),44.0,1874.0,Marlon Freitas,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,botafogo_sp,2019,10.0,3.0,
2019-05-09,19:15,Série B,Matchweek 3,Thu,Away,W,1,0,São Bento,48.0,1763.0,Marlon Freitas,4-2-3-1,4-3-3,Dyorgines José Padovani Andrade,Match Report,,botafogo_sp,2019,12.0,3.0,
2019-05-18,19:00,Série B,Matchweek 4,Sat,Home,L,0,1,Vila Nova,58.0,5497.0,Marlon Freitas,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,botafogo_sp,2019,11.0,4.0,
2019-05-25,19:00,Série B,Matchweek 5,Sat,Away,W,2,0,Operário,41.0,4888.0,Marlon Freitas,4-2-3-1,4-2-3-1,Ivan da Silva Guimarães Junior,Match Report,,botafogo_sp,2019,15.0,3.0,
2019-06-01,16:30,Série B,Matchweek 6,Sat,Home,W,1,0,Criciúma,38.0,6878.0,Marlon Freitas,4-2-3-1,3-5-2,Christiano Gayo Nascimento,Match Report,,botafogo_sp,2019,8.0,2.0,
2019-06-07,21:30,Série B,Matchweek 7,Fri,Away,D,0,0,Ponte Preta,41.0,6298.0,Marlon Freitas,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,botafogo_sp,2019,14.0,2.0,
2019-06-11,19:15,Série B,Matchweek 8,Tue,Away,L,1,2,Figueirense,46.0,5447.0,Marlon Freitas,4-2-3-1,4-3-3,Emerson De Almeida Ferreira,Match Report,,botafogo_sp,2019,13.0,3.0,
2019-07-13,18:00,Série B,Matchweek 9,Sat,Home,L,2,3,Brasil de Pelotas,73.0,4416.0,Marlon Freitas,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,botafogo_sp,2019,13.0,6.0,
2019-07-20,19:00,Série B,Matchweek 10,Sat,Home,D,0,0,Guarani,70.0,4048.0,Marlon Freitas,4-2-3-1,4-2-3-1,Lucas Canetto Bellote,Match Report,,botafogo_sp,2019,14.0,2.0,
2019-07-23,20:30,Série B,Matchweek 11,Tue,Away,W,2,1,Atl Goianiense,52.0,3784.0,Marlon Freitas,4-3-3,4-2-3-1,Marielson Alves Silva,Match Report,,botafogo_sp,2019,7.0,2.0,
2019-07-26,20:30,Série B,Matchweek 12,Fri,Home,L,0,2,CRB,66.0,5265.0,Marlon Freitas,4-2-3-1,4-2-3-1,Lucas Paulo Torezin,Match Report,,botafogo_sp,2019,20.0,4.0,
2019-07-29,20:00,Série B,Matchweek 13,Mon,Away,L,2,3,Coritiba,56.0,23436.0,Nádson,4-2-3-1,4-1-4-1,Luis César De Oliveira Magalhães,Match Report,,botafogo_sp,2019,13.0,6.0,
2019-08-02,20:30,Série B,Matchweek 14,Fri,Home,W,3,2,Oeste,45.0,4016.0,Marlon Freitas,4-2-3-1,4-2-3-1,Jose Claudio Rocha Filho,Match Report,,botafogo_sp,2019,15.0,4.0,
2019-08-09,21:30,Série B,Matchweek 15,Fri,Away,D,0,0,Bragantino,28.0,4849.0,Marlon Freitas,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,botafogo_sp,2019,8.0,3.0,
2019-08-17,16:30,Série B,Matchweek 16,Sat,Away,L,0,3,Sport Recife,61.0,15370.0,Marlon Freitas,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,botafogo_sp,2019,6.0,2.0,
2019-08-20,19:15,Série B,Matchweek 17,Tue,Home,W,2,1,Londrina,34.0,3574.0,Marlon Freitas,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,botafogo_sp,2019,12.0,5.0,
2019-08-23,20:30,Série B,Matchweek 18,Fri,Away,L,0,2,Cuiabá,50.0,6208.0,Marlon Freitas,4-2-3-1,4-2-3-1,José Woshington da Silva,Match Report,,botafogo_sp,2019,9.0,1.0,
2019-08-27,19:15,Série B,Matchweek 19,Tue,Home,L,0,1,Paraná,44.0,3950.0,Marlon Freitas,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,botafogo_sp,2019,7.0,1.0,
2019-08-30,21:30,Série B,Matchweek 20,Fri,Away,D,0,0,Vitória,39.0,4913.0,Marlon Freitas,4-2-3-1,4-2-2-2,Jean Pierre Goncalves Lima,Match Report,,botafogo_sp,2019,12.0,5.0,
2019-09-07,11:00,Série B,Matchweek 21,Sat,Home,D,0,0,América (MG),54.0,3955.0,Marlon Freitas,4-2-3-1,4-1-4-1,Alisson Sidnei Furtado,Match Report,,botafogo_sp,2019,14.0,1.0,
2019-09-13,19:15,Série B,Matchweek 22,Fri,Home,W,1,0,São Bento,39.0,3185.0,Marlon Freitas,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,botafogo_sp,2019,12.0,3.0,
2019-09-17,19:15,Série B,Matchweek 23,Tue,Away,W,2,0,Vila Nova,49.0,8048.0,Marlon Freitas,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,botafogo_sp,2019,10.0,5.0,
2019-09-24,19:15,Série B,Matchweek 24,Tue,Home,D,1,1,Operário,39.0,4740.0,Marlon Freitas,4-2-3-1,4-2-3-1,Ronei Candido Alves,Match Report,,botafogo_sp,2019,9.0,5.0,
2019-09-28,11:00,Série B,Matchweek 25,Sat,Away,L,0,2,Criciúma,57.0,3595.0,Marlon Freitas,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,botafogo_sp,2019,7.0,1.0,
2019-10-05,11:00,Série B,Matchweek 26,Sat,Home,W,4,1,Ponte Preta,37.0,3500.0,Marlon Freitas,4-3-2-1,4-2-3-1,Edina Alves Batista,Match Report,,botafogo_sp,2019,12.0,4.0,
2019-10-08,19:15,Série B,Matchweek 27,Tue,Home,D,0,0,Figueirense,53.0,4449.0,Marlon Freitas,4-1-4-1,4-4-2,Pathrice Wallace Correa Maia,Match Report,,botafogo_sp,2019,17.0,2.0,
2019-10-11,19:15,Série B,Matchweek 28,Fri,Away,L,0,1,Brasil de Pelotas,64.0,3586.0,Marlon Freitas,4-1-4-1,4-2-3-1,Luiz Paulo de Moura Pinheiro,Match Report,,botafogo_sp,2019,10.0,1.0,
2019-10-14,20:00,Série B,Matchweek 29,Mon,Away,W,2,0,Guarani,41.0,4977.0,Marlon Freitas,4-1-4-1,4-3-3,Douglas Marques das Flores,Match Report,,botafogo_sp,2019,17.0,7.0,
2019-10-17,19:15,Série B,Matchweek 30,Thu,Home,D,0,0,Atl Goianiense,45.0,4375.0,Marlon Freitas,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,botafogo_sp,2019,10.0,2.0,
2019-10-24,19:15,Série B,Matchweek 31,Thu,Away,L,0,1,CRB,55.0,4569.0,Marlon Freitas,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,botafogo_sp,2019,10.0,1.0,
2019-11-01,19:15,Série B,Matchweek 32,Fri,Home,L,0,1,Coritiba,66.0,2895.0,Marlon Freitas,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,botafogo_sp,2019,15.0,2.0,
2019-11-05,20:15,Série B,Matchweek 33,Tue,Away,W,2,0,Oeste,52.0,528.0,Marlon Freitas,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,botafogo_sp,2019,19.0,7.0,
2019-11-08,20:15,Série B,Matchweek 34,Fri,Home,L,2,3,Bragantino,46.0,3307.0,Marlon Freitas,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,,botafogo_sp,2019,11.0,5.0,
2019-11-13,21:30,Série B,Matchweek 35,Wed,Home,L,0,2,Sport Recife,,1412.0,Marlon Freitas,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,botafogo_sp,2019,0.0,0.0,
2019-11-16,19:00,Série B,Matchweek 36,Sat,Away,D,1,1,Londrina,42.0,1716.0,Marlon Freitas,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,botafogo_sp,2019,16.0,8.0,
2019-11-23,17:00,Série B,Matchweek 37,Sat,Home,D,0,0,Cuiabá,57.0,979.0,Marlon Freitas,4-2-3-1,4-2-3-1,Deborah Cecilia Cruz Correia,Match Report,,botafogo_sp,2019,14.0,4.0,
2019-11-29,19:15,Série B,Matchweek 38,Fri,Away,D,3,3,Paraná,35.0,896.0,Marlon Freitas,4-2-3-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,botafogo_sp,2019,23.0,12.0,
2019-04-26,19:15,Série B,Matchweek 1,Fri,Home,W,1,0,América (MG),44.0,4927.0,Simão Bertelli,4-2-3-1,4-2-3-1,Willian Machado Steffens,Match Report,,operario,2019,6.0,3.0,
2019-05-04,18:00,Série B,Matchweek 2,Sat,Away,L,1,2,Cuiabá,53.0,5300.0,Chicão,4-2-3-1,4-4-2,Alexandre Vargas Tavares de Jesus,Match Report,,operario,2019,8.0,1.0,
2019-05-11,19:00,Série B,Matchweek 3,Sat,Home,D,0,0,Oeste,60.0,4487.0,Simão Bertelli,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,operario,2019,12.0,4.0,
2019-05-17,21:30,Série B,Matchweek 4,Fri,Away,L,0,1,Ponte Preta,45.0,1703.0,Chicão,4-2-3-1,3-1-4-2,Vinicius Gomes do Amaral,Match Report,,operario,2019,20.0,4.0,
2019-05-25,19:00,Série B,Matchweek 5,Sat,Home,L,0,2,Botafogo (SP),59.0,4888.0,Chicão,4-2-3-1,4-2-3-1,Ivan da Silva Guimarães Junior,Match Report,,operario,2019,18.0,3.0,
2019-05-28,19:15,Série B,Matchweek 6,Tue,Home,W,2,1,Sport Recife,51.0,2964.0,Chicão,4-2-3-1,4-2-3-1,Rodrigo Nunes de Sá,Match Report,,operario,2019,19.0,7.0,
2019-06-08,16:30,Série B,Matchweek 7,Sat,Away,L,0,1,Brasil de Pelotas,60.0,3952.0,Chicão,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,operario,2019,5.0,0.0,
2019-06-11,21:30,Série B,Matchweek 8,Tue,Away,L,0,1,Paraná,44.0,5466.0,Chicão,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,operario,2019,17.0,1.0,
2019-07-13,19:00,Série B,Matchweek 9,Sat,Home,W,2,0,Londrina,40.0,4282.0,Jardel,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,operario,2019,19.0,4.0,
2019-07-20,19:00,Série B,Matchweek 10,Sat,Home,W,2,1,CRB,52.0,4332.0,Jardel,4-2-3-1,4-3-3,Jonathan Antero Silva,Match Report,,operario,2019,21.0,7.0,
2019-07-23,19:15,Série B,Matchweek 11,Tue,Away,D,1,1,São Bento,39.0,2371.0,Rodrigo Fagundes,4-4-2,4-2-3-1,Adriano Barros Carneiro,Match Report,,operario,2019,4.0,4.0,
2019-07-26,19:15,Série B,Matchweek 12,Fri,Home,D,1,1,Coritiba,46.0,5675.0,Jardel,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,operario,2019,10.0,3.0,
2019-07-30,20:30,Série B,Matchweek 13,Tue,Away,L,2,4,Atl Goianiense,42.0,3249.0,Jardel,4-3-3,4-2-3-1,Denis Ribeiro Serafim,Match Report,,operario,2019,8.0,5.0,
2019-08-03,16:30,Série B,Matchweek 14,Sat,Away,W,2,1,Criciúma,36.0,2586.0,Chicão,4-2-3-1,4-4-2,Gilberto Rodrigues Castro Junior,Match Report,,operario,2019,9.0,4.0,
2019-08-09,19:15,Série B,Matchweek 15,Fri,Home,W,1,0,Vila Nova,53.0,3905.0,Jardel,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,operario,2019,13.0,4.0,
2019-08-12,20:00,Série B,Matchweek 16,Mon,Away,L,0,4,Bragantino,42.0,4356.0,Chicão,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,operario,2019,9.0,4.0,
2019-08-20,19:15,Série B,Matchweek 17,Tue,Home,W,1,0,Guarani,42.0,4383.0,Jardel,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,operario,2019,13.0,4.0,
2019-08-24,16:30,Série B,Matchweek 18,Sat,Away,D,0,0,Vitória,49.0,9391.0,Jardel,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,operario,2019,5.0,0.0,
2019-08-27,20:30,Série B,Matchweek 19,Tue,Home,W,1,0,Figueirense,36.0,4079.0,Jardel,4-2-3-1,4-2-3-1,Rafael Martins Diniz,Match Report,,operario,2019,3.0,1.0,
2019-08-31,19:00,Série B,Matchweek 20,Sat,Away,D,0,0,América (MG),54.0,3142.0,Jardel,4-2-3-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,,operario,2019,11.0,4.0,
2019-09-07,16:30,Série B,Matchweek 21,Sat,Home,W,2,1,Cuiabá,40.0,5129.0,Jardel,4-2-3-1,3-5-2,Douglas Marques das Flores,Match Report,,operario,2019,8.0,4.0,
2019-09-13,20:30,Série B,Matchweek 22,Fri,Away,L,0,3,Oeste,55.0,995.0,Jardel,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,operario,2019,19.0,5.0,
2019-09-16,20:00,Série B,Matchweek 23,Mon,Home,W,2,1,Ponte Preta,45.0,4550.0,Marcelo,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,operario,2019,16.0,9.0,
2019-09-24,19:15,Série B,Matchweek 24,Tue,Away,D,1,1,Botafogo (SP),62.0,4740.0,Jardel,4-2-3-1,4-2-3-1,Ronei Candido Alves,Match Report,,operario,2019,15.0,2.0,
2019-09-28,19:00,Série B,Matchweek 25,Sat,Away,L,1,3,Sport Recife,49.0,13124.0,Jardel,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,operario,2019,8.0,2.0,
2019-10-05,19:00,Série B,Matchweek 26,Sat,Home,L,1,2,Brasil de Pelotas,60.0,4311.0,Jardel,4-2-3-1,4-2-3-1,Diego Da Costa Cidral,Match Report,,operario,2019,14.0,4.0,
2019-10-08,19:15,Série B,Matchweek 27,Tue,Home,L,0,1,Paraná,57.0,5171.0,Marcelo,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,operario,2019,17.0,5.0,
2019-10-12,16:30,Série B,Matchweek 28,Sat,Away,W,2,1,Londrina,53.0,1703.0,Jardel,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,operario,2019,6.0,2.0,
2019-10-15,20:30,Série B,Matchweek 29,Tue,Away,D,0,0,CRB,49.0,4164.0,Jardel,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,operario,2019,8.0,1.0,
