Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Júnior Dênis,br BRA,GK,24.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Rafael Donato,br BRA,DF,33.0,37,37,3330.0,37.0,6.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,vila_nova,2023
Eduardo Doma,br BRA,DF,24.0,35,35,3053.0,33.9,2.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,vila_nova,2023
Rodrigo,br BRA,DF,19.0,35,35,3016.0,33.5,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches,vila_nova,2023
Guilherme Parede,br BRA,"MF,FW",27.0,34,34,2886.0,32.1,6.0,5.0,11.0,6.0,0.0,1.0,4.0,0.0,0.19,0.16,0.34,0.19,0.34,Matches,vila_nova,2023
Lourenço,br BRA,MF,25.0,34,33,2559.0,28.4,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,vila_nova,2023
Ralf,br BRA,MF,38.0,31,29,2481.0,27.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,vila_nova,2023
Caio Dantas,br BRA,"FW,MF",29.0,32,29,2202.0,24.5,10.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.41,0.08,0.49,0.41,0.49,Matches,vila_nova,2023
Léo Duarte,br BRA,DF,23.0,29,27,2089.0,23.2,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,vila_nova,2023
Neto Pessoa,br BRA,FW,28.0,31,23,1905.0,21.2,3.0,4.0,7.0,3.0,0.0,1.0,6.0,0.0,0.14,0.19,0.33,0.14,0.33,Matches,vila_nova,2023
Igor Henrique,br BRA,"MF,FW",31.0,28,15,1495.0,16.6,7.0,1.0,8.0,6.0,1.0,1.0,9.0,0.0,0.42,0.06,0.48,0.36,0.42,Matches,vila_nova,2023
Everton Brito,br BRA,"MF,FW",27.0,26,15,1285.0,14.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,vila_nova,2023
Juan,br BRA,"MF,FW",21.0,16,12,990.0,11.0,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,0.36,0.18,0.55,0.36,0.55,Matches,vila_nova,2023
Van Basty Sousa,br BRA,MF,28.0,28,11,1220.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Marcelinho,br BRA,DF,36.0,21,9,921.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,vila_nova,2023
Cristiano Japa,br BRA,MF,22.0,18,9,878.0,9.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,vila_nova,2023
Ronald,br BRA,MF,25.0,22,7,792.0,8.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.23,0.11,0.23,Matches,vila_nova,2023
Henrique Almeida,br BRA,"FW,MF",31.0,15,5,541.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.17,0.17,0.33,0.17,0.33,Matches,vila_nova,2023
Matheus Carvalho,br BRA,"MF,FW",22.0,9,4,327.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,vila_nova,2023
Marcondes,br BRA,DF,29.0,7,3,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Luciano Naninho,br BRA,"MF,FW",30.0,23,2,575.0,6.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.16,0.31,0.47,0.16,0.47,Matches,vila_nova,2023
Rian,br BRA,DF,19.0,7,2,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Marquinhos Pedroso,br BRA,DF,29.0,4,2,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Diego Renan,br BRA,DF,33.0,9,1,242.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,vila_nova,2023
Jean Pierre,br BRA,DF,29.0,2,1,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Vanderlei,br BRA,GK,38.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Marlone,br BRA,MF,30.0,15,0,191.0,2.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94,0.94,0.94,Matches,vila_nova,2023
João Lucas,br BRA,MF,22.0,3,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Hiago,br BRA,DF,25.0,1,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Gustavo Maia,br BRA,FW,22.0,5,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Victor Andrade,br BRA,"FW,MF",27.0,4,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Romarinho,br BRA,MF,26.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
João Celeri,br BRA,FW,23.0,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023
Christofer Alves,br BRA,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023
José Daniel,me MNE,MF,22.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023
Vitor Hugo,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023
Jordan,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023
Iago Mendonça,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023
Rickson,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023
Ulisses,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023
Squad Total,,,27.7,38,418,3420.0,38.0,48.0,33.0,81.0,47.0,1.0,3.0,100.0,1.0,1.26,0.87,2.13,1.24,2.11,,vila_nova,2023
Opponent Total,,,27.6,38,418,3420.0,38.0,29.0,21.0,50.0,25.0,4.0,5.0,121.0,11.0,0.76,0.55,1.32,0.66,1.21,,vila_nova,2023
João Paulo Alves,br BRA,MF,32.0,35,35,2779.0,30.9,5.0,2.0,7.0,5.0,0.0,0.0,7.0,0.0,0.16,0.06,0.23,0.16,0.23,Matches,crb,2023
Diogo Silva,br BRA,GK,36.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Lucas Lima,br BRA,MF,22.0,35,33,2540.0,28.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.07,0.04,0.11,0.07,0.11,Matches,crb,2023
Anselmo Ramon,br BRA,FW,34.0,31,30,2493.0,27.7,9.0,3.0,12.0,9.0,0.0,1.0,3.0,1.0,0.32,0.11,0.43,0.32,0.43,Matches,crb,2023
Falcão,br BRA,MF,24.0,33,28,2383.0,26.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,crb,2023
Renato,br BRA,"MF,FW",33.0,30,25,2084.0,23.2,7.0,3.0,10.0,7.0,0.0,0.0,6.0,0.0,0.3,0.13,0.43,0.3,0.43,Matches,crb,2023
Matheus Ribeiro,br BRA,DF,29.0,30,24,2189.0,24.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,crb,2023
Fabio Alemao,br BRA,DF,26.0,24,23,1939.0,21.5,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,0.05,0.05,0.09,0.05,0.09,Matches,crb,2023
Guilherme Romão,br BRA,DF,25.0,24,23,1836.0,20.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.05,0.05,0.1,0.05,0.1,Matches,crb,2023
Diogo Hereda,br BRA,DF,24.0,28,20,1897.0,21.1,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,crb,2023
Anderson Conceição,br BRA,DF,33.0,20,18,1553.0,17.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.06,0.06,0.12,0.06,0.12,Matches,crb,2023
Juninho,br BRA,MF,36.0,31,17,1534.0,17.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.06,0.23,0.29,0.06,0.29,Matches,crb,2023
Leo Augusto Pereira,br BRA,"FW,MF",22.0,19,16,1341.0,14.9,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.27,0.07,0.34,0.27,0.34,Matches,crb,2023
Ramon Menezes Roma,br BRA,DF,27.0,15,14,1314.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Saimon Tormen,br BRA,DF,31.0,18,11,1028.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Rômulo,br BRA,"FW,MF",27.0,25,11,981.0,10.9,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.18,0.28,0.46,0.18,0.46,Matches,crb,2023
Edimar Fraga,br BRA,DF,36.0,17,10,985.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Gum,br BRA,DF,37.0,15,8,831.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Mike,br BRA,"FW,MF",29.0,10,8,586.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,crb,2023
Anderson Leite,br BRA,"MF,FW",29.0,16,7,572.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,crb,2023
Rafael Longuine,br BRA,MF,32.0,26,5,769.0,8.5,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.12,0.35,0.47,0.12,0.47,Matches,crb,2023
Auremir,br BRA,MF,31.0,18,4,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Jonathan Copete,co COL,"FW,MF",35.0,9,3,350.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.26,0.26,0.51,0.26,0.51,Matches,crb,2023
Vitor Caetano,br BRA,GK,23.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Bruno Costa,br BRA,FW,22.0,18,2,538.0,6.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.67,0.17,0.84,0.67,0.84,Matches,crb,2023
Hyuri,br BRA,FW,31.0,16,2,267.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.67,0.0,0.67,0.67,0.67,Matches,crb,2023
Matheus Mega,br BRA,DF,23.0,3,2,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Júlio César,br BRA,GK,36.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Gilvan,br BRA,DF,33.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Jailson,br BRA,FW,19.0,3,0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
David Brall,br BRA,FW,19.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Everson,br BRA,MF,21.0,3,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Christian Eto'o,br BRA,FW,20.0,4,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Léo Silva,br BRA,MF,20.0,3,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Riquelme,br BRA,MF,19.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Tata Baiano,br BRA,FW,26.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Octavio,br BRA,DF,21.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023
Baranhas,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2023
Squad Total,,,29.9,38,418,3420.0,38.0,44.0,32.0,76.0,44.0,0.0,1.0,95.0,7.0,1.16,0.84,2.0,1.16,2.0,,crb,2023
Opponent Total,,,27.4,38,418,3420.0,38.0,39.0,26.0,65.0,34.0,5.0,6.0,85.0,3.0,1.03,0.68,1.71,0.89,1.58,,crb,2023
Lucão,br BRA,DF,26.0,36,36,3183.0,35.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches,guarani,2023
Diogo Mateus,br BRA,DF,29.0,35,35,3074.0,34.2,1.0,1.0,2.0,0.0,1.0,1.0,11.0,0.0,0.03,0.03,0.06,0.0,0.03,Matches,guarani,2023
Mayk,br BRA,DF,23.0,36,35,2976.0,33.1,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,guarani,2023
Bruno José,br BRA,"MF,FW",24.0,32,29,2416.0,26.8,4.0,7.0,11.0,4.0,0.0,0.0,8.0,0.0,0.15,0.26,0.41,0.15,0.41,Matches,guarani,2023
Matheus Barbosa,br BRA,MF,28.0,30,29,2252.0,25.0,3.0,2.0,5.0,3.0,0.0,0.0,10.0,0.0,0.12,0.08,0.2,0.12,0.2,Matches,guarani,2023
Matheus Bueno,br BRA,MF,24.0,29,27,2223.0,24.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,0.04,0.0,0.04,0.04,0.04,Matches,guarani,2023
Bruninho,br BRA,"MF,FW",22.0,33,27,2112.0,23.5,7.0,2.0,9.0,7.0,0.0,0.0,6.0,0.0,0.3,0.09,0.38,0.3,0.38,Matches,guarani,2023
Pegorari,br BRA,GK,31.0,26,25,2214.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Alan Santos,br BRA,DF,31.0,24,24,2094.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Derek,br BRA,FW,25.0,34,23,2020.0,22.4,10.0,1.0,11.0,10.0,0.0,0.0,6.0,0.0,0.45,0.04,0.49,0.45,0.49,Matches,guarani,2023
João Victor,br BRA,"MF,FW",23.0,33,22,1838.0,20.4,3.0,4.0,7.0,3.0,0.0,0.0,6.0,1.0,0.15,0.2,0.34,0.15,0.34,Matches,guarani,2023
Isaque,br BRA,MF,25.0,30,15,1334.0,14.8,2.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches,guarani,2023
Bruno Mendes,br BRA,FW,28.0,33,14,1354.0,15.0,7.0,0.0,7.0,6.0,1.0,1.0,2.0,0.0,0.47,0.0,0.47,0.4,0.4,Matches,guarani,2023
Régis,br BRA,MF,30.0,27,12,1153.0,12.8,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,0.08,0.16,0.23,0.0,0.16,Matches,guarani,2023
Mota,br BRA,DF,25.0,13,11,1028.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Wenderson,br BRA,"MF,DF",24.0,22,10,976.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Iván Alvariño,ar ARG,"DF,MF",21.0,13,10,955.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Tony Batista,br BRA,GK,30.0,8,8,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Lucas Araujo,br BRA,MF,23.0,25,7,914.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,guarani,2023
Douglas Borges,br BRA,GK,32.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Gustavo França,br BRA,"MF,FW",24.0,7,3,326.0,3.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.55,Matches,guarani,2023
Iago Teles,br BRA,FW,22.0,8,3,222.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.41,0.0,0.41,0.41,0.41,Matches,guarani,2023
Pablo Thomaz,br BRA,"MF,FW",23.0,13,2,380.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,guarani,2023
Caique,br BRA,DF,24.0,10,2,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Lucas Silva,br BRA,FW,25.0,14,1,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Neílton,br BRA,MF,28.0,8,1,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Diego Porfirio,br BRA,DF,23.0,5,1,131.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.0,0.69,Matches,guarani,2023
Yan Henrique,br BRA,DF,17.0,1,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Bernardo Lemes,br BRA,MF,21.0,13,0,221.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Alvaro Jose,br BRA,GK,19.0,1,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Eliel,br BRA,DF,21.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Robinho,br BRA,FW,23.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023
Lucas Adell,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023
Filipe Chrysman,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023
Rafael Freitas,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023
Lima,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023
Arthur Motta,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023
Titi,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023
Squad Total,,,26.5,38,418,3420.0,38.0,41.0,29.0,70.0,38.0,3.0,5.0,108.0,7.0,1.08,0.76,1.84,1.0,1.76,,guarani,2023
Opponent Total,,,27.7,38,418,3420.0,38.0,33.0,24.0,57.0,32.0,1.0,1.0,103.0,5.0,0.87,0.63,1.5,0.84,1.47,,guarani,2023
Erick,br BRA,"MF,FW",25.0,31,30,2531.0,28.1,10.0,4.0,14.0,9.0,1.0,3.0,6.0,0.0,0.36,0.14,0.5,0.32,0.46,Matches,ceara,2023
Jean Carlos Vicente,br BRA,MF,30.0,36,26,2317.0,25.7,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,0.12,0.16,0.27,0.12,0.27,Matches,ceara,2023
Luiz Otávio,br BRA,DF,34.0,23,23,2051.0,22.8,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches,ceara,2023
David Loiola,br BRA,DF,20.0,30,23,2003.0,22.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.04,0.04,0.09,0.04,0.09,Matches,ceara,2023
Warley,br BRA,DF,23.0,28,22,2021.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,ceara,2023
Bruno Ferreira,br BRA,GK,28.0,20,20,1746.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Tiago Pagnussat,br BRA,DF,32.0,20,18,1677.0,18.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.05,0.05,0.11,0.05,0.11,Matches,ceara,2023
Richardson,br BRA,MF,31.0,25,17,1532.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,ceara,2023
Willian Maranhão,br BRA,MF,27.0,18,17,1396.0,15.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,ceara,2023
Chayene Santos,br BRA,MF,32.0,22,17,1338.0,14.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches,ceara,2023
Caíque de Jesus Gonçalves,br BRA,"DF,MF",27.0,20,14,1307.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Nicolas,br BRA,FW,33.0,31,14,1256.0,14.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,ceara,2023
Léo Santos,br BRA,"MF,DF",24.0,19,14,1183.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches,ceara,2023
Janderson,br BRA,"MF,FW",23.0,33,13,1407.0,15.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.13,0.06,0.19,0.13,0.19,Matches,ceara,2023
Richard,br BRA,GK,31.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Guilherme Carvalho,br BRA,"MF,DF",23.0,26,12,1177.0,13.1,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.08,0.15,0.23,0.0,0.15,Matches,ceara,2023
Paulo Victor,br BRA,DF,21.0,12,12,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Danilo Barcelos,br BRA,DF,31.0,15,11,969.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,ceara,2023
Guilherme Bissoli,br BRA,FW,25.0,17,10,885.0,9.8,3.0,2.0,5.0,1.0,2.0,2.0,2.0,0.0,0.31,0.2,0.51,0.1,0.31,Matches,ceara,2023
Gabriel Lacerda,br BRA,DF,23.0,10,10,840.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Saulo da Silva,br BRA,"FW,MF",25.0,14,9,779.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,ceara,2023
Chrystian Barletta,br BRA,"MF,FW",21.0,11,9,648.0,7.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.42,0.0,0.42,0.42,0.42,Matches,ceara,2023
Zé Ricardo,br BRA,MF,26.0,17,8,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Erick Pulga,br BRA,"FW,MF",22.0,18,8,862.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,ceara,2023
Vitor Gabriel,br BRA,FW,23.0,10,7,620.0,6.9,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.58,0.15,0.73,0.58,0.73,Matches,ceara,2023
Willian Formiga,br BRA,DF,28.0,14,6,739.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Breno,br BRA,MF,22.0,9,6,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
André Luiz,br BRA,GK,22.0,6,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Lucas Ribeiro,br BRA,DF,24.0,6,4,380.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Arthur,br BRA,MF,28.0,6,3,254.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
