Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2023-11-03,19:00,Série B,Matchweek 35,Fri,Away,L,1,2,Mirassol,51,4226.0,Rafael Thyere,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,sport_recife,2023,17,6,
2023-11-10,21:30,Série B,Matchweek 36,Fri,Home,D,0,0,Atl Goianiense,50,26345.0,Rafael Thyere,4-3-3,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,sport_recife,2023,16,5,
2023-11-18,17:00,Série B,Matchweek 37,Sat,Away,L,0,1,Vitória,49,29168.0,Rafael Thyere,4-3-3,4-3-3,Paulo Zanovelli,Match Report,,sport_recife,2023,13,5,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Home,W,4,1,Sampaio Corrêa,55,11520.0,Rafael Thyere,4-3-3,4-4-2,Dyorgines José Padovani Andrade,Match Report,,sport_recife,2023,13,5,
2023-04-15,16:00,Série B,Matchweek 1,Sat,Home,W,2,1,Novorizontino,50,4571.0,Rafael Donato,4-3-3,4-3-3,Leo Simão Holanda,Match Report,,vila_nova,2023,17,5,
2023-04-30,18:15,Série B,Matchweek 3,Sun,Home,W,1,0,Juventude,37,8177.0,Rafael Donato,4-3-3,4-2-3-1,Diego Pombo Lopez,Match Report,,vila_nova,2023,16,2,
2023-05-03,21:15,Série B,Matchweek 4,Wed,Away,W,3,0,Avaí,28,4436.0,Ralf,4-3-3,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,vila_nova,2023,15,5,
2023-05-06,18:15,Série B,Matchweek 5,Sat,Away,D,1,1,Mirassol,38,1637.0,Ralf,4-3-3,4-4-2,Caio Max Augusto Vieira,Match Report,,vila_nova,2023,18,7,
2023-05-12,19:00,Série B,Matchweek 6,Fri,Home,D,0,0,Criciúma,56,9081.0,Rafael Donato,4-2-3-1,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,vila_nova,2023,25,6,
2023-05-21,18:15,Série B,Matchweek 7,Sun,Away,W,3,0,CRB,68,1996.0,Ralf,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,vila_nova,2023,26,10,
2023-05-24,19:00,Série B,Matchweek 8,Wed,Home,W,1,0,Ituano,39,10000.0,Rafael Donato,4-4-2,4-2-3-1,Lucas Paulo Torezin,Match Report,,vila_nova,2023,22,6,
2023-05-28,11:00,Série B,Matchweek 9,Sun,Away,L,0,1,Ponte Preta,53,4223.0,Ralf,4-4-2,4-4-1-1,Bruno Mota Correia,Match Report,,vila_nova,2023,12,1,
2023-06-03,19:00,Série B,Matchweek 10,Sat,Home,W,3,0,Sampaio Corrêa,38,8260.0,Rafael Donato,4-4-2,4-2-3-1,Leonardo Ferreira Lima,Match Report,,vila_nova,2023,9,3,
2023-06-06,19:00,Série B,Matchweek 11,Tue,Away,W,1,0,Chapecoense,49,4720.0,Ralf,4-4-2,4-2-3-1,Douglas Marques das Flores,Match Report,,vila_nova,2023,23,10,
2023-06-10,16:00,Série B,Matchweek 12,Sat,Home,D,0,0,Guarani,44,10000.0,Rafael Donato,4-4-2,4-2-3-1,Caio Max Augusto Vieira,Match Report,,vila_nova,2023,26,6,
2023-06-18,18:00,Série B,Matchweek 2,Sun,Away,L,0,1,Sport Recife,57,15004.0,Ralf,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,vila_nova,2023,15,4,
2023-06-24,11:00,Série B,Matchweek 13,Sat,Away,W,3,0,Botafogo (SP),40,3446.0,Rafael Donato,4-4-1-1,4-3-3,Felipe Fernandes de Lima,Match Report,,vila_nova,2023,10,5,
2023-06-27,21:30,Série B,Matchweek 14,Tue,Home,W,1,0,Tombense Futebol Clube,66,8624.0,Rafael Donato,4-4-1-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,vila_nova,2023,29,6,
2023-07-01,16:00,Série B,Matchweek 15,Sat,Away,D,1,1,Atl Goianiense,38,7920.0,Ralf,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,vila_nova,2023,14,7,
2023-07-10,20:00,Série B,Matchweek 16,Mon,Home,W,1,0,Vitória,44,10000.0,Rafael Donato,4-4-2,4-2-3-1,Matheus Delgado Candançan,Match Report,,vila_nova,2023,22,3,
2023-07-15,17:00,Série B,Matchweek 17,Sat,Away,L,0,1,Londrina,63,576.0,Ralf,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,vila_nova,2023,19,7,
2023-07-19,21:30,Série B,Matchweek 18,Wed,Away,L,0,1,Ceará,45,20940.0,Rafael Donato,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,vila_nova,2023,11,2,
2023-07-22,17:00,Série B,Matchweek 19,Sat,Home,D,1,1,ABC,65,10000.0,Rafael Donato,4-2-3-1,4-4-2,Yuri Elino Ferreira da Cruz,Match Report,,vila_nova,2023,16,5,
2023-07-30,15:30,Série B,Matchweek 20,Sun,Away,L,1,3,Novorizontino,58,4439.0,Ralf,4-2-3-1,3-4-3,Wagner do Nascimento Magalhães,Match Report,,vila_nova,2023,14,6,
2023-08-02,21:30,Série B,Matchweek 21,Wed,Home,L,0,1,Sport Recife,61,7250.0,Rafael Donato,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,,vila_nova,2023,16,3,
2023-08-07,18:00,Série B,Matchweek 22,Mon,Away,W,2,0,Juventude,36,3432.0,Rafael Donato,4-2-3-1,4-4-2,Leo Simão Holanda,Match Report,,vila_nova,2023,5,1,
2023-08-12,18:00,Série B,Matchweek 23,Sat,Home,D,1,1,Avaí,53,9742.0,Rafael Donato,4-2-3-1,4-3-3,Matheus Delgado Candançan,Match Report,,vila_nova,2023,22,6,
2023-08-17,21:30,Série B,Matchweek 24,Thu,Home,W,2,0,Mirassol,28,4099.0,Rafael Donato,4-2-3-1,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,vila_nova,2023,9,3,
2023-08-22,21:30,Série B,Matchweek 25,Tue,Away,L,0,1,Criciúma,61,11815.0,Ralf,4-3-3,4-3-3,Bruno Mota Correia,Match Report,,vila_nova,2023,13,6,
2023-09-03,15:45,Série B,Matchweek 26,Sun,Home,L,0,1,CRB,52,10000.0,Rafael Donato,4-3-3,4-1-4-1,Alisson Sidnei Furtado,Match Report,,vila_nova,2023,16,7,
2023-09-08,18:00,Série B,Matchweek 27,Fri,Away,W,2,1,Ituano,31,1650.0,Rafael Donato,4-3-3,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,vila_nova,2023,9,3,
2023-09-15,19:00,Série B,Matchweek 28,Fri,Home,D,1,1,Ponte Preta,53,7928.0,Rafael Donato,4-3-3,4-4-2,Dyorgines José Padovani Andrade,Match Report,,vila_nova,2023,30,10,
2023-09-19,21:30,Série B,Matchweek 29,Tue,Away,L,1,2,Sampaio Corrêa,46,5257.0,Rafael Donato,4-2-3-1,4-1-4-1,Braulio Machado,Match Report,,vila_nova,2023,12,5,
2023-10-01,15:45,Série B,Matchweek 30,Sun,Home,D,0,0,Chapecoense,54,23311.0,Rafael Donato,4-4-2,4-4-2,Yuri Elino Ferreira da Cruz,Match Report,,vila_nova,2023,22,5,
2023-10-07,18:00,Série B,Matchweek 31,Sat,Away,D,1,1,Guarani,37,7782.0,Rafael Donato,4-3-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,,vila_nova,2023,12,2,
2023-10-11,21:30,Série B,Matchweek 32,Wed,Home,W,3,1,Botafogo (SP),53,3494.0,Rafael Donato,4-3-3,3-4-3,Arthur Gomes Rabelo,Match Report,,vila_nova,2023,18,7,
2023-10-19,19:00,Série B,Matchweek 33,Thu,Away,L,1,2,Tombense Futebol Clube,46,1390.0,Rafael Donato,4-3-3,4-3-3,Maguielson Lima Barbosa,Match Report,,vila_nova,2023,19,7,
2023-10-28,19:00,Série B,Matchweek 34,Sat,Home,W,2,1,Atl Goianiense,59,5241.0,Rafael Donato,4-3-3,4-2-3-1,Paulo Zanovelli,Match Report,,vila_nova,2023,19,4,
2023-11-05,18:00,Série B,Matchweek 35,Sun,Away,D,1,1,Vitória,34,29168.0,Rafael Donato,4-4-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,,vila_nova,2023,15,7,
2023-11-10,19:00,Série B,Matchweek 36,Fri,Home,W,4,1,Londrina,42,4960.0,Rafael Donato,4-4-2,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,vila_nova,2023,20,7,
2023-11-18,17:00,Série B,Matchweek 37,Sat,Home,W,3,1,Ceará,52,10878.0,Rafael Donato,4-4-2,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,vila_nova,2023,15,7,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Away,L,2,3,ABC,60,4054.0,Rafael Donato,4-4-2,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,vila_nova,2023,22,4,
2023-04-21,16:30,Série B,Matchweek 2,Fri,Away,L,1,2,Atl Goianiense,63,4295.0,Auremir,4-3-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,,crb,2023,28,6,
2023-04-29,17:00,Série B,Matchweek 3,Sat,Away,L,0,2,Botafogo (SP),56,4216.0,Auremir,4-3-3,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,crb,2023,5,2,
2023-05-02,19:00,Série B,Matchweek 4,Tue,Home,D,0,0,Sampaio Corrêa,52,3808.0,Anderson Conceição,4-3-3,3-4-3,Douglas Marques das Flores,Match Report,,crb,2023,15,1,
2023-05-06,20:30,Série B,Matchweek 5,Sat,Home,D,1,1,ABC,66,5117.0,Anderson Conceição,4-3-3,3-4-3,Luiz Flávio de Oliveira,Match Report,,crb,2023,15,5,
2023-05-13,17:00,Série B,Matchweek 6,Sat,Away,W,1,0,Novorizontino,44,1706.0,Anderson Conceição,4-2-3-1,3-4-3,Douglas Schwengber da Silva,Match Report,,crb,2023,6,3,
2023-05-21,18:15,Série B,Matchweek 7,Sun,Home,L,0,3,Vila Nova,32,1996.0,Rafael Longuine,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,crb,2023,9,1,
2023-05-24,19:00,Série B,Matchweek 8,Wed,Away,L,0,1,Vitória,42,13754.0,Diogo Silva,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,crb,2023,12,5,
2023-05-27,17:00,Série B,Matchweek 9,Sat,Home,L,1,2,Juventude,49,2522.0,Anderson Conceição,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,crb,2023,16,3,
2023-06-04,15:30,Série B,Matchweek 10,Sun,Away,W,1,0,Guarani,27,4846.0,Anderson Conceição,3-4-3,4-2-3-1,Afro Rocha de Carvalho Filho,Match Report,,crb,2023,7,2,
2023-06-07,21:30,Série B,Matchweek 11,Wed,Home,W,2,0,Mirassol,39,3103.0,Anderson Conceição,3-4-3,4-2-3-1,Marielson Alves Silva,Match Report,,crb,2023,15,4,
2023-06-10,19:30,Série B,Matchweek 12,Sat,Away,W,3,1,Ceará,46,35898.0,Anderson Conceição,4-3-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,crb,2023,13,6,
2023-06-21,19:00,Série B,Matchweek 13,Wed,Home,D,2,2,Ituano,57,5807.0,Anderson Conceição,4-2-3-1,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,crb,2023,17,8,
2023-06-27,19:00,Série B,Matchweek 14,Tue,Away,L,1,2,Criciúma,61,12687.0,Anderson Conceição,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,,crb,2023,17,3,
2023-07-01,18:15,Série B,Matchweek 15,Sat,Home,W,2,1,Londrina,51,3835.0,Anderson Conceição,4-2-3-1,4-2-3-1,Leonardo Willers Lorenzatto,Match Report,,crb,2023,12,2,
2023-07-05,19:00,Série B,Matchweek 1,Wed,Home,W,2,0,Sport Recife,40,7014.0,Anderson Conceição,4-5-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,crb,2023,8,4,
2023-07-09,15:30,Série B,Matchweek 16,Sun,Away,L,1,2,Chapecoense,62,5337.0,Anderson Conceição,4-1-4-1,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,crb,2023,13,2,
2023-07-18,18:00,Série B,Matchweek 18,Tue,Away,L,1,2,Tombense Futebol Clube,53,428.0,Anderson Conceição,4-2-3-1,4-3-3,Thiago Luis Scarascati,Match Report,,crb,2023,11,3,
2023-07-21,19:00,Série B,Matchweek 19,Fri,Home,W,1,0,Ponte Preta,65,4149.0,Anselmo Ramon,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,crb,2023,18,7,
2023-07-28,21:30,Série B,Matchweek 20,Fri,Away,L,0,2,Sport Recife,42,17067.0,Anselmo Ramon,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,crb,2023,10,2,
2023-08-01,21:30,Série B,Matchweek 21,Tue,Home,W,2,1,Atl Goianiense,50,3364.0,Gum,4-2-3-1,4-2-3-1,Leonardo Ferreira Lima,Match Report,,crb,2023,11,3,
2023-08-05,17:00,Série B,Matchweek 22,Sat,Home,D,0,0,Botafogo (SP),63,7963.0,Gum,4-2-3-1,4-4-2,Marielson Alves Silva,Match Report,,crb,2023,8,3,
2023-08-12,17:00,Série B,Matchweek 23,Sat,Away,D,1,1,Sampaio Corrêa,39,3845.0,Gum,4-1-4-1,4-3-3,Gustavo Ervino Bauermann,Match Report,,crb,2023,8,4,
2023-08-19,17:00,Série B,Matchweek 24,Sat,Away,W,2,1,ABC,40,3411.0,Gum,4-1-4-1,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,crb,2023,11,5,
2023-08-23,19:00,Série B,Matchweek 17,Wed,Home,D,1,1,Avaí,53,5665.0,Anselmo Ramon,4-1-4-1,4-3-3,Lucas Paulo Torezin,Match Report,,crb,2023,15,4,
2023-08-26,18:00,Série B,Matchweek 25,Sat,Home,W,1,0,Novorizontino,59,5030.0,Anselmo Ramon,4-1-4-1,3-4-3,Jonathan Benkenstein Pinheiro,Match Report,,crb,2023,13,4,
2023-09-03,15:45,Série B,Matchweek 26,Sun,Away,W,1,0,Vila Nova,48,10000.0,Anselmo Ramon,4-1-4-1,4-3-3,Alisson Sidnei Furtado,Match Report,,crb,2023,10,4,
2023-09-10,18:00,Série B,Matchweek 27,Sun,Home,W,6,0,Vitória,53,14896.0,Anselmo Ramon,4-3-3,4-3-3,Luiz Flávio de Oliveira,Match Report,,crb,2023,18,10,
2023-09-16,18:00,Série B,Matchweek 28,Sat,Away,L,1,3,Juventude,50,4927.0,Gum,4-3-3,4-4-2,Arthur Gomes Rabelo,Match Report,,crb,2023,12,2,
2023-09-23,17:00,Série B,Matchweek 29,Sat,Home,W,1,0,Guarani,51,6881.0,Anselmo Ramon,4-3-3,4-4-2,André Luiz Skettino Policarpo Bento,Match Report,,crb,2023,15,4,
2023-09-28,19:00,Série B,Matchweek 30,Thu,Away,L,0,1,Mirassol,60,1634.0,Anselmo Ramon,4-3-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,,crb,2023,7,1,
2023-10-06,21:30,Série B,Matchweek 31,Fri,Home,W,2,0,Ceará,52,4780.0,Anselmo Ramon,4-3-3,4-2-3-1,Leonardo Ferreira Lima,Match Report,,crb,2023,8,4,
2023-10-14,17:00,Série B,Matchweek 32,Sat,Away,D,0,0,Ituano,54,1630.0,Anselmo Ramon,4-3-3,4-4-2,Jonathan Benkenstein Pinheiro,Match Report,,crb,2023,7,0,
2023-10-21,17:00,Série B,Matchweek 33,Sat,Home,L,0,1,Criciúma,67,4411.0,Anselmo Ramon,4-3-3,3-4-3,Felipe Fernandes de Lima,Match Report,,crb,2023,17,3,
2023-10-29,18:30,Série B,Matchweek 34,Sun,Away,D,1,1,Londrina,60,456.0,Anselmo Ramon,4-3-3,4-3-3,Ivan da Silva Guimarães Jr.,Match Report,,crb,2023,24,9,
2023-11-07,19:00,Série B,Matchweek 35,Tue,Home,W,3,2,Chapecoense,55,2009.0,Ramon Menezes Roma,4-3-3,4-4-2,Jonathan Benkenstein Pinheiro,Match Report,,crb,2023,22,8,
2023-11-11,17:00,Série B,Matchweek 36,Sat,Away,D,1,1,Avaí,46,6474.0,Auremir,4-2-3-1,4-3-3,Paulo Henrique Schleich Vollkopf,Match Report,,crb,2023,20,6,
2023-11-19,18:00,Série B,Matchweek 37,Sun,Home,W,2,0,Tombense Futebol Clube,60,1888.0,Gum,4-3-3,4-2-3-1,Rafael Rodrigo Klein,Match Report,,crb,2023,17,5,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Away,L,0,3,Ponte Preta,51,9737.0,Falcão,4-3-3,4-3-3,Leandro Pedro Vuaden,Match Report,,crb,2023,8,1,
2023-04-14,19:00,Série B,Matchweek 1,Fri,Home,W,4,1,Avaí,42,3569.0,Alan Santos,4-2-3-1,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,guarani,2023,10,6,
2023-04-22,18:15,Série B,Matchweek 2,Sat,Away,W,3,0,Ceará,42,,Alan Santos,4-2-3-1,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,guarani,2023,14,6,
2023-04-28,21:30,Série B,Matchweek 3,Fri,Home,W,1,0,Ituano,45,4657.0,Alan Santos,4-2-3-1,4-2-3-1,Bruno Mota Correia,Match Report,,guarani,2023,10,4,
2023-05-03,19:00,Série B,Matchweek 4,Wed,Away,L,0,1,Juventude,62,1460.0,Alan Santos,4-2-3-1,4-4-2,Dyorgines José Padovani Andrade,Match Report,,guarani,2023,11,2,
2023-05-07,19:00,Série B,Matchweek 5,Sun,Away,L,0,2,Sport Recife,53,99.0,Diogo Mateus,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,guarani,2023,7,1,
2023-05-13,17:00,Série B,Matchweek 6,Sat,Home,W,2,0,Sampaio Corrêa,45,5430.0,Diogo Mateus,4-2-3-1,3-4-1-2,Leandro Pedro Vuaden,Match Report,,guarani,2023,8,2,
2023-05-21,18:00,Série B,Matchweek 7,Sun,Away,D,1,1,Ponte Preta,57,11726.0,Alan Santos,4-3-3,4-4-2,Wagner do Nascimento Magalhães,Match Report,,guarani,2023,12,5,
2023-05-24,21:15,Série B,Matchweek 8,Wed,Home,D,3,3,Chapecoense,58,3813.0,Alan Santos,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,guarani,2023,16,7,
2023-05-28,18:15,Série B,Matchweek 9,Sun,Away,D,1,1,Tombense Futebol Clube,50,266.0,Alan Santos,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,guarani,2023,14,5,
2023-06-04,15:30,Série B,Matchweek 10,Sun,Home,L,0,1,CRB,73,4846.0,Alan Santos,4-2-3-1,3-4-3,Afro Rocha de Carvalho Filho,Match Report,,guarani,2023,25,3,
2023-06-07,19:00,Série B,Matchweek 11,Wed,Away,L,0,1,Novorizontino,54,2190.0,Alan Santos,4-3-3,3-4-3,Denis da Silva Ribeiro Serafim,Match Report,,guarani,2023,10,4,
2023-06-10,16:00,Série B,Matchweek 12,Sat,Away,D,0,0,Vila Nova,56,10000.0,Diogo Mateus,4-2-3-1,4-4-2,Caio Max Augusto Vieira,Match Report,,guarani,2023,13,4,
2023-06-25,18:00,Série B,Matchweek 13,Sun,Home,W,2,0,Vitória,37,4137.0,Diogo Mateus,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,guarani,2023,5,2,
2023-06-28,21:30,Série B,Matchweek 14,Wed,Home,W,2,1,Mirassol,38,3195.0,Diogo Mateus,4-2-3-1,4-4-2,Lucas Paulo Torezin,Match Report,,guarani,2023,10,4,
2023-07-03,20:15,Série B,Matchweek 15,Mon,Away,L,0,1,Botafogo (SP),50,4585.0,Diogo Mateus,4-3-3,4-2-3-1,Maguielson Lima Barbosa,Match Report,,guarani,2023,7,3,
2023-07-08,11:00,Série B,Matchweek 16,Sat,Home,W,2,1,Londrina,56,4582.0,Pegorari,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,guarani,2023,21,5,
2023-07-13,20:00,Série B,Matchweek 17,Thu,Away,D,1,1,Criciúma,37,12873.0,Diogo Mateus,4-2-3-1,4-3-3,Denis da Silva Ribeiro Serafim,Match Report,,guarani,2023,6,2,
2023-07-19,21:30,Série B,Matchweek 18,Wed,Away,W,1,0,ABC,49,13950.0,Diogo Mateus,4-2-3-1,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,guarani,2023,14,2,
2023-07-23,11:00,Série B,Matchweek 19,Sun,Home,W,1,0,Atl Goianiense,45,7865.0,Diogo Mateus,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,guarani,2023,14,6,
2023-07-29,17:00,Série B,Matchweek 20,Sat,Away,W,2,1,Avaí,42,13004.0,Diogo Mateus,4-2-3-1,4-3-3,Paulo Belence Alves dos Prazeres Filho,Match Report,,guarani,2023,7,5,
2023-08-02,21:30,Série B,Matchweek 21,Wed,Home,D,0,0,Ceará,46,10443.0,Diogo Mateus,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,guarani,2023,10,1,
2023-08-05,17:00,Série B,Matchweek 22,Sat,Away,D,1,1,Ituano,47,2542.0,Diogo Mateus,4-4-2,4-2-3-1,Rafael Rodrigo Klein,Match Report,,guarani,2023,5,2,
2023-08-13,15:45,Série B,Matchweek 23,Sun,Home,L,0,1,Juventude,66,6570.0,Diogo Mateus,4-4-2,4-4-2,Marielson Alves Silva,Match Report,,guarani,2023,14,3,
2023-08-18,21:30,Série B,Matchweek 24,Fri,Home,W,3,1,Sport Recife,40,5275.0,Diogo Mateus,4-4-2,4-3-3,Wilton Pereira Sampaio,Match Report,,guarani,2023,6,5,
2023-08-26,17:00,Série B,Matchweek 25,Sat,Away,D,1,1,Sampaio Corrêa,36,2871.0,Pegorari,4-4-2,4-2-3-1,Arthur Gomes Rabelo,Match Report,,guarani,2023,7,3,
2023-09-02,18:00,Série B,Matchweek 26,Sat,Home,W,1,0,Ponte Preta,52,15937.0,Diogo Mateus,4-4-2,4-3-3,Edina Alves Batista,Match Report,,guarani,2023,12,4,
2023-09-05,21:30,Série B,Matchweek 27,Tue,Away,W,1,0,Chapecoense,49,4336.0,Diogo Mateus,4-4-2,4-4-2,Denis da Silva Ribeiro Serafim,Match Report,,guarani,2023,10,2,
2023-09-17,15:45,Série B,Matchweek 28,Sun,Home,W,3,0,Tombense Futebol Clube,53,9041.0,Diogo Mateus,4-3-3,4-3-3,Maguielson Lima Barbosa,Match Report,,guarani,2023,23,11,
2023-09-23,17:00,Série B,Matchweek 29,Sat,Away,L,0,1,CRB,49,6881.0,Diogo Mateus,4-4-2,4-3-3,André Luiz Skettino Policarpo Bento,Match Report,,guarani,2023,6,1,
2023-09-30,17:00,Série B,Matchweek 30,Sat,Home,W,2,1,Novorizontino,50,8134.0,Diogo Mateus,4-2-3-1,4-3-3,Edina Alves Batista,Match Report,,guarani,2023,15,4,
2023-10-07,18:00,Série B,Matchweek 31,Sat,Home,D,1,1,Vila Nova,64,7782.0,Diogo Mateus,4-2-3-1,4-3-3,Felipe Fernandes de Lima,Match Report,,guarani,2023,10,2,
2023-10-15,18:00,Série B,Matchweek 32,Sun,Away,L,0,2,Vitória,38,29093.0,Diogo Mateus,4-4-2,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,,guarani,2023,9,3,
2023-10-20,21:30,Série B,Matchweek 33,Fri,Away,D,0,0,Mirassol,44,5445.0,Diogo Mateus,4-2-3-1,4-2-3-1,João Vitor Gobi,Match Report,,guarani,2023,9,1,
2023-10-27,21:30,Série B,Matchweek 34,Fri,Home,L,0,1,Botafogo (SP),40,8479.0,Diogo Mateus,4-3-3,3-4-3,Maguielson Lima Barbosa,Match Report,,guarani,2023,12,3,
2023-11-03,21:30,Série B,Matchweek 35,Fri,Away,D,0,0,Londrina,52,586.0,Diogo Mateus,4-4-2,4-3-3,Denis da Silva Ribeiro Serafim,Match Report,,guarani,2023,19,5,
2023-11-14,19:00,Série B,Matchweek 36,Tue,Home,D,1,1,Criciúma,70,6497.0,Diogo Mateus,4-4-2,4-4-2,André Luiz Skettino Policarpo Bento,Match Report,,guarani,2023,17,5,
2023-11-19,15:45,Série B,Matchweek 37,Sun,Home,L,2,3,ABC,72,3089.0,Diogo Mateus,4-3-3,4-3-3,Felipe Fernandes de Lima,Match Report,,guarani,2023,29,8,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Away,L,0,3,Atl Goianiense,33,11559.0,Diogo Mateus,4-3-3,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,guarani,2023,2,1,
2023-04-14,21:30,Série B,Matchweek 1,Fri,Away,L,0,2,Ituano,64,1151.0,Luiz Otávio,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,ceara,2023,21,2,
2023-04-22,18:15,Série B,Matchweek 2,Sat,Home,L,0,3,Guarani,58,,Richardson,4-2-3-1,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,ceara,2023,22,3,
2023-04-30,17:00,Série B,Matchweek 3,Sun,Away,W,2,1,ABC,49,7253.0,Luiz Otávio,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,ceara,2023,10,6,
2023-05-07,11:00,Série B,Matchweek 5,Sun,Away,D,0,0,Ponte Preta,62,5553.0,Luiz Otávio,4-2-3-1,4-2-3-1,Rafael Rodrigo Klein,Match Report,,ceara,2023,5,1,
2023-05-10,19:00,Série B,Matchweek 4,Wed,Home,L,0,2,Vitória,66,,Luiz Otávio,4-2-3-1,4-2-3-1,Bruno Mota Correia,Match Report,,ceara,2023,10,1,
2023-05-13,18:15,Série B,Matchweek 6,Sat,Home,W,2,0,Tombense Futebol Clube,47,,Richardson,4-4-2,3-4-3,Leonardo Ferreira Lima,Match Report,,ceara,2023,11,6,
2023-05-21,15:30,Série B,Matchweek 7,Sun,Away,W,2,1,Criciúma,40,16073.0,Luiz Otávio,4-2-3-1,4-4-2,Wilton Sampaio,Match Report,,ceara,2023,13,7,
2023-05-24,19:00,Série B,Matchweek 8,Wed,Away,W,3,1,Londrina,61,1351.0,Luiz Otávio,4-2-3-1,4-2-3-1,Maguielson Lima Barbosa,Match Report,,ceara,2023,9,3,
2023-05-28,15:30,Série B,Matchweek 9,Sun,Home,L,0,3,Novorizontino,66,37545.0,Luiz Otávio,4-2-3-1,3-4-3,André Luiz Skettino Policarpo Bento,Match Report,,ceara,2023,10,4,
2023-06-02,19:00,Série B,Matchweek 10,Fri,Home,W,2,0,Chapecoense,50,41153.0,Richardson,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,ceara,2023,17,7,
2023-06-06,21:30,Série B,Matchweek 11,Tue,Away,W,3,0,Atl Goianiense,42,2862.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Matheus Delgado Candançan,Match Report,,ceara,2023,13,10,
2023-06-10,19:30,Série B,Matchweek 12,Sat,Home,L,1,3,CRB,54,35898.0,Richardson,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,,ceara,2023,18,7,
2023-06-25,15:30,Série B,Matchweek 13,Sun,Away,D,1,1,Sampaio Corrêa,49,5716.0,Richardson,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,ceara,2023,12,1,
2023-06-28,19:00,Série B,Matchweek 14,Wed,Home,D,0,0,Avaí,64,14513.0,Richardson,4-2-3-1,4-3-3,Douglas Marques das Flores,Match Report,,ceara,2023,21,3,
2023-07-02,18:00,Série B,Matchweek 15,Sun,Away,L,0,2,Sport Recife,54,17713.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,ceara,2023,12,1,
