Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Pedrinho,br BRA,FW,17.0,6,0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Danrley,br BRA,MF,18.0,5,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Papa Faye,sn SEN,FW,23.0,3,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Léo Naldi,br BRA,MF,18.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Jean Carlos,br BRA,MF,17.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Thiago Lopes,br BRA,DF,17.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Leo,br BRA,DF,19.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Leonardo Henrique,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,ponte_preta,2020
Luan,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches,ponte_preta,2020
Pedro,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,ponte_preta,2020
Squad Total,,,26.3,38,418,3420.0,38.0,51.0,30.0,81.0,44.0,7.0,9.0,85.0,3.0,1.34,0.79,2.13,1.16,1.95,,ponte_preta,2020
Opponent Total,,,26.9,38,418,3420.0,38.0,46.0,30.0,76.0,42.0,4.0,5.0,91.0,2.0,1.21,0.79,2.0,1.11,1.89,,ponte_preta,2020
Bonfim,br BRA,DF,28.0,30,30,2617.0,29.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,operario,2020
Sávio,br BRA,DF,23.0,28,26,2308.0,25.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,operario,2020
Ricardo Silva,br BRA,DF,27.0,26,26,2135.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Marcelo,br BRA,MF,31.0,28,25,2075.0,23.1,2.0,7.0,9.0,2.0,0.0,0.0,5.0,0.0,0.09,0.3,0.39,0.09,0.39,Matches,operario,2020
Fabiano,br BRA,DF,29.0,31,22,2257.0,25.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,operario,2020
Thomaz,br BRA,"MF,FW",33.0,27,22,1759.0,19.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,operario,2020
Thiago Braga de Souza,br BRA,GK,35.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Tomas Bastos,br BRA,MF,27.0,25,20,1817.0,20.2,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.05,0.2,0.25,0.05,0.25,Matches,operario,2020
Reniê,br BRA,DF,30.0,25,19,1829.0,20.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,operario,2020
Douglas Coutinho,br BRA,"MF,FW",25.0,25,18,1701.0,18.9,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,0.21,0.11,0.32,0.21,0.32,Matches,operario,2020
Ricardo Bueno,br BRA,"FW,MF",32.0,18,18,1526.0,17.0,9.0,3.0,12.0,9.0,0.0,0.0,2.0,0.0,0.53,0.18,0.71,0.53,0.71,Matches,operario,2020
Leandro Vilela,br BRA,MF,24.0,18,14,1136.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Mazinho,br BRA,MF,30.0,18,12,1101.0,12.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,operario,2020
Pedro Ken,br BRA,"MF,FW",32.0,20,12,934.0,10.4,2.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,0.19,0.1,0.29,0.1,0.19,Matches,operario,2020
Jorge Roa Jiménez,py PAR,MF,26.0,22,11,1025.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Rafael Oller,br BRA,MF,24.0,11,11,905.0,10.1,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches,operario,2020
Julinho,br BRA,"DF,MF",33.0,16,11,785.0,8.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.11,0.11,0.23,0.11,0.23,Matches,operario,2020
Jean Carlo,br BRA,"MF,FW",26.0,22,10,899.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.2,0.1,0.3,0.2,0.3,Matches,operario,2020
Alex Silva,br BRA,DF,25.0,12,10,854.0,9.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,operario,2020
Jefinho,br BRA,FW,25.0,12,10,829.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,operario,2020
Martín Rodríguez,uy URU,GK,30.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Rodrigo Viana,br BRA,GK,30.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Maranhão,br BRA,MF,29.0,22,7,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Rafael Chorão,br BRA,MF,31.0,18,6,716.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.38,0.38,0.0,0.38,Matches,operario,2020
Juan Sosa,uy URU,DF,34.0,11,6,689.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Schumacher,br BRA,FW,33.0,27,6,652.0,7.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.28,0.14,0.41,0.28,0.41,Matches,operario,2020
Roger,br BRA,FW,35.0,8,6,543.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,operario,2020
Diego Cardoso,br BRA,MF,25.0,14,6,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Lucas Batatinha,br BRA,MF,29.0,21,5,805.0,8.9,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.11,0.34,0.45,0.11,0.45,Matches,operario,2020
Clayton,br BRA,MF,28.0,7,4,292.0,3.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.62,0.0,0.62,0.62,0.62,Matches,operario,2020
Peixoto,br BRA,DF,36.0,5,3,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Fabio Alemao,br BRA,DF,23.0,6,2,215.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.42,0.0,0.42,0.42,0.42,Matches,operario,2020
Jardel,br BRA,MF,33.0,3,1,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Cleyton,br BRA,MF,29.0,2,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Héctor Bustamante,py PAR,MF,24.0,4,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Douglas Araújo,br BRA,MF,19.0,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Matheus Diogo Alemão,br BRA,FW,17.0,3,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2020
Cristhian Aguada,py PAR,DF,26.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2020
Henrique,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2020
André Luiz,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2020
Fábio Silva,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2020
Zemarcio,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2020
Squad Total,,,29.4,38,418,3420.0,38.0,39.0,30.0,69.0,38.0,1.0,2.0,96.0,5.0,1.03,0.79,1.82,1.0,1.79,,operario,2020
Opponent Total,,,26.7,38,418,3420.0,38.0,33.0,23.0,56.0,31.0,2.0,3.0,79.0,3.0,0.87,0.61,1.47,0.82,1.42,,operario,2020
Pedro Castro,br BRA,MF,26.0,36,32,2889.0,32.1,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.09,0.06,0.16,0.09,0.16,Matches,avai,2020
Ralf,br BRA,MF,35.0,33,31,2549.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Valdívia,br BRA,"MF,FW",25.0,33,25,2194.0,24.4,6.0,3.0,9.0,4.0,2.0,2.0,4.0,0.0,0.25,0.12,0.37,0.16,0.29,Matches,avai,2020
Lucas Frigeri,br BRA,GK,30.0,25,24,2136.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Betão,br BRA,DF,36.0,26,22,2054.0,22.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,avai,2020
Jean Martim,br BRA,MF,20.0,21,20,1649.0,18.3,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,avai,2020
Rômulo,br BRA,"FW,MF",24.0,24,20,1601.0,17.8,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,0.22,0.28,0.51,0.22,0.51,Matches,avai,2020
Alan Costa,br BRA,DF,29.0,20,18,1598.0,17.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,avai,2020
Rafael Pereira,br BRA,DF,35.0,21,18,1442.0,16.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,avai,2020
Getúlio,br BRA,"FW,MF",22.0,25,16,1451.0,16.1,5.0,1.0,6.0,5.0,0.0,0.0,6.0,0.0,0.31,0.06,0.37,0.31,0.37,Matches,avai,2020
João Lucas Cardoso,br BRA,"DF,MF",28.0,17,16,1412.0,15.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches,avai,2020
Gastón Rodríguez Maeso,uy URU,FW,27.0,22,15,1203.0,13.4,5.0,0.0,5.0,5.0,0.0,1.0,4.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,avai,2020
Glédson,br BRA,GK,36.0,15,14,1284.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Iury,br BRA,DF,27.0,20,14,1163.0,12.9,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.08,0.08,0.15,0.08,0.15,Matches,avai,2020
Alemão,br BRA,DF,29.0,15,13,1168.0,13.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,0.15,0.08,0.23,0.08,0.15,Matches,avai,2020
Edílson Mendes,br BRA,DF,33.0,13,13,1147.0,12.7,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,0.08,0.08,0.16,0.0,0.08,Matches,avai,2020
Cappa,br BRA,DF,27.0,11,11,962.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Airton,br BRA,DF,29.0,13,9,811.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,avai,2020
Rildo,br BRA,"MF,FW",30.0,11,8,628.0,7.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,avai,2020
Ronaldo,br BRA,FW,28.0,17,7,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Arnaldo,br BRA,DF,27.0,9,7,582.0,6.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,0.31,0.0,0.31,Matches,avai,2020
Leandrinho,br BRA,MF,26.0,13,6,595.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,avai,2020
Felipe Santos,br BRA,"DF,MF",20.0,10,6,523.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Daniel Amorim,br BRA,FW,30.0,6,6,480.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,avai,2020
Renato,br BRA,"MF,FW",30.0,8,6,477.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,avai,2020
Renatinho,br BRA,"MF,FW",28.0,10,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Victor Sallinas,br BRA,DF,27.0,6,5,419.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Kelvin,br BRA,MF,26.0,5,5,340.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Jonathan Júnior,br BRA,"FW,MF",20.0,16,4,536.0,6.0,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,0.67,0.17,0.84,0.67,0.84,Matches,avai,2020
Vinícius Leite,br BRA,"MF,FW",26.0,12,4,502.0,5.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.18,0.54,0.72,0.18,0.72,Matches,avai,2020
Bruno Silva,br BRA,MF,33.0,11,4,450.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,avai,2020
Ramon Pereira,br BRA,DF,20.0,8,3,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Rodrigão,br BRA,FW,26.0,6,3,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Vinícius Jaú,br BRA,"MF,FW",21.0,16,2,363.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,avai,2020
Luan Silva,br BRA,"MF,DF",19.0,13,2,362.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Leonan,br BRA,DF,24.0,3,1,139.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.65,0.0,0.65,0.65,0.65,Matches,avai,2020
Zé Marcos,br BRA,DF,21.0,5,1,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Adryan,br BRA,MF,25.0,5,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Foguinho,br BRA,MF,27.0,1,1,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Lourenço,br BRA,"FW,MF",22.0,5,0,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Emerson Tucão,br BRA,FW,17.0,8,0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Eduardo Kunde,br BRA,DF,22.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Wesley,br BRA,MF,32.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2020
Jô,br BRA,MF,20.0,2,0,12.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,7.5,Matches,avai,2020
André Junio,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2020
Léo da Silva,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2020
Squad Total,,,28.7,38,418,3420.0,38.0,43.0,28.0,71.0,39.0,4.0,7.0,95.0,2.0,1.13,0.74,1.87,1.03,1.76,,avai,2020
Opponent Total,,,26.8,38,418,3420.0,38.0,47.0,36.0,83.0,45.0,2.0,2.0,86.0,6.0,1.24,0.95,2.18,1.18,2.13,,avai,2020
Diego Fabián Torres,ar ARG,MF,29.0,36,34,2875.0,31.9,5.0,5.0,10.0,5.0,0.0,0.0,7.0,0.0,0.16,0.16,0.31,0.16,0.31,Matches,crb,2020
Reginaldo,br BRA,DF,26.0,33,32,2801.0,31.1,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.1,0.1,0.19,0.1,0.19,Matches,crb,2020
Gum,br BRA,DF,34.0,32,32,2761.0,30.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,crb,2020
Claudinei,br BRA,MF,31.0,29,29,2455.0,27.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.07,0.04,0.07,Matches,crb,2020
Igor Cariús,br BRA,DF,26.0,25,24,1977.0,22.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,crb,2020
Luidy,br BRA,MF,23.0,31,21,1662.0,18.5,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.11,0.22,0.32,0.11,0.32,Matches,crb,2020
Victor Souza,br BRA,GK,27.0,18,18,1531.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Alexandre Rodrigues Soares,br BRA,DF,29.0,19,17,1467.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Edson Mardden,br BRA,GK,28.0,17,16,1526.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Pablo Dyego,br BRA,"MF,FW",25.0,17,16,1044.0,11.6,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches,crb,2020
Reginaldo,br BRA,DF,27.0,16,14,1281.0,14.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,crb,2020
Wesley,br BRA,MF,32.0,14,12,1020.0,11.3,4.0,3.0,7.0,3.0,1.0,1.0,4.0,0.0,0.35,0.26,0.62,0.26,0.53,Matches,crb,2020
Jatoba,br BRA,MF,24.0,22,11,1052.0,11.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.17,0.0,0.17,0.17,0.17,Matches,crb,2020
Léo Gamalho,br BRA,FW,34.0,11,11,960.0,10.7,8.0,0.0,8.0,7.0,1.0,1.0,2.0,0.0,0.75,0.0,0.75,0.66,0.66,Matches,crb,2020
Ewerton Páscoa,br BRA,DF,30.0,14,11,919.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Moacir,br BRA,"MF,DF",33.0,13,10,889.0,9.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,crb,2020
Robinho,br BRA,MF,21.0,13,9,736.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,crb,2020
Lucão,br BRA,FW,28.0,11,9,720.0,8.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.37,0.12,0.5,0.37,0.5,Matches,crb,2020
Magno Cruz,br BRA,"MF,FW",31.0,13,9,648.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Bill,br BRA,MF,20.0,25,8,952.0,10.6,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.38,0.09,0.47,0.38,0.47,Matches,crb,2020
Hugo,br BRA,DF,22.0,15,8,869.0,9.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches,crb,2020
Hyuri,br BRA,"MF,FW",28.0,11,8,627.0,7.0,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,0.57,0.29,0.86,0.57,0.86,Matches,crb,2020
Thiaguinho,br BRA,"MF,DF",22.0,13,7,651.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Washington,br BRA,MF,31.0,8,7,631.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Safira,br BRA,FW,24.0,12,6,604.0,6.7,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.15,0.3,0.45,0.0,0.3,Matches,crb,2020
Luiz Paulo,br BRA,"DF,FW",26.0,10,5,438.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.21,0.21,0.41,0.21,0.41,Matches,crb,2020
Iago Dias,br BRA,MF,26.0,17,4,727.0,8.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,crb,2020
Lucas Mendes,br BRA,DF,27.0,19,4,704.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Daniel Amorim,br BRA,FW,30.0,10,4,411.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,crb,2020
Thalisson Kelven,br BRA,DF,21.0,6,4,397.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Régis,br BRA,MF,22.0,9,4,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Erik Nascimento,br BRA,"MF,FW",24.0,5,3,275.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.33,Matches,crb,2020
Douglas Borges,br BRA,GK,29.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Felipe Menezes,br BRA,MF,32.0,8,1,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Adson,gu GUM,MF,19.0,4,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Ramon Tanque,br BRA,FW,21.0,6,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Léo Príncipe,br BRA,DF,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Vital,br BRA,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Georgemy Gonçalves,br BRA,GK,24.0,1,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Olívio,br BRA,MF,32.0,4,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Marcos Calazans,br BRA,MF,23.0,2,1,61.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48,0.0,1.48,Matches,crb,2020
Ricardo Thalheimer,br BRA,DF,27.0,3,0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Darli Neto,br BRA,FW,19.0,6,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Anderson Ceará,br BRA,MF,20.0,3,0,68.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.32,1.32,0.0,1.32,Matches,crb,2020
João Carlos,br BRA,FW,24.0,3,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Luiz Eduardo da Silva dos Santos,br BRA,FW,23.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
Pedro Henrique,br BRA,GK,19.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2020
João Diogo,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2020
