Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Jean Patrick,br BRA,MF,26.0,25,22,1849.0,20.5,5.0,3.0,8.0,5.0,0.0,1.0,7.0,1.0,0.24,0.15,0.39,0.24,0.39,Matches,cuiaba,2019
Toty,br BRA,DF,27.0,26,20,1851.0,20.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,cuiaba,2019
Marino da Silva,br BRA,MF,32.0,26,19,1691.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Jonata Escobar,br BRA,MF,30.0,22,19,1680.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,cuiaba,2019
Todinho Júnior,br BRA,"FW,MF",25.0,19,15,1253.0,13.9,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,0.43,0.07,0.5,0.43,0.5,Matches,cuiaba,2019
Djavan,br BRA,MF,23.0,23,14,1244.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Rodolfo,br BRA,"FW,MF",26.0,18,11,962.0,10.7,3.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.28,0.0,0.28,0.09,0.09,Matches,cuiaba,2019
Lucas Braga,br BRA,MF,22.0,16,10,986.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,cuiaba,2019
Léo,br BRA,DF,25.0,12,10,881.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,cuiaba,2019
Jonas,br BRA,DF,31.0,12,9,835.0,9.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,cuiaba,2019
Jefinho,br BRA,FW,24.0,10,8,707.0,7.9,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.38,0.13,0.51,0.38,0.51,Matches,cuiaba,2019
Gilmar,br BRA,FW,30.0,10,8,680.0,7.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,cuiaba,2019
Danilo,br BRA,DF,27.0,8,8,669.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Edson Borges,br BRA,DF,34.0,6,6,540.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,cuiaba,2019
Matheus Nogueira,br BRA,GK,21.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Mateus Anderson,br BRA,MF,24.0,8,6,536.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,cuiaba,2019
Damián Escudero,ar ARG,"MF,FW",31.0,13,5,491.0,5.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.18,0.18,0.37,0.18,0.37,Matches,cuiaba,2019
Helder Maciel,br BRA,DF,28.0,6,5,485.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Leandro Rosa Souza,br BRA,DF,32.0,6,5,481.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Moisés Dallazen,br BRA,MF,28.0,7,5,423.0,4.7,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,Matches,cuiaba,2019
Alex Ruan,br BRA,"DF,MF",25.0,10,4,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Matheus,br BRA,FW,23.0,6,4,352.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,cuiaba,2019
Rincon,br BRA,FW,24.0,8,3,356.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,cuiaba,2019
Hugo,br BRA,"FW,MF",30.0,9,3,340.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Renan Bardini Bressan,by BLR,MF,30.0,3,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Agustín Gutiérrez,uy URU,MF,26.0,8,2,281.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,cuiaba,2019
Josiel,br BRA,FW,19.0,3,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Alef Vieira Santos,br BRA,DF,25.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Caio Dantas,br BRA,FW,25.0,8,1,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Eduardo Ramos,br BRA,FW,32.0,3,1,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Willian Barão,br BRA,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Douglas,br BRA,DF,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
João Henrique,br BRA,MF,25.0,3,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Matches,cuiaba,2019
Jailson,br BRA,MF,26.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2019
Gabriel Neves,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2019
Paulinho,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2019
Felipe Profeta,br BRA,MF,22.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2019
Windson,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2019
Squad Total,,,28.3,38,407,3330.0,37.0,39.0,25.0,64.0,34.0,5.0,9.0,84.0,3.0,1.05,0.68,1.73,0.92,1.59,,cuiaba,2019
Opponent Total,,,27.0,38,407,3330.0,37.0,40.0,26.0,66.0,39.0,1.0,2.0,84.0,0.0,1.08,0.7,1.78,1.05,1.76,,cuiaba,2019
Darley Ramon Torres,br BRA,GK,29.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Marlon Freitas,br BRA,MF,23.0,37,37,3280.0,36.4,3.0,4.0,7.0,2.0,1.0,1.0,5.0,0.0,0.08,0.11,0.19,0.05,0.16,Matches,botafogo_sp,2019
Murilo Henrique,br BRA,MF,24.0,35,33,2807.0,31.2,9.0,3.0,12.0,9.0,0.0,0.0,9.0,1.0,0.29,0.1,0.38,0.29,0.38,Matches,botafogo_sp,2019
Pará,br BRA,DF,23.0,31,31,2758.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Luiz Otávio,br BRA,DF,26.0,29,27,2497.0,27.7,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.04,0.04,0.07,0.04,0.07,Matches,botafogo_sp,2019
Leandro Amaro,br BRA,DF,32.0,23,23,2008.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Nádson,br BRA,MF,29.0,33,20,1912.0,21.2,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.14,0.14,0.28,0.14,0.28,Matches,botafogo_sp,2019
Lucas Mendes,br BRA,DF,26.0,23,19,1767.0,19.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,botafogo_sp,2019
Vinicius José Ignácio,br BRA,DF,27.0,19,19,1710.0,19.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,botafogo_sp,2019
Lucas Marques,br BRA,DF,30.0,21,19,1624.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Pablo de Oliveira,br BRA,MF,23.0,17,16,1405.0,15.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,botafogo_sp,2019
Henan Faria da Silveira,br BRA,FW,31.0,27,14,1474.0,16.4,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.37,0.06,0.43,0.37,0.43,Matches,botafogo_sp,2019
Higor Meritão,br BRA,MF,24.0,28,14,1388.0,15.4,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.06,0.19,0.26,0.06,0.26,Matches,botafogo_sp,2019
Rafael Costa,br BRA,FW,31.0,21,13,1105.0,12.3,5.0,0.0,5.0,2.0,3.0,4.0,3.0,1.0,0.41,0.0,0.41,0.16,0.16,Matches,botafogo_sp,2019
Júlio César,br BRA,MF,24.0,18,12,1048.0,11.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,botafogo_sp,2019
Felipe Saraiva,br BRA,MF,20.0,21,11,1028.0,11.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,botafogo_sp,2019
Bruno Moraes,br BRA,FW,30.0,14,11,960.0,10.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.19,0.09,0.28,0.19,0.28,Matches,botafogo_sp,2019
Jonata Felipe,br BRA,MF,19.0,11,11,701.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Willian,br BRA,MF,25.0,14,10,884.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Erick Luis,br BRA,MF,26.0,16,9,846.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,botafogo_sp,2019
Bruno José,br BRA,MF,20.0,18,8,838.0,9.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.21,0.0,0.21,0.21,0.21,Matches,botafogo_sp,2019
Vinícius Freitas,br BRA,DF,25.0,9,7,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Naylhor,br BRA,DF,31.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Paulo Henrique Dodô,br BRA,MF,18.0,7,4,316.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,botafogo_sp,2019
Diego Gonçalves,br BRA,MF,24.0,8,3,255.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,botafogo_sp,2019
Leonan,br BRA,MF,23.0,5,2,197.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,Matches,botafogo_sp,2019
Ronald,br BRA,MF,21.0,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2019
Wellington Bruno,br BRA,MF,32.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
Tiago Cardoso,br BRA,GK,34.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
Luketa,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
Matheus,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
Plínio,br BRA,DF,34.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
Gustavo Schutz,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
Rodrigo Viana,br BRA,GK,29.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
João Vitor,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2019
Squad Total,,,26.6,38,418,3420.0,38.0,37.0,22.0,59.0,33.0,4.0,5.0,87.0,5.0,0.97,0.58,1.55,0.87,1.45,,botafogo_sp,2019
Opponent Total,,,27.2,38,418,3420.0,38.0,37.0,28.0,65.0,34.0,3.0,5.0,85.0,1.0,0.97,0.74,1.71,0.89,1.63,,botafogo_sp,2019
Felipe Augusto,br BRA,MF,26.0,34,34,2662.0,29.6,8.0,1.0,9.0,8.0,0.0,0.0,3.0,0.0,0.27,0.03,0.3,0.27,0.3,Matches,operario,2019
Bruno Reis Índio,br BRA,MF,26.0,33,33,2834.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Marcelo,br BRA,MF,30.0,35,32,2757.0,30.6,4.0,2.0,6.0,3.0,1.0,1.0,4.0,0.0,0.13,0.07,0.2,0.1,0.16,Matches,operario,2019
Mailton dos Santos,br BRA,DF,20.0,28,28,2461.0,27.3,4.0,2.0,6.0,3.0,1.0,1.0,6.0,0.0,0.15,0.07,0.22,0.11,0.18,Matches,operario,2019
Rodrigo Fagundes,br BRA,DF,31.0,25,25,2214.0,24.6,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,operario,2019
Jardel,br BRA,MF,32.0,26,23,1904.0,21.2,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,operario,2019
Cleyton,br BRA,MF,28.0,25,22,1873.0,20.8,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.05,0.14,0.19,0.05,0.19,Matches,operario,2019
Alisson,br BRA,DF,25.0,22,21,1892.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,operario,2019
Rodrigo Viana,br BRA,GK,29.0,20,20,1739.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Allan Vieira,br BRA,DF,28.0,20,19,1655.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,operario,2019
Lucas Batatinha,br BRA,FW,28.0,27,18,1674.0,18.6,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.22,0.11,0.32,0.22,0.32,Matches,operario,2019
Lázaro,br BRA,DF,28.0,17,17,1498.0,16.6,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.12,0.0,0.12,0.12,0.12,Matches,operario,2019
Chicão,br BRA,MF,33.0,20,12,1225.0,13.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,operario,2019
Simão Bertelli,br BRA,GK,25.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Peixoto,br BRA,DF,35.0,15,11,1036.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,operario,2019
Uilliam,br BRA,"MF,FW",24.0,18,8,907.0,10.1,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.2,0.0,0.2,0.1,0.1,Matches,operario,2019
Bruno Batata,br BRA,FW,34.0,13,8,781.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.12,0.12,0.0,0.12,Matches,operario,2019
Rafael Chorão,br BRA,MF,30.0,14,8,739.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Julinho,br BRA,DF,31.0,10,8,715.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Edson Borges,br BRA,DF,34.0,9,7,650.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Juan Sosa,uy URU,DF,33.0,8,7,621.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Schumacher,br BRA,FW,32.0,17,6,688.0,7.6,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.13,0.0,0.13,0.0,0.0,Matches,operario,2019
André Luiz,br BRA,GK,22.0,7,6,601.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Cleo Silva,br BRA,MF,29.0,13,5,545.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Danilo Baia,br BRA,DF,32.0,6,5,378.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,operario,2019
John Lennon,br BRA,"DF,MF",27.0,8,4,445.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,operario,2019
Revson,br BRA,MF,31.0,10,4,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Jean Carlo,br BRA,MF,25.0,14,3,408.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Lucas Gaúcho,br BRA,FW,27.0,5,3,254.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,operario,2019
Serginho Paulista,br BRA,MF,30.0,2,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Xuxa,br BRA,MF,37.0,2,2,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Gelson,br BRA,MF,25.0,2,2,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Felipe Alves,br BRA,FW,28.0,6,1,199.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45,0.45,0.0,0.45,Matches,operario,2019
Robinho,br BRA,MF,25.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Léo,br BRA,DF,25.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Eduardo,br BRA,MF,29.0,3,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Cássio Ortega,br BRA,MF,27.0,2,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Dione,br BRA,MF,25.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2019
Matheus,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2019
Pedrinho,br BRA,MF,26.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2019
Fábio Silva,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2019
Thiago Braga de Souza,br BRA,GK,34.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2019
Squad Total,,,28.8,38,418,3420.0,38.0,30.0,17.0,47.0,26.0,4.0,4.0,94.0,5.0,0.79,0.45,1.24,0.68,1.13,,operario,2019
Opponent Total,,,27.0,38,418,3420.0,38.0,39.0,25.0,64.0,38.0,1.0,2.0,112.0,3.0,1.03,0.66,1.68,1.0,1.66,,operario,2019
Roger,br BRA,FW,34.0,32,32,2856.0,31.7,14.0,3.0,17.0,11.0,3.0,3.0,9.0,0.0,0.44,0.09,0.54,0.35,0.44,Matches,ponte_preta,2019
Renan Fonseca,br BRA,DF,28.0,32,32,2834.0,31.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,ponte_preta,2019
Ivan,br BRA,GK,21.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Camilo,br BRA,MF,19.0,30,26,2178.0,24.2,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.08,0.0,0.08,0.08,0.08,Matches,ponte_preta,2019
Edson,br BRA,MF,27.0,25,24,2095.0,23.3,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,ponte_preta,2019
Marquinhos,br BRA,"MF,FW",22.0,25,23,1846.0,20.5,2.0,2.0,4.0,2.0,0.0,0.0,11.0,2.0,0.1,0.1,0.2,0.1,0.2,Matches,ponte_preta,2019
Gérson Magrão,br BRA,MF,33.0,26,21,1896.0,21.1,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.14,0.14,0.0,0.14,Matches,ponte_preta,2019
Reginaldo,br BRA,DF,26.0,20,20,1792.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,ponte_preta,2019
Diego Renan,br BRA,DF,29.0,21,20,1758.0,19.5,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.05,0.2,0.26,0.05,0.26,Matches,ponte_preta,2019
Airton,br BRA,DF,28.0,20,19,1658.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,ponte_preta,2019
Arnaldo,br BRA,"DF,MF",26.0,21,17,1582.0,17.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,ponte_preta,2019
Henrique Trevisan,br BRA,DF,22.0,19,16,1452.0,16.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,ponte_preta,2019
Matheus de Vargas,br BRA,MF,22.0,17,16,1347.0,15.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.2,0.07,0.27,0.2,0.27,Matches,ponte_preta,2019
Lucas Mineiro,br BRA,MF,22.0,13,13,1041.0,11.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,ponte_preta,2019
Washington,br BRA,MF,30.0,17,12,1074.0,11.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,ponte_preta,2019
Renato Cajá,br BRA,MF,34.0,13,12,938.0,10.4,2.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.19,0.29,0.48,0.1,0.38,Matches,ponte_preta,2019
Guilherme Guedes,br BRA,DF,19.0,12,11,907.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,ponte_preta,2019
Ygor Vinhas,br BRA,GK,24.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Vico,br BRA,"MF,FW",20.0,13,9,713.0,7.9,3.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.38,0.0,0.38,0.38,0.38,Matches,ponte_preta,2019
Abner,br BRA,"DF,MF",18.0,9,8,733.0,8.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.12,0.25,0.37,0.12,0.37,Matches,ponte_preta,2019
Ángelo Araos,cl CHI,"MF,FW",22.0,9,6,586.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,ponte_preta,2019
Edílson Júnior,br BRA,DF,23.0,7,6,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Tiago Real,br BRA,MF,30.0,8,5,463.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Rafael Longuine,br BRA,MF,28.0,9,4,411.0,4.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches,ponte_preta,2019
Adailson Dadá,br BRA,MF,21.0,18,3,545.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Matheus Marcondele,br BRA,MF,22.0,8,3,328.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Matheus Alexandre,br BRA,DF,19.0,3,3,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Bill,br BRA,MF,19.0,10,2,283.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,ponte_preta,2019
Everton,br BRA,MF,21.0,6,2,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
Thalles,br BRA,FW,23.0,3,2,191.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2019
