player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Carlos de Pena,uy URU,"MF,FW",29.0,34.0,30.0,2634.0,29.3,5.0,6.0,11.0,3.0,2.0,3.0,6.0,0.0,5.1,2.7,7.4,10.1,56.0,210.0,123.0,0.17,0.21,0.38,0.1,0.31,0.17,0.25,0.43,0.09,0.35,Matches,internacional,2022,jSlOtVbffint
Renê,br BRA,DF,29.0,28.0,27.0,2475.0,27.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.5,1.7,59.0,173.0,70.0,0.0,0.04,0.04,0.0,0.04,0.01,0.06,0.06,0.01,0.06,Matches,internacional,2022,jSlOtVbffint
Edenílson,br BRA,MF,32.0,31.0,24.0,2184.0,24.3,6.0,3.0,9.0,3.0,3.0,3.0,3.0,0.0,6.3,4.0,3.1,7.0,54.0,114.0,81.0,0.25,0.12,0.37,0.12,0.25,0.26,0.13,0.39,0.16,0.29,Matches,internacional,2022,jSlOtVbffint
Gabriel,br BRA,MF,29.0,26.0,24.0,2144.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,28.0,131.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,internacional,2022,jSlOtVbffint
Gabriel Mercado,ar ARG,DF,34.0,26.0,23.0,2128.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.4,0.4,0.2,0.6,13.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches,internacional,2022,jSlOtVbffint
Daniel,br BRA,GK,27.0,23.0,23.0,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022,jSlOtVbffint
Alexandre Alemão,br BRA,FW,23.0,34.0,22.0,2005.0,22.3,8.0,5.0,13.0,8.0,0.0,0.0,3.0,0.0,6.5,6.5,2.4,8.9,38.0,46.0,164.0,0.36,0.22,0.58,0.36,0.58,0.29,0.11,0.4,0.29,0.4,Matches,internacional,2022,jSlOtVbffint
Wanderson,br BRA,"FW,MF",27.0,26.0,21.0,1605.0,17.8,6.0,3.0,9.0,6.0,0.0,0.0,3.0,0.0,3.3,3.2,3.1,6.2,96.0,55.0,169.0,0.34,0.17,0.5,0.34,0.5,0.18,0.17,0.36,0.18,0.35,Matches,internacional,2022,jSlOtVbffint
Alan Patrick,br BRA,"MF,FW",30.0,26.0,20.0,1576.0,17.5,6.0,4.0,10.0,5.0,1.0,2.0,3.0,0.0,7.2,5.6,2.9,8.5,54.0,114.0,106.0,0.34,0.23,0.57,0.29,0.51,0.41,0.17,0.57,0.32,0.48,Matches,internacional,2022,jSlOtVbffint
Mauricio,br BRA,"FW,MF",20.0,32.0,19.0,1566.0,17.4,6.0,5.0,11.0,6.0,0.0,0.0,2.0,0.0,4.0,4.0,4.5,8.5,45.0,70.0,145.0,0.34,0.29,0.63,0.34,0.63,0.23,0.26,0.49,0.23,0.49,Matches,internacional,2022,jSlOtVbffint
Johnny Cardoso,us USA,MF,20.0,24.0,17.0,1410.0,15.7,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,2.0,4.8,19.0,75.0,37.0,0.19,0.13,0.32,0.19,0.32,0.18,0.13,0.31,0.18,0.31,Matches,internacional,2022,jSlOtVbffint
Pedro Henrique,br BRA,"FW,MF",31.0,32.0,16.0,1592.0,17.7,7.0,3.0,10.0,5.0,2.0,2.0,6.0,0.0,8.3,6.7,3.6,10.3,86.0,22.0,175.0,0.4,0.17,0.57,0.28,0.45,0.47,0.2,0.67,0.38,0.58,Matches,internacional,2022,jSlOtVbffint
Keiller,br BRA,GK,25.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022,jSlOtVbffint
Rodrigo Moledo,br BRA,DF,34.0,20.0,14.0,1218.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.4,1.4,0.3,1.7,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,Matches,internacional,2022,jSlOtVbffint
David,br BRA,FW,26.0,21.0,10.0,819.0,9.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7,1.3,2.9,24.0,26.0,58.0,0.0,0.22,0.22,0.0,0.22,0.18,0.14,0.31,0.18,0.31,Matches,internacional,2022,jSlOtVbffint
Moisés,br BRA,DF,26.0,8.0,7.0,589.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.9,1.9,16.0,18.0,36.0,0.31,0.15,0.46,0.31,0.46,0.15,0.14,0.29,0.15,0.29,Matches,internacional,2022,jSlOtVbffint
Taison,br BRA,"MF,FW",34.0,20.0,5.0,726.0,8.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.9,1.9,1.8,3.8,52.0,65.0,47.0,0.12,0.12,0.25,0.12,0.25,0.24,0.23,0.47,0.24,0.47,Matches,internacional,2022,jSlOtVbffint
Liziero,br BRA,MF,23.0,14.0,5.0,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,11.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,internacional,2022,jSlOtVbffint
Kaique Rocha,br BRA,DF,20.0,7.0,5.0,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,internacional,2022,jSlOtVbffint
Rodrigo Dourado,br BRA,MF,27.0,8.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,internacional,2022,jSlOtVbffint
Bruno Méndez,uy URU,DF,22.0,6.0,4.0,436.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,2.0,9.0,1.0,0.21,0.0,0.21,0.21,0.21,0.08,0.0,0.08,0.08,0.08,Matches,internacional,2022,jSlOtVbffint
Heitor,br BRA,DF,21.0,5.0,4.0,395.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,7.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17,Matches,internacional,2022,jSlOtVbffint
Thauan Lara,br BRA,"DF,FW",18.0,7.0,4.0,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches,internacional,2022,jSlOtVbffint
Wesley Moraes,br BRA,FW,25.0,8.0,4.0,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.3,1.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.39,0.23,0.39,Matches,internacional,2022,jSlOtVbffint
Braian Romero,ar ARG,FW,30.0,17.0,2.0,346.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.1,2.1,4.0,5.0,25.0,0.52,0.0,0.52,0.52,0.52,0.52,0.04,0.55,0.52,0.55,Matches,internacional,2022,jSlOtVbffint
Igor Gomes,br BRA,DF,20.0,3.0,2.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022,jSlOtVbffint
Caio Vidal,br BRA,"FW,MF",21.0,7.0,1.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,internacional,2022,jSlOtVbffint
Matheus Dias,br BRA,MF,24.0,2.0,1.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,internacional,2022,jSlOtVbffint
Matheus Cadorini,br BRA,FW,19.0,3.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.2,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,internacional,2022,jSlOtVbffint
Andrés D'Alessandro,ar ARG,FW,40.0,1.0,1.0,71.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,2.0,7.0,8.0,1.27,0.0,1.27,1.27,1.27,0.09,0.24,0.33,0.09,0.33,Matches,internacional,2022,jSlOtVbffint
Estevão,br BRA,"FW,MF",19.0,8.0,0.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches,internacional,2022,jSlOtVbffint
Lucas Ramos,br BRA,"MF,FW",21.0,9.0,0.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,internacional,2022,jSlOtVbffint
Gabriel Boschilia,br BRA,"MF,FW",25.0,4.0,0.0,56.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,2.0,11.0,3.0,0.0,1.61,1.61,0.0,1.61,0.04,0.64,0.68,0.04,0.68,Matches,internacional,2022,jSlOtVbffint
Weverton,br BRA,DF,22.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,internacional,2022,jSlOtVbffint
Gustavo Maia,br BRA,FW,21.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022,jSlOtVbffint
Anthoni,br BRA,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022,jSlOtVbffint
Emerson Júnior,br BRA,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022,jSlOtVbffint
Mikael,br BRA,FW,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022,jSlOtVbffint
Roberto,br BRA,DF,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022,jSlOtVbffint
Gustavo Silva,br BRA,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022,jSlOtVbffint
Paulo Victor,br BRA,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022,jSlOtVbffint
Fábio,br BRA,GK,41.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fluminense,2022,-CjxHDescflu
Germán Cano,ar ARG,FW,33.0,38.0,37.0,3081.0,34.2,26.0,3.0,29.0,26.0,0.0,0.0,2.0,0.0,18.4,18.4,1.4,19.8,14.0,29.0,126.0,0.76,0.09,0.85,0.76,0.85,0.54,0.04,0.58,0.54,0.58,Matches,fluminense,2022,-CjxHDescflu
André,br BRA,MF,20.0,34.0,34.0,3015.0,33.5,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.7,2.7,71.0,200.0,36.0,0.03,0.03,0.06,0.03,0.06,0.03,0.05,0.08,0.03,0.08,Matches,fluminense,2022,-CjxHDescflu
Ganso,br BRA,"MF,FW",32.0,33.0,33.0,2477.0,27.5,5.0,5.0,10.0,2.0,3.0,3.0,7.0,0.0,3.9,1.5,4.8,6.3,28.0,208.0,111.0,0.18,0.18,0.36,0.07,0.25,0.14,0.18,0.32,0.05,0.23,Matches,fluminense,2022,-CjxHDescflu
Samuel Xavier,br BRA,DF,31.0,33.0,32.0,2826.0,31.4,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.7,1.7,4.0,5.8,66.0,141.0,138.0,0.06,0.06,0.13,0.06,0.13,0.05,0.13,0.18,0.05,0.18,Matches,fluminense,2022,-CjxHDescflu
Jhon Arias,co COL,"FW,MF",24.0,33.0,31.0,2663.0,29.6,7.0,10.0,17.0,6.0,1.0,1.0,4.0,0.0,3.4,2.7,7.1,9.7,138.0,171.0,266.0,0.24,0.34,0.57,0.2,0.54,0.12,0.24,0.35,0.09,0.33,Matches,fluminense,2022,-CjxHDescflu
Manoel,br BRA,DF,31.0,31.0,31.0,2448.0,27.2,4.0,1.0,5.0,4.0,0.0,0.0,5.0,2.0,1.6,1.6,1.1,2.7,24.0,95.0,11.0,0.15,0.04,0.18,0.15,0.18,0.06,0.04,0.1,0.06,0.1,Matches,fluminense,2022,-CjxHDescflu
Nino,br BRA,DF,24.0,30.0,30.0,2511.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.6,34.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,Matches,fluminense,2022,-CjxHDescflu
Martinelli,br BRA,MF,20.0,28.0,17.0,1619.0,18.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,2.2,3.7,42.0,119.0,64.0,0.06,0.17,0.22,0.06,0.22,0.09,0.12,0.21,0.09,0.21,Matches,fluminense,2022,-CjxHDescflu
Caio Paulista,br BRA,DF,23.0,27.0,17.0,1609.0,17.9,1.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,2.2,2.2,2.0,4.3,80.0,55.0,129.0,0.06,0.17,0.22,0.06,0.22,0.12,0.11,0.24,0.12,0.24,Matches,fluminense,2022,-CjxHDescflu
Matheus Martins,br BRA,"FW,MF",18.0,30.0,17.0,1604.0,17.8,3.0,5.0,8.0,3.0,0.0,0.0,2.0,0.0,3.7,3.7,3.0,6.7,62.0,77.0,175.0,0.17,0.28,0.45,0.17,0.45,0.21,0.17,0.37,0.21,0.37,Matches,fluminense,2022,-CjxHDescflu
Yago,br BRA,"MF,DF",26.0,21.0,15.0,1131.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.4,3.4,19.0,38.0,76.0,0.0,0.0,0.0,0.0,0.0,0.16,0.11,0.27,0.16,0.27,Matches,fluminense,2022,-CjxHDescflu
Luiz Henrique,br BRA,"FW,MF",21.0,14.0,12.0,1054.0,11.7,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.2,4.2,31.0,23.0,102.0,0.17,0.26,0.43,0.17,0.43,0.17,0.19,0.35,0.17,0.35,Matches,fluminense,2022,-CjxHDescflu
Nonato,br BRA,MF,23.0,17.0,11.0,1090.0,12.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,1.1,1.5,23.0,91.0,40.0,0.0,0.17,0.17,0.0,0.17,0.03,0.09,0.13,0.03,0.13,Matches,fluminense,2022,-CjxHDescflu
David Braz,br BRA,DF,34.0,13.0,10.0,708.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.5,0.5,0.0,0.5,5.0,22.0,1.0,0.13,0.0,0.13,0.13,0.13,0.06,0.01,0.06,0.06,0.06,Matches,fluminense,2022,-CjxHDescflu
Wellington Martins,br BRA,MF,31.0,11.0,9.0,630.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,4.0,33.0,3.0,0.0,0.14,0.14,0.0,0.14,0.0,0.06,0.06,0.0,0.06,Matches,fluminense,2022,-CjxHDescflu
Nathan,br BRA,"MF,FW",25.0,24.0,8.0,967.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,2.1,2.1,1.6,3.8,41.0,63.0,95.0,0.19,0.19,0.37,0.19,0.37,0.2,0.15,0.35,0.2,0.35,Matches,fluminense,2022,-CjxHDescflu
Cristiano da Silva Leite,br BRA,DF,28.0,14.0,8.0,748.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,0.8,15.0,21.0,53.0,0.0,0.12,0.12,0.0,0.12,0.07,0.03,0.1,0.07,0.1,Matches,fluminense,2022,-CjxHDescflu
Lucas Calegari,br BRA,DF,19.0,10.0,7.0,659.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,15.0,34.0,33.0,0.0,0.14,0.14,0.0,0.14,0.01,0.05,0.06,0.01,0.06,Matches,fluminense,2022,-CjxHDescflu
Felipe Melo,br BRA,"DF,MF",38.0,24.0,4.0,733.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.1,0.1,2.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,fluminense,2022,-CjxHDescflu
Luccas Claro,br BRA,DF,30.0,10.0,4.0,464.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,fluminense,2022,-CjxHDescflu
Mario Pineida,ec ECU,DF,29.0,7.0,4.0,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,8.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,fluminense,2022,-CjxHDescflu
Willian,br BRA,"FW,MF",35.0,28.0,3.0,474.0,5.3,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.5,1.5,0.5,2.0,8.0,14.0,36.0,0.57,0.19,0.76,0.57,0.76,0.29,0.09,0.38,0.29,0.38,Matches,fluminense,2022,-CjxHDescflu
Marlon,br BRA,DF,24.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches,fluminense,2022,-CjxHDescflu
Alexsander,br BRA,DF,18.0,3.0,2.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.07,Matches,fluminense,2022,-CjxHDescflu
Fred,br BRA,"FW,MF",38.0,6.0,1.0,129.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,2.0,4.0,14.0,0.7,0.0,0.7,0.7,0.7,0.36,0.02,0.38,0.36,0.38,Matches,fluminense,2022,-CjxHDescflu
Marrony,br BRA,"FW,MF",22.0,10.0,0.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.2,0.6,12.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.22,0.08,0.31,0.22,0.31,Matches,fluminense,2022,-CjxHDescflu
John Kennedy,br BRA,"FW,MF",19.0,6.0,0.0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,0.4,1.5,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.71,0.27,0.98,0.71,0.98,Matches,fluminense,2022,-CjxHDescflu
David Duarte,br BRA,DF,27.0,4.0,0.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fluminense,2022,-CjxHDescflu
Michel Araujo,uy URU,"FW,MF",25.0,8.0,0.0,83.0,0.9,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,1.6,6.0,6.0,9.0,2.17,3.25,5.42,2.17,5.42,0.88,0.86,1.74,0.88,1.74,Matches,fluminense,2022,-CjxHDescflu
Alexandre Jesus,br BRA,"MF,DF",20.0,5.0,0.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches,fluminense,2022,-CjxHDescflu
Alan Carvalho,cn CHN,"FW,MF",32.0,4.0,0.0,36.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,2.5,0.0,2.5,2.5,2.5,0.3,0.0,0.3,0.3,0.3,Matches,fluminense,2022,-CjxHDescflu
Muriel Becker,br BRA,GK,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fluminense,2022,-CjxHDescflu
Cipriano,br BRA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fluminense,2022,-CjxHDescflu
Marcos Felipe,br BRA,GK,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fluminense,2022,-CjxHDescflu
Matheus Ferraz,br BRA,DF,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fluminense,2022,-CjxHDescflu
Marcos Pedro,br BRA,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fluminense,2022,-CjxHDescflu
Pedro Rangel,br BRA,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fluminense,2022,-CjxHDescflu
Cássio,br BRA,GK,34.0,34.0,34.0,3059.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,corinthians,2022,RWQ_y-l4Tcor
Roger Guedes,br BRA,"FW,MF",25.0,36.0,33.0,2550.0,28.3,10.0,2.0,12.0,9.0,1.0,1.0,6.0,0.0,10.6,9.8,3.5,13.3,70.0,91.0,228.0,0.35,0.07,0.42,0.32,0.39,0.37,0.12,0.5,0.35,0.47,Matches,corinthians,2022,RWQ_y-l4Tcor
Du Queiroz,br BRA,MF,22.0,36.0,28.0,2603.0,28.9,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,1.6,3.6,74.0,118.0,98.0,0.07,0.07,0.14,0.07,0.14,0.07,0.06,0.12,0.07,0.12,Matches,corinthians,2022,RWQ_y-l4Tcor
Gil,br BRA,DF,34.0,25.0,23.0,2047.0,22.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,0.8,2.1,1.0,45.0,1.0,0.0,0.04,0.04,0.0,0.04,0.05,0.04,0.09,0.05,0.09,Matches,corinthians,2022,RWQ_y-l4Tcor
Lucas Piton,br BRA,"DF,FW",21.0,28.0,20.0,1770.0,19.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.9,2.5,51.0,84.0,105.0,0.05,0.15,0.2,0.05,0.2,0.03,0.1,0.12,0.03,0.12,Matches,corinthians,2022,RWQ_y-l4Tcor
Raul Bicalho,br BRA,DF,22.0,20.0,18.0,1684.0,18.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.4,1.9,8.0,52.0,2.0,0.11,0.05,0.16,0.11,0.16,0.08,0.02,0.1,0.08,0.1,Matches,corinthians,2022,RWQ_y-l4Tcor
Giuliano de Paula,br BRA,MF,31.0,32.0,18.0,1652.0,18.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.8,2.8,2.6,5.3,24.0,102.0,84.0,0.05,0.11,0.16,0.05,0.16,0.15,0.14,0.29,0.15,0.29,Matches,corinthians,2022,RWQ_y-l4Tcor
Fábio Santos,br BRA,DF,36.0,22.0,17.0,1567.0,17.4,3.0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,2.0,0.4,0.6,1.1,20.0,95.0,64.0,0.17,0.0,0.17,0.06,0.06,0.12,0.04,0.15,0.02,0.06,Matches,corinthians,2022,RWQ_y-l4Tcor
Renato Augusto,br BRA,MF,33.0,25.0,16.0,1402.0,15.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,3.7,5.1,28.0,139.0,91.0,0.06,0.19,0.26,0.06,0.26,0.09,0.24,0.33,0.09,0.33,Matches,corinthians,2022,RWQ_y-l4Tcor
Fausto Vera,ar ARG,MF,21.0,18.0,16.0,1303.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,0.2,1.4,16.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches,corinthians,2022,RWQ_y-l4Tcor
Yuri Alberto,br BRA,FW,20.0,20.0,15.0,1453.0,16.1,8.0,1.0,9.0,8.0,0.0,0.0,4.0,1.0,5.9,5.9,1.6,7.5,28.0,29.0,115.0,0.5,0.06,0.56,0.5,0.56,0.36,0.1,0.46,0.36,0.46,Matches,corinthians,2022,RWQ_y-l4Tcor
Rafael Ramos,pt POR,DF,27.0,20.0,15.0,1304.0,14.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.3,1.5,19.0,50.0,57.0,0.0,0.07,0.07,0.0,0.07,0.02,0.09,0.1,0.02,0.1,Matches,corinthians,2022,RWQ_y-l4Tcor
Adson,br BRA,"FW,MF",21.0,25.0,13.0,1239.0,13.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.6,2.6,0.8,3.4,56.0,72.0,109.0,0.22,0.0,0.22,0.22,0.22,0.19,0.06,0.25,0.19,0.25,Matches,corinthians,2022,RWQ_y-l4Tcor
Bruno Méndez,uy URU,DF,22.0,18.0,13.0,1133.0,12.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,0.4,0.9,4.0,31.0,8.0,0.0,0.08,0.08,0.0,0.08,0.04,0.03,0.07,0.04,0.07,Matches,corinthians,2022,RWQ_y-l4Tcor
