player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Gabriel Veiga,es ESP,MF,20.0,36,28,2294.0,25.5,11.0,4.0,15.0,11.0,0.0,0.0,6.0,1.0,6.1,6.1,2.6,8.7,68.0,109.0,88.0,0.43,0.16,0.59,0.43,0.59,0.24,0.1,0.34,0.24,0.34,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Hugo Mallo,es ESP,DF,31.0,26,26,2163.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.4,1.4,2.6,3.9,27.0,93.0,108.0,0.0,0.04,0.04,0.0,0.04,0.06,0.11,0.16,0.06,0.16,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Carles Pérez,es ESP,"MF,FW",24.0,35,23,2144.0,23.8,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,2.7,2.7,2.0,4.7,93.0,66.0,185.0,0.13,0.21,0.34,0.13,0.34,0.12,0.08,0.2,0.12,0.2,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Franco Cervi,ar ARG,"MF,DF",28.0,36,21,1894.0,21.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,2.3,2.3,2.7,5.1,45.0,69.0,113.0,0.0,0.19,0.19,0.0,0.19,0.11,0.13,0.24,0.11,0.24,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Jørgen Strand Larsen,no NOR,FW,22.0,32,20,1705.0,18.9,4.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,5.6,5.6,2.0,7.6,17.0,14.0,73.0,0.21,0.21,0.42,0.21,0.42,0.3,0.11,0.4,0.3,0.4,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Óscar Rodríguez Arnaiz,es ESP,MF,24.0,33,19,1775.0,19.7,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,3.6,3.6,2.2,5.9,29.0,118.0,37.0,0.1,0.0,0.1,0.1,0.1,0.18,0.11,0.3,0.18,0.3,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Agustín Marchesín,ar ARG,GK,34.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Iván Villar,es ESP,GK,25.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Luca de la Torre,us USA,MF,24.0,28,16,1481.0,16.5,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,1.3,2.4,55.0,62.0,73.0,0.0,0.12,0.12,0.0,0.12,0.06,0.08,0.15,0.06,0.15,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Renato Tapia,pe PER,"MF,DF",27.0,28,16,1451.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.1,2.0,12.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Óscar Mingueza,es ESP,DF,23.0,21,13,1284.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.4,1.7,24.0,69.0,40.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.12,0.03,0.12,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Haris Seferović,ch SUI,FW,30.0,18,10,887.0,9.9,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,0.5,2.3,12.0,17.0,44.0,0.3,0.1,0.41,0.3,0.41,0.19,0.05,0.24,0.19,0.24,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Kevin Vázquez,es ESP,"DF,MF",29.0,10,6,441.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,5.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Gonçalo Paciência,pt POR,"FW,MF",27.0,25,5,662.0,7.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.9,1.9,0.6,2.5,7.0,11.0,43.0,0.27,0.0,0.27,0.27,0.27,0.26,0.08,0.33,0.26,0.33,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Augusto Solari,ar ARG,MF,30.0,12,3,262.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,5.0,12.0,14.0,0.0,0.34,0.34,0.0,0.34,0.09,0.07,0.16,0.09,0.16,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Miguel Rodríguez,es ESP,"MF,FW",19.0,7,3,252.0,2.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,10.0,6.0,22.0,0.36,0.36,0.71,0.36,0.71,0.07,0.05,0.12,0.07,0.12,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Carlos Dominguez,es ESP,DF,21.0,3,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Williot Swedberg,se SWE,MF,18.0,4,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Pablo Durán,es ESP,"MF,DF",21.0,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Hugo Sotelo,es ESP,MF,18.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Fernando Medrano,es ESP,DF,22.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Hugo Álvarez,es ESP,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Diego Alves,br BRA,GK,37.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Miguel Baeza,es ESP,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Barcia,es ESP,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Coke Carrillo,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Martín Conde,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Javier Dominguez,es ESP,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Christian Joel,cu CUB,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Francisco Lopez,es ESP,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Ruly,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,celta_vigo,2022-2023,uk4IrezqPcel
Luis Hernández,es ESP,DF,33.0,35,35,3149.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.3,0.3,0.9,1.2,10.0,95.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Alfonso Espino,uy URU,DF,30.0,36,35,3122.0,34.7,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,1.5,1.5,4.2,5.7,53.0,107.0,129.0,0.0,0.12,0.12,0.0,0.12,0.04,0.12,0.16,0.04,0.16,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Jeremías Ledesma,ar ARG,GK,29.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Rubén Sobrino,es ESP,"MF,FW",30.0,33,28,2465.0,27.4,3.0,2.0,5.0,3.0,0.0,0.0,11.0,0.0,4.9,4.9,2.3,7.2,45.0,46.0,81.0,0.11,0.07,0.18,0.11,0.18,0.18,0.08,0.26,0.18,0.26,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Isaac Carcelen,es ESP,DF,29.0,27,25,2199.0,24.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.2,0.2,1.3,1.6,33.0,85.0,62.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Theo Bongonda,cd COD,"MF,FW",26.0,31,24,1938.0,21.5,4.0,3.0,7.0,3.0,1.0,1.0,2.0,0.0,5.2,4.4,3.0,7.4,74.0,39.0,105.0,0.19,0.14,0.33,0.14,0.28,0.24,0.14,0.38,0.2,0.34,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Fede San Emeterio,es ESP,MF,25.0,33,24,1844.0,20.5,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.3,0.3,0.8,1.1,1.0,45.0,11.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.05,0.02,0.05,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Rubén Alcaraz,es ESP,MF,31.0,31,22,2043.0,22.7,3.0,0.0,3.0,1.0,2.0,3.0,11.0,1.0,4.0,1.6,1.3,2.9,30.0,105.0,20.0,0.13,0.0,0.13,0.04,0.04,0.18,0.06,0.23,0.07,0.13,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Fali,es ESP,"DF,MF",28.0,25,22,1714.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.2,0.8,9.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Álex Fernández,es ESP,"MF,FW",29.0,28,17,1576.0,17.5,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.7,1.9,1.6,3.4,19.0,69.0,26.0,0.17,0.0,0.17,0.11,0.11,0.15,0.09,0.24,0.11,0.2,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Brian Ocampo,uy URU,"MF,FW",23.0,18,15,1119.0,12.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.7,2.2,40.0,22.0,81.0,0.08,0.08,0.16,0.08,0.16,0.04,0.14,0.18,0.04,0.18,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Anthony Lozano,hn HON,FW,29.0,28,14,1443.0,16.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.6,2.6,0.8,3.5,19.0,28.0,58.0,0.06,0.06,0.12,0.06,0.12,0.17,0.05,0.22,0.17,0.22,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Sergi Guardiola,es ESP,FW,31.0,17,14,1165.0,12.9,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.4,3.4,0.5,3.9,12.0,28.0,55.0,0.23,0.0,0.23,0.23,0.23,0.26,0.04,0.3,0.26,0.3,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Iván Alejo,es ESP,"MF,FW",27.0,31,13,1311.0,14.6,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,1.2,1.2,2.4,3.6,52.0,16.0,103.0,0.0,0.07,0.07,0.0,0.07,0.08,0.17,0.25,0.08,0.25,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Gonzalo Escalante,ar ARG,MF,29.0,14,13,1121.0,12.5,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.5,3.5,1.5,5.0,3.0,50.0,12.0,0.32,0.08,0.4,0.32,0.4,0.28,0.12,0.4,0.28,0.4,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Víctor Chust,es ESP,DF,22.0,14,10,965.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.0,1.0,4.0,22.0,2.0,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Álvaro Negredo,es ESP,FW,36.0,21,9,757.0,8.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.8,1.8,2.4,4.2,4.0,17.0,22.0,0.12,0.24,0.36,0.12,0.36,0.21,0.28,0.5,0.21,0.5,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Roger Martí,es ESP,FW,31.0,14,8,639.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,0.5,2.9,7.0,5.0,34.0,0.14,0.0,0.14,0.14,0.14,0.35,0.06,0.41,0.35,0.41,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Mamadou Mbaye,sn SEN,DF,24.0,14,7,760.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Chris Ramos,es ESP,FW,25.0,15,7,710.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.2,3.2,9.0,6.0,35.0,0.13,0.0,0.13,0.13,0.13,0.38,0.03,0.41,0.38,0.41,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Joseba Zaldúa,es ESP,DF,30.0,10,7,639.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1,13.0,13.0,20.0,0.0,0.14,0.14,0.0,0.14,0.0,0.01,0.01,0.0,0.01,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Jorge Meré,es ESP,DF,25.0,10,6,601.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Lucas Pérez,es ESP,FW,33.0,14,5,628.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.6,2.5,8.0,14.0,24.0,0.43,0.0,0.43,0.43,0.43,0.28,0.08,0.36,0.28,0.36,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Santiago Arzamendia,py PAR,"DF,MF",24.0,12,5,483.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,8.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.12,0.04,0.12,Matches,cadiz,2022-2023,ZvlBdPoRjcad
David Gil,es ESP,GK,28.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Raúl Parra,es ESP,DF,22.0,6,4,310.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,cadiz,2022-2023,ZvlBdPoRjcad
José Mari,es ESP,MF,34.0,18,2,397.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.3,0.4,5.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.09,0.03,0.09,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Tomás Alarcón,cl CHI,MF,23.0,4,2,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Antonio Blanco,es ESP,MF,22.0,3,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Awer Mabil,au AUS,"MF,FW",26.0,5,1,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Cala,es ESP,DF,32.0,3,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Youba Diarra,ml MLI,MF,24.0,5,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Mamady Diarra,ml MLI,"MF,DF",22.0,2,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Alberto Perea,es ESP,MF,31.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cadiz,2022-2023,ZvlBdPoRjcad
José Antonio,es ESP,"MF,DF",18.0,2,0,46.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.96,1.96,0.0,1.96,0.0,0.03,0.03,0.0,0.03,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Carlos García,es ESP,DF,22.0,1,0,25.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,3.6,3.6,0.0,3.6,0.0,0.4,0.4,0.0,0.4,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Francisco Mwepu,zm ZAM,FW,22.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Álvaro Giménez,es ESP,FW,31.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Nando Almodóvar,es ESP,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Álvaro Bastida,es ESP,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Karl Etta,cm CMR,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Kikín,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Curro Muñoz,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Lautaro Spatz,ar ARG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cadiz,2022-2023,ZvlBdPoRjcad
Victor Wehbi,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cadiz,2022-2023,ZvlBdPoRjcad
David Soria,es ESP,GK,29.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,getafe,2022-2023,rwz5m4Oabget
Enes Ünal,tr TUR,FW,25.0,35,35,2970.0,33.0,14.0,3.0,17.0,9.0,5.0,6.0,6.0,0.0,11.7,7.1,3.5,10.6,29.0,55.0,148.0,0.42,0.09,0.52,0.27,0.36,0.36,0.11,0.46,0.21,0.32,Matches,getafe,2022-2023,rwz5m4Oabget
Djené,tg TOG,DF,30.0,33,33,2840.0,31.6,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.6,0.6,0.7,1.2,11.0,77.0,20.0,0.0,0.03,0.03,0.0,0.03,0.02,0.02,0.04,0.02,0.04,Matches,getafe,2022-2023,rwz5m4Oabget
Borja Mayoral,es ESP,FW,25.0,35,33,2759.0,30.7,8.0,2.0,10.0,8.0,0.0,2.0,4.0,0.0,7.9,6.3,2.7,9.0,58.0,64.0,166.0,0.26,0.07,0.33,0.26,0.33,0.26,0.09,0.35,0.2,0.29,Matches,getafe,2022-2023,rwz5m4Oabget
Domingos Duarte,pt POR,DF,27.0,31,30,2657.0,29.5,0.0,2.0,2.0,0.0,0.0,0.0,11.0,1.0,1.3,1.3,0.8,2.1,6.0,63.0,0.0,0.0,0.07,0.07,0.0,0.07,0.04,0.03,0.07,0.04,0.07,Matches,getafe,2022-2023,rwz5m4Oabget
Carles Aleñá,es ESP,"MF,FW",24.0,35,26,2119.0,23.5,2.0,2.0,4.0,2.0,0.0,0.0,12.0,1.0,2.3,2.3,1.6,3.9,24.0,87.0,78.0,0.08,0.08,0.17,0.08,0.17,0.1,0.07,0.17,0.1,0.17,Matches,getafe,2022-2023,rwz5m4Oabget
Nemanja Maksimović,rs SRB,MF,27.0,29,26,2053.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.8,1.8,0.6,2.3,13.0,42.0,29.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.1,0.08,0.1,Matches,getafe,2022-2023,rwz5m4Oabget
Damián Suárez,uy URU,"DF,MF",34.0,28,26,1946.0,21.6,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.1,1.1,1.8,2.9,21.0,80.0,72.0,0.05,0.05,0.09,0.05,0.09,0.05,0.08,0.13,0.05,0.13,Matches,getafe,2022-2023,rwz5m4Oabget
Omar Alderete,py PAR,DF,25.0,25,23,2047.0,22.7,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.6,0.6,0.8,1.4,28.0,96.0,8.0,0.04,0.04,0.09,0.04,0.09,0.03,0.03,0.06,0.03,0.06,Matches,getafe,2022-2023,rwz5m4Oabget
Luis Milla,es ESP,MF,27.0,27,22,1856.0,20.6,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,1.3,1.5,15.0,104.0,7.0,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,Matches,getafe,2022-2023,rwz5m4Oabget
Iglesias,es ESP,"DF,MF",24.0,32,21,2146.0,23.8,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,1.0,1.9,39.0,50.0,100.0,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08,Matches,getafe,2022-2023,rwz5m4Oabget
Stefan Mitrović,rs SRB,DF,32.0,22,18,1680.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,getafe,2022-2023,rwz5m4Oabget
Portu,es ESP,"MF,DF",30.0,34,17,1770.0,19.7,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,1.7,1.7,1.9,3.6,42.0,40.0,130.0,0.0,0.15,0.15,0.0,0.15,0.09,0.09,0.18,0.09,0.18,Matches,getafe,2022-2023,rwz5m4Oabget
Gastón Álvarez,uy URU,DF,22.0,22,16,1501.0,16.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.5,0.5,0.2,0.8,11.0,38.0,27.0,0.12,0.0,0.12,0.12,0.12,0.03,0.01,0.05,0.03,0.05,Matches,getafe,2022-2023,rwz5m4Oabget
Mauro Arambarri,uy URU,MF,26.0,13,13,992.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,1.5,1.8,8.0,33.0,7.0,0.0,0.09,0.09,0.0,0.09,0.02,0.14,0.16,0.02,0.16,Matches,getafe,2022-2023,rwz5m4Oabget
Ángel Algobia,es ESP,MF,23.0,26,11,1138.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.9,10.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches,getafe,2022-2023,rwz5m4Oabget
Munir El Haddadi,ma MAR,"MF,FW",26.0,28,10,1150.0,12.8,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.7,2.7,1.2,3.9,20.0,30.0,84.0,0.23,0.08,0.31,0.23,0.31,0.21,0.09,0.3,0.21,0.3,Matches,getafe,2022-2023,rwz5m4Oabget
Fabrizio Angileri,ar ARG,DF,28.0,15,7,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,4.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,getafe,2022-2023,rwz5m4Oabget
