player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Nicola Sansone,it ITA,"FW,MF",29.0,27,6,896.0,10.0,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,3.5,3.5,2.0,5.5,21.0,22.0,64.0,0.2,0.3,0.5,0.2,0.5,0.35,0.21,0.55,0.35,0.55,Matches,bologna,2021-2022,I7YR3HK66bol
Andreas Skov Olsen,dk DEN,"FW,DF",21.0,18,6,747.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,1.2,29.0,19.0,52.0,0.0,0.24,0.24,0.0,0.24,0.11,0.05,0.15,0.11,0.15,Matches,bologna,2021-2022,I7YR3HK66bol
Michel Aebischer,ch SUI,MF,24.0,12,4,443.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,2.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches,bologna,2021-2022,I7YR3HK66bol
Emanuel Vignato,it ITA,"MF,DF",20.0,24,3,594.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.2,2.4,22.0,55.0,37.0,0.0,0.15,0.15,0.0,0.15,0.04,0.33,0.36,0.04,0.36,Matches,bologna,2021-2022,I7YR3HK66bol
Francesco Bardi,it ITA,GK,29.0,2,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Denso Kasius,nl NED,"DF,FW",18.0,7,1,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,6.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.07,0.25,0.32,0.07,0.32,Matches,bologna,2021-2022,I7YR3HK66bol
Ibrahima Mbaye,sn SEN,DF,26.0,6,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Nicolas Viola,it ITA,MF,31.0,6,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,bologna,2021-2022,I7YR3HK66bol
Kingsley Michael,ng NGA,MF,21.0,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,bologna,2021-2022,I7YR3HK66bol
Antonio Raimondo,it ITA,FW,17.0,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,bologna,2021-2022,I7YR3HK66bol
Wisdom Amey,it ITA,DF,15.0,1,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Federico Santander,py PAR,"FW,DF",30.0,7,0,67.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,0.0,3.0,7.0,1.34,0.0,1.34,1.34,1.34,0.83,0.1,0.94,0.83,0.94,Matches,bologna,2021-2022,I7YR3HK66bol
Diego Falcinelli,it ITA,FW,30.0,6,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.78,0.78,Matches,bologna,2021-2022,I7YR3HK66bol
Riccardo Stivanello,it ITA,DF,17.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Kacper Urbanski,pl POL,MF,16.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Sydney van Hooijdonk,nl NED,"FW,MF",21.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Ebenezer Annan,gh GHA,DF,18.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Niklas Pyyhtiä,fi FIN,MF,17.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Takehiro Tomiyasu,jp JPN,DF,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.73,Matches,bologna,2021-2022,I7YR3HK66bol
Nicola Bagnolini,it ITA,GK,17.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna,2021-2022,I7YR3HK66bol
Gianmarco Cangiano,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna,2021-2022,I7YR3HK66bol
Gabriele Corbo,it ITA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna,2021-2022,I7YR3HK66bol
Davide Franzini,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna,2021-2022,I7YR3HK66bol
Omar Khailoti,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna,2021-2022,I7YR3HK66bol
Marco Molla,al ALB,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna,2021-2022,I7YR3HK66bol
Mattia Pagliuca,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna,2021-2022,I7YR3HK66bol
Guglielmo Vicario,it ITA,GK,24.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,empoli,2021-2022,KPBxunXjOemp
Andrea Pinamonti,it ITA,FW,22.0,36,32,2869.0,31.9,13.0,2.0,15.0,9.0,4.0,4.0,4.0,0.0,12.7,9.5,2.9,12.4,36.0,51.0,233.0,0.41,0.06,0.47,0.28,0.35,0.4,0.09,0.49,0.3,0.39,Matches,empoli,2021-2022,KPBxunXjOemp
Petar Stojanović,si SVN,DF,25.0,33,32,2735.0,30.4,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,0.6,0.6,3.2,3.8,94.0,174.0,110.0,0.03,0.03,0.07,0.03,0.07,0.02,0.11,0.13,0.02,0.13,Matches,empoli,2021-2022,KPBxunXjOemp
Szymon Żurkowski,pl POL,MF,23.0,35,29,2307.0,25.6,6.0,2.0,8.0,6.0,0.0,0.0,5.0,0.0,3.7,3.7,1.6,5.3,70.0,101.0,107.0,0.23,0.08,0.31,0.23,0.31,0.14,0.06,0.21,0.14,0.21,Matches,empoli,2021-2022,KPBxunXjOemp
Filippo Bandinelli,it ITA,MF,26.0,35,24,1955.0,21.7,2.0,3.0,5.0,2.0,0.0,0.0,10.0,0.0,2.2,2.2,3.4,5.6,57.0,104.0,101.0,0.09,0.14,0.23,0.09,0.23,0.1,0.16,0.26,0.1,0.26,Matches,empoli,2021-2022,KPBxunXjOemp
Nedim Bajrami,al ALB,"MF,FW",22.0,35,23,2054.0,22.8,6.0,5.0,11.0,3.0,3.0,3.0,3.0,0.0,6.4,4.0,4.7,8.8,72.0,117.0,177.0,0.26,0.22,0.48,0.13,0.35,0.28,0.21,0.49,0.18,0.38,Matches,empoli,2021-2022,KPBxunXjOemp
Liam Henderson,sct SCO,MF,25.0,38,23,2020.0,22.4,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,2.5,2.5,3.0,5.6,22.0,100.0,133.0,0.09,0.13,0.22,0.09,0.22,0.11,0.13,0.25,0.11,0.25,Matches,empoli,2021-2022,KPBxunXjOemp
Sebastiano Luperto,it ITA,DF,24.0,24,22,1958.0,21.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.7,0.7,0.5,1.1,21.0,76.0,3.0,0.0,0.05,0.05,0.0,0.05,0.03,0.02,0.05,0.03,0.05,Matches,empoli,2021-2022,KPBxunXjOemp
Samuele Ricci,it ITA,MF,19.0,21,17,1530.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.2,0.2,0.3,0.5,24.0,103.0,13.0,0.06,0.06,0.12,0.06,0.12,0.01,0.02,0.03,0.01,0.03,Matches,empoli,2021-2022,KPBxunXjOemp
Simone Romagnoli,it ITA,DF,31.0,19,17,1497.0,16.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.4,1.9,14.0,61.0,1.0,0.12,0.0,0.12,0.12,0.12,0.09,0.02,0.11,0.09,0.11,Matches,empoli,2021-2022,KPBxunXjOemp
Federico Di Francesco,it ITA,"FW,MF",27.0,26,17,1367.0,15.2,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,2.3,2.3,1.0,3.3,27.0,45.0,126.0,0.33,0.0,0.33,0.33,0.33,0.15,0.07,0.22,0.15,0.22,Matches,empoli,2021-2022,KPBxunXjOemp
Mattia Viti,it ITA,DF,19.0,20,16,1491.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.0,0.4,10.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches,empoli,2021-2022,KPBxunXjOemp
Fabiano Parisi,it ITA,DF,20.0,25,16,1477.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,1.0,58.0,74.0,49.0,0.0,0.06,0.06,0.0,0.06,0.04,0.02,0.06,0.04,0.06,Matches,empoli,2021-2022,KPBxunXjOemp
Riccardo Marchizza,it ITA,DF,23.0,19,16,1346.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.4,1.7,27.0,58.0,47.0,0.0,0.07,0.07,0.0,0.07,0.02,0.09,0.11,0.02,0.11,Matches,empoli,2021-2022,KPBxunXjOemp
Patrick Cutrone,it ITA,FW,23.0,28,15,1401.0,15.6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.7,3.7,0.9,4.6,20.0,16.0,139.0,0.19,0.0,0.19,0.19,0.19,0.24,0.06,0.3,0.24,0.3,Matches,empoli,2021-2022,KPBxunXjOemp
Kristjan Asllani,al ALB,MF,19.0,23,14,1353.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.9,1.7,10.0,62.0,19.0,0.07,0.07,0.13,0.07,0.13,0.05,0.06,0.11,0.05,0.11,Matches,empoli,2021-2022,KPBxunXjOemp
Ardian Ismajli,al ALB,DF,24.0,20,13,1272.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,0.1,0.4,18.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,empoli,2021-2022,KPBxunXjOemp
Nicolas Haas,ch SUI,MF,25.0,16,11,1001.0,11.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.0,1.3,8.0,57.0,49.0,0.0,0.18,0.18,0.0,0.18,0.03,0.09,0.12,0.03,0.12,Matches,empoli,2021-2022,KPBxunXjOemp
Lorenzo Tonelli,it ITA,DF,31.0,14,8,870.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.3,0.7,7.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,empoli,2021-2022,KPBxunXjOemp
Leo Štulac,si SVN,MF,26.0,23,8,833.0,9.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,5.0,43.0,6.0,0.22,0.22,0.43,0.22,0.43,0.03,0.04,0.07,0.03,0.07,Matches,empoli,2021-2022,KPBxunXjOemp
Riccardo Fiamozzi,it ITA,DF,28.0,10,7,620.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,10.0,23.0,14.0,0.0,0.15,0.15,0.0,0.15,0.0,0.09,0.09,0.0,0.09,Matches,empoli,2021-2022,KPBxunXjOemp
Liberato Cacace,nz NZL,DF,20.0,10,5,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,empoli,2021-2022,KPBxunXjOemp
Leonardo Mancuso,it ITA,FW,29.0,8,5,425.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,0.3,2.2,5.0,5.0,28.0,0.21,0.0,0.21,0.21,0.21,0.4,0.06,0.46,0.4,0.46,Matches,empoli,2021-2022,KPBxunXjOemp
Valerio Verre,it ITA,MF,27.0,8,4,310.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,0.6,1.2,14.0,25.0,23.0,0.0,0.29,0.29,0.0,0.29,0.18,0.16,0.34,0.18,0.34,Matches,empoli,2021-2022,KPBxunXjOemp
Andrea La Mantia,it ITA,"FW,MF",30.0,18,3,488.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.8,1.8,0.5,2.4,3.0,7.0,30.0,0.37,0.0,0.37,0.37,0.37,0.34,0.1,0.44,0.34,0.44,Matches,empoli,2021-2022,KPBxunXjOemp
Marco Benassi,it ITA,MF,26.0,12,3,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.5,1.4,13.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.21,0.12,0.33,0.21,0.33,Matches,empoli,2021-2022,KPBxunXjOemp
Tommaso Baldanzi,it ITA,FW,18.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,empoli,2021-2022,KPBxunXjOemp
Giovanni Crociata,it ITA,FW,23.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.89,0.89,Matches,empoli,2021-2022,KPBxunXjOemp
Valerio Biagini,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Alberto Brignoli,it ITA,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Simone Canestrelli,it ITA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Samuele Damiani,it ITA,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Duccio Degl'Innocenti,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Emmanuel Ekong,se SWE,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Jacopo Fazzini,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Jacopo Furlan,it ITA,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Klemen Hvalič,si SVN,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Leonardo Pezzola,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Alessio Rizza,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Samir Ujkani,xk KVX,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,empoli,2021-2022,KPBxunXjOemp
Antonio Candreva,it ITA,"MF,FW",34.0,36,36,3119.0,34.7,7.0,10.0,17.0,6.0,1.0,2.0,6.0,1.0,5.8,4.2,7.2,11.4,105.0,201.0,223.0,0.2,0.29,0.49,0.17,0.46,0.17,0.21,0.38,0.12,0.33,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Bartosz Bereszyński,pl POL,DF,29.0,35,35,2946.0,32.7,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.5,0.5,1.8,2.3,52.0,105.0,108.0,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.07,0.01,0.07,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Morten Thorsby,no NOR,MF,25.0,35,35,2943.0,32.7,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,3.2,3.2,1.1,4.3,18.0,88.0,51.0,0.09,0.03,0.12,0.09,0.12,0.1,0.03,0.13,0.1,0.13,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Francesco Caputo,it ITA,FW,33.0,36,31,2790.0,31.0,11.0,3.0,14.0,11.0,0.0,1.0,0.0,0.0,10.3,9.3,3.2,12.5,30.0,32.0,196.0,0.35,0.1,0.45,0.35,0.45,0.33,0.1,0.43,0.3,0.4,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Omar Colley,gm GAM,DF,28.0,32,31,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.2,1.2,0.0,1.2,12.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Emil Audero,it ITA,GK,24.0,29,29,2560.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Tommaso Augello,it ITA,DF,26.0,36,25,2395.0,26.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.9,2.3,60.0,90.0,100.0,0.04,0.04,0.08,0.04,0.08,0.01,0.07,0.09,0.01,0.09,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Alex Ferrari,it ITA,DF,27.0,23,20,1643.0,18.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.0,0.6,7.0,39.0,5.0,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Maya Yoshida,jp JPN,DF,32.0,26,19,1823.0,20.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.9,2.9,7.0,57.0,5.0,0.1,0.15,0.25,0.1,0.25,0.05,0.09,0.14,0.05,0.14,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Fabio Quagliarella,it ITA,FW,38.0,33,19,1664.0,18.5,4.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,4.3,3.5,1.6,5.1,17.0,39.0,140.0,0.22,0.11,0.32,0.16,0.27,0.23,0.09,0.32,0.19,0.28,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Albin Ekdal,se SWE,MF,32.0,26,19,1637.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.9,0.9,0.3,1.2,10.0,62.0,20.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Manolo Gabbiadini,it ITA,"FW,MF",29.0,18,15,1140.0,12.7,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,3.9,3.9,2.0,5.9,13.0,29.0,57.0,0.47,0.16,0.63,0.47,0.63,0.31,0.16,0.46,0.31,0.46,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Tomás Rincón,ve VEN,MF,33.0,17,13,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,0.4,12.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Nicola Murru,it ITA,DF,26.0,22,13,983.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,20.0,32.0,30.0,0.09,0.0,0.09,0.09,0.09,0.01,0.04,0.05,0.01,0.05,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Adrien Silva,pt POR,MF,32.0,17,12,1083.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.4,0.7,14.0,57.0,14.0,0.0,0.08,0.08,0.0,0.08,0.03,0.03,0.06,0.03,0.06,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Stefano Sensi,it ITA,"MF,FW",25.0,11,10,754.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.8,1.9,16.0,34.0,24.0,0.12,0.0,0.12,0.12,0.12,0.13,0.1,0.23,0.13,0.23,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Abdelhamid Sabiri,ma MAR,"MF,FW",24.0,14,9,893.0,9.9,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,1.4,1.4,1.6,3.0,13.0,35.0,36.0,0.3,0.2,0.5,0.3,0.5,0.14,0.16,0.31,0.14,0.31,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Wladimiro Falcone,it ITA,GK,26.0,10,9,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Kristoffer Askildsen,no NOR,MF,20.0,19,7,754.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.1,0.5,5.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Mikkel Damsgaard,dk DEN,"MF,FW",21.0,11,6,578.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,1.0,11.0,29.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Valerio Verre,it ITA,"MF,FW",27.0,11,6,420.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,12.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.17,0.05,0.22,0.17,0.22,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Radu Drăgușin,ro ROU,DF,19.0,13,4,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,6.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Ronaldo Vieira,eng ENG,MF,23.0,14,4,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,8.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Julian Chabot,de GER,DF,23.0,11,4,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Giangiacomo Magnani,it ITA,DF,25.0,4,3,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Andrea Conti,it ITA,"DF,MF",27.0,7,2,234.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,3.0,2.0,13.0,0.38,0.0,0.38,0.38,0.38,0.14,0.0,0.14,0.14,0.14,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Riccardo Ciervo,it ITA,"MF,DF",19.0,10,1,227.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,10.0,6.0,12.0,0.0,0.4,0.4,0.0,0.4,0.04,0.08,0.12,0.04,0.12,Matches,sampdoria,2021-2022,HDH7C-2DQsam
Fabio Depaoli,it ITA,"MF,DF",24.0,6,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampdoria,2021-2022,HDH7C-2DQsam
